system:index,fa,vr,.geo
0_2398,1.3496360778808594,0.10211632400751114,"{""type"":""Point"",""coordinates"":[-49.52884241519525,-8.12739134036414]}"
0_2467,1.3131123781204224,0.2365143895149231,"{""type"":""Point"",""coordinates"":[10.857830714718201,1.9481048431035526]}"
0_2491,3.0289204120635986,0.2537011206150055,"{""type"":""Point"",""coordinates"":[11.088106878459447,6.915479509529949]}"
0_2498,1.0846446752548218,0.08344164490699768,"{""type"":""Point"",""coordinates"":[-55.94038694068526,-22.627825585240725]}"
0_2508,0.5537218451499939,0.08707310259342194,"{""type"":""Point"",""coordinates"":[-60.634567203901355,-15.512193070285738]}"
0_2541,1.3412222862243652,0.9107158184051514,"{""type"":""Point"",""coordinates"":[-75.37969983134992,5.842329466306883]}"
0_2551,0.21703247725963593,0.08486047387123108,"{""type"":""Point"",""coordinates"":[11.461446410297642,1.0313948797421337]}"
0_2656,0.31382009387016296,0.10236057639122009,"{""type"":""Point"",""coordinates"":[-65.69621477668613,7.091168533110809]}"
0_2728,1.0401105880737305,0.3434878885746002,"{""type"":""Point"",""coordinates"":[-94.39929516611872,16.658100875887794]}"
0_2730,0.5310976505279541,0.18980629742145538,"{""type"":""Point"",""coordinates"":[-83.86530366760974,10.401011333436898]}"
0_2763,2.1732563972473145,0.5912915468215942,"{""type"":""Point"",""coordinates"":[-98.755928724249,16.893022617725006]}"
0_2785,0.3651517927646637,0.1413705199956894,"{""type"":""Point"",""coordinates"":[17.91817756375242,0.11728208554248688]}"
0_2804,0.5459839105606079,0.11027555167675018,"{""type"":""Point"",""coordinates"":[-50.424985657959965,-26.470936430980192]}"
0_2881,0.14164023101329803,0.09795235842466354,"{""type"":""Point"",""coordinates"":[-52.35787691023208,-2.072853982162959]}"
0_2922,2.6808829307556152,0.11697402596473694,"{""type"":""Point"",""coordinates"":[-41.63398206638998,-5.114230629195298]}"
0_2925,0.8174775242805481,0.4229661822319031,"{""type"":""Point"",""coordinates"":[-90.25683535511783,16.289184548933125]}"
0_2941,2.933373212814331,0.5007036924362183,"{""type"":""Point"",""coordinates"":[-86.8545520103455,13.684832577896026]}"
0_2958,2.189913272857666,0.09595988690853119,"{""type"":""Point"",""coordinates"":[-42.81661844877082,-7.9563335611990205]}"
0_2998,2.062903881072998,0.2735389769077301,"{""type"":""Point"",""coordinates"":[-92.2885212018713,16.188375261580514]}"
0_3017,0.46935248374938965,0.13863925635814667,"{""type"":""Point"",""coordinates"":[-77.44078251391706,-0.008746116698565905]}"
0_3019,0.6120330691337585,0.1056424155831337,"{""type"":""Point"",""coordinates"":[-53.856338441998545,-26.120252422287347]}"
0_3207,1.865155816078186,0.11968913674354553,"{""type"":""Point"",""coordinates"":[-81.18309325251779,8.357020228742467]}"
0_3263,0.5880365967750549,0.11778406798839569,"{""type"":""Point"",""coordinates"":[-47.284949290858414,-1.2332823573580383]}"
0_3398,2.1843905448913574,0.19170168042182922,"{""type"":""Point"",""coordinates"":[-92.5140904032908,17.56698256300876]}"
0_3462,0.6224501729011536,0.17274080216884613,"{""type"":""Point"",""coordinates"":[-83.06271596144775,8.916087997087926]}"
0_3489,0.465713769197464,0.1253966987133026,"{""type"":""Point"",""coordinates"":[-50.09501465820328,0.17624457314534442]}"
0_3570,1.600085973739624,0.11688055098056793,"{""type"":""Point"",""coordinates"":[-43.016112174406196,-9.2625503118427]}"
0_3585,0.22146812081336975,0.10588626563549042,"{""type"":""Point"",""coordinates"":[-61.4774672529079,7.043964003161699]}"
0_3608,1.121840000152588,0.13604456186294556,"{""type"":""Point"",""coordinates"":[-47.43570279707829,-9.265948568214082]}"
0_3622,0.29321497678756714,0.1654951125383377,"{""type"":""Point"",""coordinates"":[-64.34256834893027,-16.461363765679238]}"
0_3633,2.533444881439209,0.23941902816295624,"{""type"":""Point"",""coordinates"":[-71.78891321906437,8.547417783641189]}"
0_3645,1.2414987087249756,0.5774981379508972,"{""type"":""Point"",""coordinates"":[-73.17860112714051,9.790359757435327]}"
0_3743,2.9426486492156982,0.2314205765724182,"{""type"":""Point"",""coordinates"":[-70.65624875498659,9.7368877164025]}"
0_3813,0.24602849781513214,0.10981496423482895,"{""type"":""Point"",""coordinates"":[-90.42989624488071,19.448203458717696]}"
0_3873,0.6196975708007812,0.36771032214164734,"{""type"":""Point"",""coordinates"":[-75.95646564305498,-8.825057216946442]}"
0_3889,2.033231258392334,0.3161422610282898,"{""type"":""Point"",""coordinates"":[-42.18575188948576,-20.68726100837161]}"
0_3918,1.4168412685394287,0.15801289677619934,"{""type"":""Point"",""coordinates"":[-63.58219437746446,-17.732056561081]}"
0_3922,0.30439433455467224,0.09146331995725632,"{""type"":""Point"",""coordinates"":[-46.72689426409312,-3.9593190803333225]}"
0_4017,2.669506072998047,0.0902937650680542,"{""type"":""Point"",""coordinates"":[-4.604738588697627,5.372591397091229]}"
0_4019,1.8031121492385864,0.2018776834011078,"{""type"":""Point"",""coordinates"":[-72.980675028626,9.562387799829347]}"
0_4046,0.20815791189670563,0.0843774676322937,"{""type"":""Point"",""coordinates"":[-52.710561851147865,-3.0239238078445116]}"
0_4113,0.5487898588180542,0.147335022687912,"{""type"":""Point"",""coordinates"":[-8.150128149243798,6.013508839450738]}"
0_4140,0.18464753031730652,0.9570844769477844,"{""type"":""Point"",""coordinates"":[-51.79812843796407,0.7287805948314471]}"
0_4146,1.356049656867981,0.2025366574525833,"{""type"":""Point"",""coordinates"":[-75.50216586332746,1.336755422088179]}"
0_4152,2.031153678894043,0.34421074390411377,"{""type"":""Point"",""coordinates"":[-78.48908407035923,-5.8458491726769894]}"
0_4160,0.5465040802955627,0.11826831102371216,"{""type"":""Point"",""coordinates"":[17.6187251141969,4.076227397284397]}"
0_4163,1.5505925416946411,0.1123332530260086,"{""type"":""Point"",""coordinates"":[-45.974340185598045,-3.7859651998880106]}"
0_4295,2.327626943588257,0.5823618769645691,"{""type"":""Point"",""coordinates"":[-101.78390747873715,18.034391457240464]}"
0_4305,0.5275883078575134,0.3395247459411621,"{""type"":""Point"",""coordinates"":[19.45843138315632,2.3489182012942367]}"
0_4347,0.45410609245300293,0.2048734724521637,"{""type"":""Point"",""coordinates"":[-73.86114339509619,-12.434274283050415]}"
0_4382,1.1574383974075317,0.10754844546318054,"{""type"":""Point"",""coordinates"":[-79.82627070810162,22.333044341388266]}"
0_4503,0.6560095548629761,0.3362998962402344,"{""type"":""Point"",""coordinates"":[-59.65525007375471,4.19399095584633]}"
0_4534,2.2488620281219482,0.2479005604982376,"{""type"":""Point"",""coordinates"":[-38.60670993510561,-12.604340701160778]}"
0_4562,2.1423323154449463,0.12574145197868347,"{""type"":""Point"",""coordinates"":[14.95940923315133,-1.0610243289525962]}"
0_4563,0.25655418634414673,0.9431270360946655,"{""type"":""Point"",""coordinates"":[-61.4719197691256,0.14871360926291194]}"
0_4586,0.5055583715438843,0.10236640274524689,"{""type"":""Point"",""coordinates"":[-10.954586629412542,6.85201989586116]}"
0_4623,0.5378803014755249,0.09979265928268433,"{""type"":""Point"",""coordinates"":[-54.66582700290687,-26.96587475217042]}"
0_4647,0.17447814345359802,0.1933145374059677,"{""type"":""Point"",""coordinates"":[-53.60154268006002,-2.1222482913533725]}"
0_4652,1.3438947200775146,0.1128576248884201,"{""type"":""Point"",""coordinates"":[-10.891308279510197,7.480121736596807]}"
0_4655,0.469637006521225,0.10243535041809082,"{""type"":""Point"",""coordinates"":[10.187337519497273,-0.14952600559362314]}"
0_4689,1.1412832736968994,0.09466540813446045,"{""type"":""Point"",""coordinates"":[-43.06719860425969,-5.868616630505909]}"
0_4721,0.2738626301288605,0.07557034492492676,"{""type"":""Point"",""coordinates"":[-60.20885882925886,-1.9504609672544784]}"
0_4722,1.4850592613220215,0.21387983858585358,"{""type"":""Point"",""coordinates"":[-77.27561605564114,18.259937764228237]}"
0_4810,1.0719846487045288,0.14092205464839935,"{""type"":""Point"",""coordinates"":[-47.55693676451862,-9.294307146839328]}"
0_4927,1.3678051233291626,0.15207062661647797,"{""type"":""Point"",""coordinates"":[-99.14133600719363,23.118900517326164]}"
0_5001,0.18846005201339722,0.08381058275699615,"{""type"":""Point"",""coordinates"":[-63.277871938492055,6.14080141519268]}"
0_5014,2.0410733222961426,0.26132848858833313,"{""type"":""Point"",""coordinates"":[-72.18895041506097,18.821904259265178]}"
0_5027,2.3907549381256104,0.09751970320940018,"{""type"":""Point"",""coordinates"":[-55.713848296701784,-26.080384708142287]}"
0_5051,0.31074047088623047,0.11796499043703079,"{""type"":""Point"",""coordinates"":[12.623908268444096,-0.5698475066675627]}"
0_5097,2.933373212814331,0.28003770112991333,"{""type"":""Point"",""coordinates"":[-88.32425811105244,13.299715029686116]}"
0_5136,0.4744580090045929,0.10420814156532288,"{""type"":""Point"",""coordinates"":[12.286393416924433,-0.656793141140707]}"
0_5185,1.9040470123291016,0.09854404628276825,"{""type"":""Point"",""coordinates"":[-70.45900219793988,10.291253709497107]}"
0_5294,2.9732987880706787,0.26367080211639404,"{""type"":""Point"",""coordinates"":[-12.71926062550586,8.841525753623873]}"
0_5362,2.504889488220215,0.7658371329307556,"{""type"":""Point"",""coordinates"":[-78.84403579221217,-5.817669684869397]}"
0_5412,0.5902047157287598,0.1052585169672966,"{""type"":""Point"",""coordinates"":[9.618787982357833,5.411830667219595]}"
0_5490,0.22007247805595398,0.1286049783229828,"{""type"":""Point"",""coordinates"":[-67.19655002114413,-12.335092670116916]}"
0_5504,2.369340419769287,0.35207873582839966,"{""type"":""Point"",""coordinates"":[-40.83507889463441,-19.414065559633695]}"
0_5535,2.369137763977051,0.0923701599240303,"{""type"":""Point"",""coordinates"":[-55.48787276839151,-27.580678133461134]}"
0_5572,1.2764090299606323,0.7746248841285706,"{""type"":""Point"",""coordinates"":[-75.45918107794418,2.4111961173309253]}"
0_5605,0.599351167678833,0.3608722686767578,"{""type"":""Point"",""coordinates"":[-59.676836777552566,-3.7436591429969597]}"
0_5766,0.5547078847885132,0.12279071658849716,"{""type"":""Point"",""coordinates"":[-43.72781360893958,-4.773436668608387]}"
0_5825,0.6036010384559631,0.09297993779182434,"{""type"":""Point"",""coordinates"":[-54.89153452330826,-26.46974372843309]}"
0_5855,0.5006266236305237,0.11215772479772568,"{""type"":""Point"",""coordinates"":[-64.19422061845559,-23.207682109810673]}"
0_5860,1.448724389076233,0.6349443197250366,"{""type"":""Point"",""coordinates"":[-86.51622655103655,15.488075351681266]}"
0_5867,0.22556822001934052,0.13867191970348358,"{""type"":""Point"",""coordinates"":[-59.75540656987079,2.1501721912348937]}"
0_5894,1.6229099035263062,0.10205439478158951,"{""type"":""Point"",""coordinates"":[-42.70217298176768,-11.626439205799908]}"
0_5907,1.5281702280044556,0.19561675190925598,"{""type"":""Point"",""coordinates"":[-43.25361376142571,-19.909992489852765]}"
0_5945,2.0004634857177734,0.26113244891166687,"{""type"":""Point"",""coordinates"":[-45.12699719146973,-3.2453152449928724]}"
0_6062,1.215997338294983,0.21247880160808563,"{""type"":""Point"",""coordinates"":[-64.21189454971928,-21.868315632601995]}"
0_6080,1.075918436050415,0.277185320854187,"{""type"":""Point"",""coordinates"":[-41.47881237623491,-21.372084179407302]}"
0_6113,0.5751080513000488,0.3535398244857788,"{""type"":""Point"",""coordinates"":[-84.49195868276988,9.740187720703672]}"
0_6204,1.6229099035263062,1.0860565900802612,"{""type"":""Point"",""coordinates"":[-71.76677440407852,18.31578304737367]}"
0_6205,0.3781220316886902,0.3315437138080597,"{""type"":""Point"",""coordinates"":[-77.3958634248214,8.231424551480035]}"
0_6230,1.313923954963684,0.09465151280164719,"{""type"":""Point"",""coordinates"":[-9.299259326643183,5.976301022089985]}"
0_6267,0.5233815312385559,0.13333231210708618,"{""type"":""Point"",""coordinates"":[-89.2437586128043,16.845559962226034]}"
0_6269,1.8400357961654663,1.3446624279022217,"{""type"":""Point"",""coordinates"":[-91.54541021984126,15.179207191797241]}"
0_6273,1.9045532941818237,0.4013310968875885,"{""type"":""Point"",""coordinates"":[-86.6825240910517,15.391266639531285]}"
0_6277,0.6172738075256348,0.24188674986362457,"{""type"":""Point"",""coordinates"":[10.959839880202843,1.3253944773861863]}"
0_6328,0.28841304779052734,0.12263018637895584,"{""type"":""Point"",""coordinates"":[11.916283015848952,1.7819341878605093]}"
0_6373,1.1865166425704956,0.28841909766197205,"{""type"":""Point"",""coordinates"":[-7.082017758233731,5.640767591398119]}"
0_6380,0.32287973165512085,0.24134141206741333,"{""type"":""Point"",""coordinates"":[-74.82387323041105,2.385568109346057]}"
0_6405,2.0187606811523438,0.31986358761787415,"{""type"":""Point"",""coordinates"":[9.560199964022113,6.030209267906077]}"
0_6419,2.1149985790252686,0.2604391574859619,"{""type"":""Point"",""coordinates"":[-80.32382145344185,-0.7670873234968992]}"
0_6454,2.6808829307556152,0.23935817182064056,"{""type"":""Point"",""coordinates"":[-38.87151095360594,-12.390017980760943]}"
0_6496,2.033231258392334,0.1398950070142746,"{""type"":""Point"",""coordinates"":[-42.94457122922926,-9.51113006388304]}"
0_6503,0.22184860706329346,0.56800377368927,"{""type"":""Point"",""coordinates"":[11.086347906414755,-1.3734794991485326]}"
0_6520,0.2983018755912781,0.13536174595355988,"{""type"":""Point"",""coordinates"":[-63.75987611207445,-12.5181329921473]}"
0_6532,3.0278210639953613,0.3154183626174927,"{""type"":""Point"",""coordinates"":[-12.647253613272404,9.24426894743039]}"
0_6579,0.38082677125930786,0.4266330599784851,"{""type"":""Point"",""coordinates"":[-76.76151740177362,3.5545339324268537]}"
0_6627,1.2874997854232788,0.11021042615175247,"{""type"":""Point"",""coordinates"":[-55.903804990397454,-24.64027582698311]}"
0_6653,0.4602292478084564,0.10577455163002014,"{""type"":""Point"",""coordinates"":[-50.56538621065845,-25.901769419446097]}"
0_6668,0.8482038378715515,0.10150256007909775,"{""type"":""Point"",""coordinates"":[-49.90945909537703,-28.21564151387437]}"
0_6678,2.0130879878997803,0.569475531578064,"{""type"":""Point"",""coordinates"":[-73.5796267830371,5.9348662117090125]}"
0_6739,1.3175380229949951,0.09770805388689041,"{""type"":""Point"",""coordinates"":[18.39440705343261,3.8365109497624634]}"
0_6751,0.573090136051178,0.12388850003480911,"{""type"":""Point"",""coordinates"":[-7.232537909920509,5.257727793745578]}"
0_6757,1.6239938735961914,1.4778000116348267,"{""type"":""Point"",""coordinates"":[-98.43356178035701,20.35603535942918]}"
0_6841,0.5422331094741821,0.09946305304765701,"{""type"":""Point"",""coordinates"":[-43.94312768325678,-5.428712071260146]}"
0_6895,1.8864095211029053,1.4665755033493042,"{""type"":""Point"",""coordinates"":[-92.16823436962106,17.091200040506465]}"
0_6964,0.5276538729667664,0.09440243244171143,"{""type"":""Point"",""coordinates"":[-84.54360658533545,14.614662402908195]}"
0_7028,0.16681863367557526,0.5339668989181519,"{""type"":""Point"",""coordinates"":[-51.56129244151882,-2.5334582488956445]}"
0_7189,0.7075798511505127,0.32077381014823914,"{""type"":""Point"",""coordinates"":[-64.6296261516456,-17.805716654271503]}"
0_7233,0.5424103140830994,0.24519746005535126,"{""type"":""Point"",""coordinates"":[10.454722419721215,1.9111776819865423]}"
0_7294,0.3781220316886902,0.10352418571710587,"{""type"":""Point"",""coordinates"":[9.850869992265862,0.6563062645986328]}"
0_7355,1.4632353782653809,0.26567792892456055,"{""type"":""Point"",""coordinates"":[-66.25918567174783,18.338406164866456]}"
0_7377,3.0020358562469482,1.0693473815917969,"{""type"":""Point"",""coordinates"":[-43.10816328353531,-22.232956643037408]}"
0_7403,2.9313888549804688,0.1311320960521698,"{""type"":""Point"",""coordinates"":[-87.72835732291594,13.742735685455042]}"
0_7428,2.403001070022583,0.24749894440174103,"{""type"":""Point"",""coordinates"":[-79.2590381117174,-0.9303648122346947]}"
0_7477,1.9549312591552734,1.6179068088531494,"{""type"":""Point"",""coordinates"":[-92.42231571081238,16.81748829658113]}"
0_7483,0.1756531447172165,0.11424049735069275,"{""type"":""Point"",""coordinates"":[12.53423248460121,0.2933751171777187]}"
0_7531,1.0782002210617065,0.3381284177303314,"{""type"":""Point"",""coordinates"":[-97.8062783834538,17.49105237866484]}"
0_7576,0.2023928016424179,0.11032440513372421,"{""type"":""Point"",""coordinates"":[-65.8729985021784,6.5616949812417005]}"
0_7609,1.638187050819397,0.1358286589384079,"{""type"":""Point"",""coordinates"":[-98.86268293663348,22.47948121376892]}"
0_7760,0.23408059775829315,0.10374341160058975,"{""type"":""Point"",""coordinates"":[-61.634606467923604,-4.025601432798993]}"
0_7783,0.23719753324985504,0.08219069987535477,"{""type"":""Point"",""coordinates"":[-70.52101565411584,3.7757650600440833]}"
0_7913,1.1515569686889648,0.39548391103744507,"{""type"":""Point"",""coordinates"":[-79.14284874128366,-3.4083333249532166]}"
0_7962,3.1029253005981445,0.669105589389801,"{""type"":""Point"",""coordinates"":[11.086583567068436,6.781626679270156]}"
0_7966,0.5905488133430481,0.13924673199653625,"{""type"":""Point"",""coordinates"":[-64.46395484454929,-23.00744426160824]}"
0_8010,2.8423054218292236,0.12329945713281631,"{""type"":""Point"",""coordinates"":[-97.704461966992,16.271725485357344]}"
0_8193,1.884819746017456,0.5720105171203613,"{""type"":""Point"",""coordinates"":[-80.30200916208526,-3.8566967444172238]}"
0_8200,1.5006804466247559,0.15127591788768768,"{""type"":""Point"",""coordinates"":[-64.24174622490588,-14.227744921980754]}"
0_8224,2.0410733222961426,0.6673949956893921,"{""type"":""Point"",""coordinates"":[-78.53490979431123,-6.661860358050614]}"
0_8232,0.5126270055770874,0.104435034096241,"{""type"":""Point"",""coordinates"":[-65.00039994566215,-16.935914803696885]}"
0_8235,0.7571074366569519,0.33391669392585754,"{""type"":""Point"",""coordinates"":[-76.20149042076872,1.3824382966064683]}"
0_8263,2.24517822265625,0.34267428517341614,"{""type"":""Point"",""coordinates"":[-73.80496580451279,10.006955457761846]}"
0_8279,0.3243420124053955,0.1237473115324974,"{""type"":""Point"",""coordinates"":[-54.37275473794807,-26.64770712229845]}"
0_8409,1.3771746158599854,0.36029359698295593,"{""type"":""Point"",""coordinates"":[-107.93180488898126,25.99444833158815]}"
0_8508,0.9554955363273621,0.2713701128959656,"{""type"":""Point"",""coordinates"":[-7.3365365276314085,6.186917200387308]}"
0_8537,0.5140424370765686,0.5958044528961182,"{""type"":""Point"",""coordinates"":[-85.20530201003372,14.309363504501471]}"
0_8558,0.2688494622707367,0.08304067701101303,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8586,0.3592189848423004,0.10504787415266037,"{""type"":""Point"",""coordinates"":[-56.91502652587858,-3.0480729971655847]}"
0_8589,1.5505925416946411,0.6970685124397278,"{""type"":""Point"",""coordinates"":[-91.02893422084495,15.246165473306386]}"
0_8629,0.6184530258178711,0.1336745172739029,"{""type"":""Point"",""coordinates"":[-90.77217294446659,16.362164915107144]}"
0_8675,0.2543410658836365,0.11353453248739243,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8706,0.29071712493896484,0.11016439646482468,"{""type"":""Point"",""coordinates"":[-49.83059618753544,-5.148660824363571]}"
0_8712,0.1351822018623352,0.10058752447366714,"{""type"":""Point"",""coordinates"":[-68.20556754563141,-9.943765733768469]}"
0_8820,0.6372692584991455,0.9470544457435608,"{""type"":""Point"",""coordinates"":[15.402289097257826,3.399002869954482]}"
0_8824,0.2213795930147171,0.16604873538017273,"{""type"":""Point"",""coordinates"":[-61.35559718921086,2.3964373863899016]}"
0_8825,2.0517590045928955,0.2302774041891098,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8863,1.266977310180664,0.11657591909170151,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.24021218717098236,0.08720160275697708,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.1600891649723053,0.10364380478858948,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8926,0.13455598056316376,0.5723025798797607,"{""type"":""Point"",""coordinates"":[-51.03709613758279,-0.4630540622264521]}"
0_8941,1.8890069723129272,0.6709661483764648,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_9194,1.3328436613082886,0.41019248962402344,"{""type"":""Point"",""coordinates"":[-75.74659893101374,2.2814436394329753]}"
0_9208,0.48721078038215637,0.13308486342430115,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9266,1.1472175121307373,0.09764355421066284,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9465,0.6370660066604614,0.6006545424461365,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9481,0.14405974745750427,0.1406160295009613,"{""type"":""Point"",""coordinates"":[-68.6824504109067,4.242779650315725]}"
0_9531,0.24982810020446777,0.09157862514257431,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,1.265273094177246,0.08285942673683167,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9579,0.3785444498062134,0.13572153449058533,"{""type"":""Point"",""coordinates"":[12.404782841997747,-0.5742805137460758]}"
0_9686,1.4423232078552246,0.22279758751392365,"{""type"":""Point"",""coordinates"":[-79.49707538552921,-4.6324816068266434]}"
0_9829,1.9045532941818237,0.20490843057632446,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9830,0.17193454504013062,0.14222757518291473,"{""type"":""Point"",""coordinates"":[-90.48240268987566,17.972543301645096]}"
0_9833,0.6234306693077087,0.0852380096912384,"{""type"":""Point"",""coordinates"":[-75.3934258438282,-9.77741221915228]}"
0_9838,0.1697888821363449,0.10436630994081497,"{""type"":""Point"",""coordinates"":[-70.01070421413556,3.784397950620534]}"
0_9888,1.3346835374832153,0.1348438709974289,"{""type"":""Point"",""coordinates"":[-55.74700344804577,-23.653497135926823]}"
0_9935,2.125136613845825,0.6031247973442078,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9944,0.5575613975524902,0.9311177730560303,"{""type"":""Point"",""coordinates"":[-55.90904994325708,-2.6277176744970894]}"
