system:index,ia,va,.geo
0_8552,1.2109462022781372,0.8013826608657837,"{""type"":""Point"",""coordinates"":[-40.29483889702084,-17.866931308998357]}"
0_8558,1.47831392288208,0.635668933391571,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8572,1.1386733055114746,0.6953319311141968,"{""type"":""Point"",""coordinates"":[-73.46273509487459,10.702568069778389]}"
0_8592,0.9876450300216675,1.2979261875152588,"{""type"":""Point"",""coordinates"":[-93.06319052067973,16.481292353641713]}"
0_8608,0.7238731980323792,1.1223511695861816,"{""type"":""Point"",""coordinates"":[-68.96990982358113,11.19821029458012]}"
0_8629,1.400721788406372,0.8214946985244751,"{""type"":""Point"",""coordinates"":[-90.77217294446659,16.362164915107144]}"
0_8675,0.670401394367218,0.2944762706756592,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8685,1.0897274017333984,0.7773368954658508,"{""type"":""Point"",""coordinates"":[-102.6989609967354,18.37818405562598]}"
0_8703,1.9357566833496094,0.4056200683116913,"{""type"":""Point"",""coordinates"":[-50.183883752557634,-27.57660160643202]}"
0_8706,1.207877516746521,0.7465962171554565,"{""type"":""Point"",""coordinates"":[-49.83059618753544,-5.148660824363571]}"
0_8709,1.1393003463745117,1.072114109992981,"{""type"":""Point"",""coordinates"":[19.787175358814643,3.098165213872416]}"
0_8712,1.4367151260375977,0.2840662896633148,"{""type"":""Point"",""coordinates"":[-68.20556754563141,-9.943765733768469]}"
0_8730,1.2220284938812256,0.47034069895744324,"{""type"":""Point"",""coordinates"":[-68.73412170382562,-9.125160869927667]}"
0_8758,1.000427007675171,0.6501805782318115,"{""type"":""Point"",""coordinates"":[-50.13553012482956,-4.035323353433794]}"
0_8762,0.7368807792663574,0.302644282579422,"{""type"":""Point"",""coordinates"":[-67.09694681279156,-1.9909126001411437]}"
0_8806,1.6112779378890991,0.9332922101020813,"{""type"":""Point"",""coordinates"":[-53.63948938304182,-22.44489043554134]}"
0_8808,1.2114970684051514,0.3184990882873535,"{""type"":""Point"",""coordinates"":[-64.86431566799594,-26.19087330772879]}"
0_8824,1.2477413415908813,0.22916491329669952,"{""type"":""Point"",""coordinates"":[-61.35559718921086,2.3964373863899016]}"
0_8825,0.7308502793312073,0.766995906829834,"{""type"":""Point"",""coordinates"":[-38.780739278527136,-12.32177181431272]}"
0_8830,0.7217363119125366,1.006543755531311,"{""type"":""Point"",""coordinates"":[4.847791124529152,7.367970840758269]}"
0_8863,1.1164156198501587,1.5539705753326416,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,1.1103639602661133,0.6624581217765808,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,1.10935640335083,0.4447001814842224,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8895,1.198835015296936,1.3731436729431152,"{""type"":""Point"",""coordinates"":[-86.8188254529254,15.037705709798072]}"
0_8913,0.6649510264396667,0.9384213089942932,"{""type"":""Point"",""coordinates"":[9.134273216357652,4.260986359441939]}"
0_8941,1.0876941680908203,0.559194028377533,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_8977,1.228342890739441,0.3585749566555023,"{""type"":""Point"",""coordinates"":[-54.640446320659954,-8.128970832433897]}"
0_9004,1.4904502630233765,0.5583810806274414,"{""type"":""Point"",""coordinates"":[-50.69395801819556,-7.260110457847814]}"
0_9053,0.7441600561141968,0.6240004897117615,"{""type"":""Point"",""coordinates"":[-61.58076303010956,-9.217892515193004]}"
0_9083,0.9862436056137085,0.8284093141555786,"{""type"":""Point"",""coordinates"":[-39.283976205077465,-13.979215729254415]}"
0_9148,1.093030571937561,1.2838871479034424,"{""type"":""Point"",""coordinates"":[-92.8256304890894,16.1921275382069]}"
0_9191,0.7447054982185364,0.3465389311313629,"{""type"":""Point"",""coordinates"":[16.275610029775667,-1.862075672739917]}"
0_9201,0.9955108761787415,0.5736480951309204,"{""type"":""Point"",""coordinates"":[-108.19413285890715,27.002310532364916]}"
0_9208,1.9211339950561523,0.6019587516784668,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9224,0.7756521701812744,1.70344877243042,"{""type"":""Point"",""coordinates"":[-44.269375891207176,-4.002324133814791]}"
0_9266,1.2219312191009521,0.7606121301651001,"{""type"":""Point"",""coordinates"":[-44.420505312955655,-10.330099343687698]}"
0_9286,0.8920906782150269,0.46833211183547974,"{""type"":""Point"",""coordinates"":[-55.50741397050901,-7.587056562901045]}"
0_9287,1.3295978307724,0.4602193534374237,"{""type"":""Point"",""coordinates"":[-50.514794768806034,-28.354217190288615]}"
0_9297,0.9872222542762756,0.5041221380233765,"{""type"":""Point"",""coordinates"":[-61.67550354096554,3.0960001961206167]}"
0_9308,0.8713750243186951,0.2968924343585968,"{""type"":""Point"",""coordinates"":[-56.32911466017928,-11.73663302417253]}"
0_9361,0.787137508392334,0.4052354395389557,"{""type"":""Point"",""coordinates"":[18.17230954171627,2.3885535266928666]}"
0_9367,0.6875385642051697,0.8811760544776917,"{""type"":""Point"",""coordinates"":[18.911578404691422,-0.31780754911136644]}"
0_9426,1.2241511344909668,0.44756656885147095,"{""type"":""Point"",""coordinates"":[-57.75039806772023,-10.840876340775672]}"
0_9440,0.7858575582504272,0.3637288510799408,"{""type"":""Point"",""coordinates"":[-55.76681943238941,-11.755597347402677]}"
0_9443,0.9191006422042847,0.5309697389602661,"{""type"":""Point"",""coordinates"":[-96.58938285999469,17.72745203914707]}"
0_9450,1.0339009761810303,1.0132826566696167,"{""type"":""Point"",""coordinates"":[-72.11191277554994,18.379732087726797]}"
0_9453,1.176452875137329,0.4419299364089966,"{""type"":""Point"",""coordinates"":[-57.97343522834107,-9.641797918497087]}"
0_9465,0.7184372544288635,1.2679754495620728,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9497,2.0288894176483154,0.4078649580478668,"{""type"":""Point"",""coordinates"":[-70.29724489116526,-12.877978275611587]}"
0_9506,0.7570343613624573,0.4902556836605072,"{""type"":""Point"",""coordinates"":[-58.19122237046656,-10.049898753300731]}"
0_9522,2.4234139919281006,1.1085929870605469,"{""type"":""Point"",""coordinates"":[-40.8166554703018,-4.861029325240612]}"
0_9531,0.6686466336250305,0.42077457904815674,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9555,1.1460531949996948,0.9096604585647583,"{""type"":""Point"",""coordinates"":[-43.91127818736237,-8.071288765869076]}"
0_9659,1.325720191001892,1.3164641857147217,"{""type"":""Point"",""coordinates"":[-41.69220319640527,-4.7928445855068675]}"
0_9697,0.7370753884315491,1.1492092609405518,"{""type"":""Point"",""coordinates"":[-71.16709543240097,10.078821709051942]}"
0_9713,0.803115963935852,0.37314775586128235,"{""type"":""Point"",""coordinates"":[-84.99076673025621,32.89167954007539]}"
0_9751,2.324333667755127,0.5677632093429565,"{""type"":""Point"",""coordinates"":[27.1218317167981,-2.3010991996563828]}"
0_9777,1.2258427143096924,1.2956748008728027,"{""type"":""Point"",""coordinates"":[-72.57297331681731,8.551696312613629]}"
0_9829,1.4159066677093506,1.048681378364563,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9830,0.7855629324913025,0.5191943049430847,"{""type"":""Point"",""coordinates"":[-90.48240268987566,17.972543301645096]}"
0_9863,2.4244298934936523,1.6588835716247559,"{""type"":""Point"",""coordinates"":[-95.42588070374913,17.31038142886102]}"
0_9882,1.30670166015625,0.29252609610557556,"{""type"":""Point"",""coordinates"":[-71.26577294364247,-7.738274930084839]}"
0_9888,0.7205793261528015,0.5550698637962341,"{""type"":""Point"",""coordinates"":[-55.74700344804577,-23.653497135926823]}"
0_9894,1.0856218338012695,1.026362657546997,"{""type"":""Point"",""coordinates"":[-9.577480683314384,8.256169191065604]}"
0_9909,1.2396260499954224,0.7755885124206543,"{""type"":""Point"",""coordinates"":[-41.48818114104112,-18.677332546505493]}"
0_9935,1.031600832939148,1.430055856704712,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9937,1.034575343132019,0.7552291750907898,"{""type"":""Point"",""coordinates"":[18.885416444911904,3.598487179980697]}"
0_9944,1.2538866996765137,0.6751643419265747,"{""type"":""Point"",""coordinates"":[-55.90904994325708,-2.6277176744970894]}"
0_9960,1.2429622411727905,0.295382022857666,"{""type"":""Point"",""coordinates"":[14.239624886482021,2.0182240673655194]}"
0_9993,1.14388108253479,1.1453661918640137,"{""type"":""Point"",""coordinates"":[21.390578096277928,-0.36454859149057567]}"
0_10044,0.6670316457748413,0.6075270771980286,"{""type"":""Point"",""coordinates"":[-48.32146219299248,-6.320427050585559]}"
0_10045,2.045165538787842,0.9239462614059448,"{""type"":""Point"",""coordinates"":[-40.76910642469316,-15.428530331475782]}"
0_10046,1.2553551197052002,1.129167914390564,"{""type"":""Point"",""coordinates"":[23.84306745828822,3.467312846523775]}"
0_10061,0.6996832489967346,0.6582496762275696,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,1.8580951690673828,1.0133893489837646,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10100,0.7586340308189392,1.5921502113342285,"{""type"":""Point"",""coordinates"":[-38.467192461450615,-6.2096142314674605]}"
0_10133,0.657522439956665,0.42522165179252625,"{""type"":""Point"",""coordinates"":[-85.2857687807161,34.44524894125209]}"
0_10167,1.2603015899658203,1.2334105968475342,"{""type"":""Point"",""coordinates"":[11.99760000448607,4.270096819649907]}"
0_10182,1.2875169515609741,1.021279215812683,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10218,1.1037589311599731,1.0363242626190186,"{""type"":""Point"",""coordinates"":[-36.76645571604307,-8.083425315780254]}"
0_10220,0.9983760714530945,1.6677963733673096,"{""type"":""Point"",""coordinates"":[-38.129395009925645,-6.458252844261634]}"
0_10237,2.3995392322540283,0.5669777989387512,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,2.6902718544006348,0.917251467704773,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10271,1.777309775352478,0.9833760857582092,"{""type"":""Point"",""coordinates"":[-77.46016832670912,2.440943750168684]}"
0_10278,1.2721834182739258,0.8161284327507019,"{""type"":""Point"",""coordinates"":[-49.422577570283295,-18.82830397039987]}"
0_10307,0.8203986883163452,1.2584127187728882,"{""type"":""Point"",""coordinates"":[-35.25307364034862,-6.379615166341726]}"
0_10313,1.0816867351531982,0.513753354549408,"{""type"":""Point"",""coordinates"":[-48.61982883689719,-9.757761511438737]}"
0_10330,2.2891170978546143,0.5125567317008972,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10419,0.7309877276420593,0.43668028712272644,"{""type"":""Point"",""coordinates"":[-93.07770544415285,31.14370870707842]}"
0_10432,1.2599200010299683,0.4542770981788635,"{""type"":""Point"",""coordinates"":[-56.23227911020204,-3.9949058778170192]}"
0_10441,1.2765759229660034,0.3189687728881836,"{""type"":""Point"",""coordinates"":[-109.34898907841372,27.838068964477685]}"
0_10466,0.970375657081604,0.472950279712677,"{""type"":""Point"",""coordinates"":[-105.79193225135454,23.513842117268553]}"
0_10515,0.7422025799751282,1.2591116428375244,"{""type"":""Point"",""coordinates"":[-38.68670410847075,-6.585792970463767]}"
0_10530,2.654285192489624,1.3138197660446167,"{""type"":""Point"",""coordinates"":[24.699751496543055,-3.2132747055309925]}"
0_10600,0.8021632432937622,0.7273300886154175,"{""type"":""Point"",""coordinates"":[-80.24731827917259,22.649005189084924]}"
0_10642,1.0808542966842651,0.7278880476951599,"{""type"":""Point"",""coordinates"":[-41.798872332917746,-10.360596527102443]}"
0_10654,1.212347388267517,0.6062754392623901,"{""type"":""Point"",""coordinates"":[-48.11960347050608,-25.06690712979333]}"
0_10666,0.7356568574905396,0.3453402817249298,"{""type"":""Point"",""coordinates"":[-95.1304083834432,34.6670175991881]}"
0_10671,1.231824517250061,0.3107362985610962,"{""type"":""Point"",""coordinates"":[-62.99686220285029,-9.544863757785617]}"
0_10678,1.3852548599243164,0.5054839253425598,"{""type"":""Point"",""coordinates"":[-50.97697891274593,-6.476043707497358]}"
0_10692,0.9876450300216675,1.1190835237503052,"{""type"":""Point"",""coordinates"":[-95.76440338702201,16.879193843760653]}"
0_10694,1.3497378826141357,0.5534217953681946,"{""type"":""Point"",""coordinates"":[-63.418684165377876,-17.331602694155123]}"
0_10728,2.071179151535034,0.516177237033844,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,0.6639498472213745,0.5510854721069336,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10741,1.4375903606414795,1.0929288864135742,"{""type"":""Point"",""coordinates"":[-11.2145212804627,9.049709928050385]}"
0_10779,1.5071675777435303,0.7139775156974792,"{""type"":""Point"",""coordinates"":[-47.18657931985497,-22.043310255120648]}"
0_10792,1.1075208187103271,0.311714768409729,"{""type"":""Point"",""coordinates"":[-53.05038207717014,-9.774893080207812]}"
0_10800,0.7521564960479736,0.40619176626205444,"{""type"":""Point"",""coordinates"":[-98.22102877247144,28.74249618524829]}"
0_10825,0.7386419177055359,0.7042198181152344,"{""type"":""Point"",""coordinates"":[-37.275545079056776,-5.712125413645797]}"
0_10826,0.992918074131012,0.3870712220668793,"{""type"":""Point"",""coordinates"":[-85.56186028240185,34.15312748752981]}"
0_10843,1.2919490337371826,1.0695573091506958,"{""type"":""Point"",""coordinates"":[11.850818675623803,3.7024938582328266]}"
0_10853,1.2711083889007568,0.3301140069961548,"{""type"":""Point"",""coordinates"":[-109.16741443070283,27.423560766971224]}"
0_10860,1.428948163986206,0.45043814182281494,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,2.5211563110351562,0.5711092352867126,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,2.0397167205810547,0.7988712787628174,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.8387803435325623,0.8612174391746521,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10911,1.147180199623108,0.466767281293869,"{""type"":""Point"",""coordinates"":[-53.50054032305235,-27.1780859589532]}"
0_10918,0.8122935891151428,1.1844755411148071,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_10963,0.774551272392273,0.938654363155365,"{""type"":""Point"",""coordinates"":[-86.95046578461202,12.535934222451347]}"
0_10964,0.6923781037330627,0.46050965785980225,"{""type"":""Point"",""coordinates"":[-107.14456011881411,24.680942830242493]}"
0_11129,1.6737042665481567,0.8133772015571594,"{""type"":""Point"",""coordinates"":[-51.53966550773324,-23.014716515207585]}"
0_11167,1.7050436735153198,0.6833598017692566,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11175,1.128197193145752,0.46095895767211914,"{""type"":""Point"",""coordinates"":[-83.73306352630786,34.34328982244345]}"
0_11187,1.9655996561050415,0.9955559968948364,"{""type"":""Point"",""coordinates"":[-40.90145062158173,-13.4937067194382]}"
0_11195,1.0604325532913208,1.0069265365600586,"{""type"":""Point"",""coordinates"":[-80.02421185702512,8.425747067129999]}"
0_11208,1.2493780851364136,0.3309343159198761,"{""type"":""Point"",""coordinates"":[-62.727477154039214,-9.277038014807216]}"
0_11237,0.7793274521827698,1.193315863609314,"{""type"":""Point"",""coordinates"":[-35.161538464725005,-7.003516811256919]}"
0_11246,1.2456119060516357,0.8327247500419617,"{""type"":""Point"",""coordinates"":[26.479627442465894,-0.8891315149937385]}"
0_11254,1.2474985122680664,0.2993564307689667,"{""type"":""Point"",""coordinates"":[-64.44076169166415,-7.462859539301704]}"
0_11270,1.2258427143096924,0.6294811367988586,"{""type"":""Point"",""coordinates"":[-54.380138903804635,-22.325445990490124]}"
0_11273,1.7120201587677002,0.42817825078964233,"{""type"":""Point"",""coordinates"":[-50.76846173849273,-23.9754260412018]}"
0_11288,0.7930777668952942,1.1245070695877075,"{""type"":""Point"",""coordinates"":[-7.657586612206298,4.581960763376664]}"
0_11290,0.7905796766281128,1.0138750076293945,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,0.7398125529289246,0.5486472249031067,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,1.2173858880996704,0.7604209184646606,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11321,1.1130967140197754,0.47727707028388977,"{""type"":""Point"",""coordinates"":[-53.08703042725123,-7.087571843871625]}"
0_11323,1.6390634775161743,1.315209984779358,"{""type"":""Point"",""coordinates"":[-41.67947032602346,-8.439267298110183]}"
0_11334,1.75830078125,0.3471601903438568,"{""type"":""Point"",""coordinates"":[-64.2307064898067,2.38936500739554]}"
0_11364,0.7305023074150085,1.2577903270721436,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11376,0.9872222542762756,1.1288609504699707,"{""type"":""Point"",""coordinates"":[-56.352344566536864,-25.728341335461725]}"
0_11384,0.7759917378425598,0.8052299618721008,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.7626033425331116,0.5306114554405212,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11403,0.6876386404037476,0.6294595003128052,"{""type"":""Point"",""coordinates"":[19.658417273178447,-0.17406190933572152]}"
0_11408,1.218441367149353,0.4826640486717224,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,1.0670374631881714,0.8412837982177734,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11447,1.6164329051971436,1.6326723098754883,"{""type"":""Point"",""coordinates"":[-77.52322576803377,1.7506354880359307]}"
0_11448,1.4520680904388428,0.4404851198196411,"{""type"":""Point"",""coordinates"":[-51.789084006356006,-23.518530701316834]}"
0_11479,0.9872222542762756,0.562386691570282,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11531,1.7779420614242554,0.4089342951774597,"{""type"":""Point"",""coordinates"":[-48.86424717340637,-25.86763974941749]}"
0_11547,1.2003753185272217,0.3811112940311432,"{""type"":""Point"",""coordinates"":[-51.346976135147806,-21.484655426498545]}"
0_11579,1.4159711599349976,0.5037320852279663,"{""type"":""Point"",""coordinates"":[-51.22252533784575,-23.264407098938708]}"
0_11586,2.1933789253234863,0.5490782260894775,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11594,1.0334208011627197,0.6403876543045044,"{""type"":""Point"",""coordinates"":[15.547030769865975,-1.6115271633874515]}"
0_11629,1.1075208187103271,0.48063647747039795,"{""type"":""Point"",""coordinates"":[-51.28424324337486,-9.611568844433354]}"
0_11633,1.7562384605407715,0.5994855165481567,"{""type"":""Point"",""coordinates"":[-42.61862046811278,-19.242059631480284]}"
0_11675,1.2280904054641724,0.4420505464076996,"{""type"":""Point"",""coordinates"":[-58.0120835131193,-18.72669846104581]}"
0_11677,1.0447357892990112,0.588547945022583,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.7765949964523315,1.106527328491211,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11693,0.7218198180198669,0.45419222116470337,"{""type"":""Point"",""coordinates"":[-49.306183893667864,-7.763887534596605]}"
0_11714,0.6844662427902222,0.439655601978302,"{""type"":""Point"",""coordinates"":[-58.62307304930312,-18.85722739666758]}"
0_11717,0.6575958132743835,0.4153025448322296,"{""type"":""Point"",""coordinates"":[-52.96142874624889,-12.388452973085245]}"
0_11739,1.288050651550293,0.6876257061958313,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11744,1.451492190361023,0.3517930507659912,"{""type"":""Point"",""coordinates"":[13.795241391464401,0.19474731745563836]}"
0_11750,1.0447357892990112,1.1554994583129883,"{""type"":""Point"",""coordinates"":[-35.3994466165973,-5.991738285222132]}"
0_11757,0.7305023074150085,0.3638785779476166,"{""type"":""Point"",""coordinates"":[-92.2907106920557,32.23554313012511]}"
0_11777,0.65382319688797,1.1329585313796997,"{""type"":""Point"",""coordinates"":[-41.68588351229829,-7.819073466382734]}"
0_11814,1.0516624450683594,0.5754153728485107,"{""type"":""Point"",""coordinates"":[-101.3238328313671,18.566213257124105]}"
0_11830,1.3946789503097534,0.6054006218910217,"{""type"":""Point"",""coordinates"":[-55.329102009756824,-6.851697777811029]}"
0_11848,0.9717358350753784,0.8226888179779053,"{""type"":""Point"",""coordinates"":[10.87544970150737,5.9168381512200945]}"
0_11920,0.7357269525527954,0.4200860261917114,"{""type"":""Point"",""coordinates"":[-92.66069339183962,32.6818460529823]}"
0_11931,1.0958219766616821,0.5194472074508667,"{""type"":""Point"",""coordinates"":[-41.05078523045721,-9.793691661094613]}"
0_11937,0.7266611456871033,0.5538575649261475,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11939,1.9655996561050415,1.801072120666504,"{""type"":""Point"",""coordinates"":[-72.63563938477492,10.254201743682378]}"
0_11963,1.2122730016708374,0.2574053406715393,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.9931613802909851,0.8050746917724609,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12123,0.852361798286438,0.3259131610393524,"{""type"":""Point"",""coordinates"":[-92.1191710431753,32.917580171173626]}"
0_12145,1.9614943265914917,0.7007185220718384,"{""type"":""Point"",""coordinates"":[-45.47019407759572,-21.175265856530693]}"
0_12156,1.1123592853546143,0.500380277633667,"{""type"":""Point"",""coordinates"":[-46.69927972347984,-23.715296523876617]}"
0_12160,0.7370753884315491,0.47167786955833435,"{""type"":""Point"",""coordinates"":[-81.46443510587855,34.67908398085937]}"
0_12168,1.9975727796554565,1.0152008533477783,"{""type"":""Point"",""coordinates"":[-40.93404508158247,-14.123102029637803]}"
0_12201,1.2363841533660889,0.578289270401001,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12244,1.1734373569488525,0.28239384293556213,"{""type"":""Point"",""coordinates"":[-63.445326268826754,-10.611419493762067]}"
0_12267,0.803115963935852,0.3255932629108429,"{""type"":""Point"",""coordinates"":[-109.88438794157491,23.613594806683505]}"
0_12277,1.1448619365692139,1.1494249105453491,"{""type"":""Point"",""coordinates"":[-88.1926014925637,14.431461069197576]}"
0_12313,0.9746809005737305,0.6078657507896423,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12322,1.432650089263916,0.506617546081543,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12328,1.034575343132019,0.5196244120597839,"{""type"":""Point"",""coordinates"":[-106.52740876413064,23.800841421157763]}"
0_12336,1.6359789371490479,0.47174909710884094,"{""type"":""Point"",""coordinates"":[-53.050079755635885,-6.500153918529147]}"
0_12362,1.7597079277038574,0.8858809471130371,"{""type"":""Point"",""coordinates"":[-43.27195493351762,-14.123968185593052]}"
0_12378,0.9302677512168884,0.31118112802505493,"{""type"":""Point"",""coordinates"":[-61.93300436040526,1.7492147302991317]}"
0_12382,1.5892149209976196,0.8151577711105347,"{""type"":""Point"",""coordinates"":[-42.20772680520096,-10.091396766760335]}"
0_12400,0.7297747731208801,0.6957097053527832,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,0.6661515235900879,1.250037431716919,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12435,0.9957002997398376,0.8945183753967285,"{""type"":""Point"",""coordinates"":[-50.35586098981501,-4.580610640037669]}"
0_12438,0.6739522814750671,0.4385886490345001,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12508,1.1603786945343018,0.616154134273529,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12519,1.2513554096221924,0.5146415829658508,"{""type"":""Point"",""coordinates"":[-43.798584132718034,-15.836626812257306]}"
0_12522,1.769530177116394,0.658863365650177,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,1.0787874460220337,0.3120948374271393,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,1.711964726448059,0.6943416595458984,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12606,0.703072726726532,0.3189198970794678,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12608,1.2411741018295288,1.2475440502166748,"{""type"":""Point"",""coordinates"":[-9.598316308943673,8.483994342739074]}"
0_12617,1.1596195697784424,0.6105810403823853,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12650,1.6125425100326538,0.8324686884880066,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12661,1.397679328918457,0.9348832368850708,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12663,2.046480894088745,1.2126039266586304,"{""type"":""Point"",""coordinates"":[-52.921009244178386,-28.847466290446718]}"
0_12707,0.96155846118927,0.5909332633018494,"{""type"":""Point"",""coordinates"":[-56.76240464948893,-23.61852411600475]}"
0_12718,0.7381390929222107,0.8120821714401245,"{""type"":""Point"",""coordinates"":[7.145912023432736,6.279871014277623]}"
0_12720,0.65382319688797,0.41496920585632324,"{""type"":""Point"",""coordinates"":[-80.30792166617285,-5.337653326496525]}"
0_12726,1.9364901781082153,0.8576107621192932,"{""type"":""Point"",""coordinates"":[-36.577054443188,-7.485356322580117]}"
0_12740,1.2662273645401,0.8743646740913391,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,1.9373735189437866,0.9330366849899292,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12822,0.7820786237716675,0.576637327671051,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12855,2.2052536010742188,0.41220974922180176,"{""type"":""Point"",""coordinates"":[-52.33123597601757,-23.49893604704739]}"
0_12872,1.0815391540527344,0.4096093475818634,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.9928644895553589,0.5009004473686218,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,1.1163413524627686,0.5688738226890564,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,1.070205807685852,0.7904228568077087,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12961,1.4152805805206299,0.3113398849964142,"{""type"":""Point"",""coordinates"":[-54.42702637112634,-8.418886141260312]}"
0_12987,1.2219312191009521,0.7291486859321594,"{""type"":""Point"",""coordinates"":[-41.566382081712405,-9.617613508527569]}"
0_12993,1.75830078125,0.577830970287323,"{""type"":""Point"",""coordinates"":[-51.971639886071365,-24.483338408032264]}"
0_13029,0.7266611456871033,1.0985772609710693,"{""type"":""Point"",""coordinates"":[-37.36346528158882,-10.227143343536454]}"
0_13088,0.8139699101448059,0.41483503580093384,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,1.2534891366958618,1.3890776634216309,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
