system:index,va,vr,.geo
0_11739,0.6876257061958313,0.8541955351829529,"{""type"":""Point"",""coordinates"":[-44.219603776980726,-22.496392019898018]}"
0_11744,0.3517930507659912,0.11175280064344406,"{""type"":""Point"",""coordinates"":[13.795241391464401,0.19474731745563836]}"
0_11750,1.1554994583129883,0.25661900639533997,"{""type"":""Point"",""coordinates"":[-35.3994466165973,-5.991738285222132]}"
0_11757,0.3638785779476166,0.18138858675956726,"{""type"":""Point"",""coordinates"":[-92.2907106920557,32.23554313012511]}"
0_11777,1.1329585313796997,0.1205841451883316,"{""type"":""Point"",""coordinates"":[-41.68588351229829,-7.819073466382734]}"
0_11830,0.6054006218910217,0.0716131404042244,"{""type"":""Point"",""coordinates"":[-55.329102009756824,-6.851697777811029]}"
0_11903,1.2739216089248657,0.11166663467884064,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11920,0.4200860261917114,0.14844928681850433,"{""type"":""Point"",""coordinates"":[-92.66069339183962,32.6818460529823]}"
0_11931,0.5194472074508667,0.09383715689182281,"{""type"":""Point"",""coordinates"":[-41.05078523045721,-9.793691661094613]}"
0_11937,0.5538575649261475,0.5524839162826538,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11963,0.2574053406715393,0.1906987428665161,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.8050746917724609,0.473004013299942,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12201,0.578289270401001,1.1393096446990967,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12267,0.3255932629108429,0.33612003922462463,"{""type"":""Point"",""coordinates"":[-109.88438794157491,23.613594806683505]}"
0_12277,1.1494249105453491,1.0945900678634644,"{""type"":""Point"",""coordinates"":[-88.1926014925637,14.431461069197576]}"
0_12313,0.6078657507896423,0.34026628732681274,"{""type"":""Point"",""coordinates"":[-100.22067766731783,18.154136975873858]}"
0_12336,0.47174909710884094,0.10530887544155121,"{""type"":""Point"",""coordinates"":[-53.050079755635885,-6.500153918529147]}"
0_12352,0.5350629687309265,0.3446718156337738,"{""type"":""Point"",""coordinates"":[-72.17744122564169,-13.90894151056666]}"
0_12378,0.31118112802505493,0.5559204816818237,"{""type"":""Point"",""coordinates"":[-61.93300436040526,1.7492147302991317]}"
0_12382,0.8151577711105347,0.10587433725595474,"{""type"":""Point"",""coordinates"":[-42.20772680520096,-10.091396766760335]}"
0_12400,0.6957097053527832,0.09560895711183548,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12433,1.250037431716919,0.12975656986236572,"{""type"":""Point"",""coordinates"":[-86.8571441377882,12.988172893933138]}"
0_12435,0.8945183753967285,0.15238170325756073,"{""type"":""Point"",""coordinates"":[-50.35586098981501,-4.580610640037669]}"
0_12438,0.4385886490345001,0.09872164577245712,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12508,0.616154134273529,0.6941100358963013,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12522,0.658863365650177,0.1276191771030426,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,0.3120948374271393,0.9329855442047119,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,0.6943416595458984,1.3011120557785034,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12587,0.4390961229801178,1.1352890729904175,"{""type"":""Point"",""coordinates"":[-99.78212730231641,19.002440289345746]}"
0_12600,0.4862542748451233,0.564622163772583,"{""type"":""Point"",""coordinates"":[-64.60718696631518,-9.661759823175402]}"
0_12606,0.3189198970794678,0.13266192376613617,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12617,0.6105810403823853,0.12755878269672394,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12661,0.9348832368850708,0.24688838422298431,"{""type"":""Point"",""coordinates"":[-69.65985526336627,9.112408512537753]}"
0_12726,0.8576107621192932,0.13055925071239471,"{""type"":""Point"",""coordinates"":[-36.577054443188,-7.485356322580117]}"
0_12740,0.8743646740913391,0.6208872199058533,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12760,0.4941728115081787,0.35510843992233276,"{""type"":""Point"",""coordinates"":[-76.31023743269068,3.6198515253124137]}"
0_12781,0.9330366849899292,0.28487223386764526,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.4573298394680023,0.09059787541627884,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12822,0.576637327671051,0.11645730584859848,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.4096093475818634,0.11988069117069244,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.5009004473686218,0.10171930491924286,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5688738226890564,0.11310270428657532,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.7904228568077087,0.13814260065555573,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12962,0.44027289748191833,0.2833731770515442,"{""type"":""Point"",""coordinates"":[-103.48360637354394,19.825596650724357]}"
0_13029,1.0985772609710693,0.24882028996944427,"{""type"":""Point"",""coordinates"":[-37.36346528158882,-10.227143343536454]}"
0_13044,0.880519449710846,0.10121889412403107,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13088,0.41483503580093384,0.11442176252603531,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,1.3890776634216309,1.5773032903671265,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13116,1.0146913528442383,0.28819096088409424,"{""type"":""Point"",""coordinates"":[-70.54613100094751,18.350440040012273]}"
0_13129,0.7229017615318298,0.9646305441856384,"{""type"":""Point"",""coordinates"":[-61.64327605290024,16.079566588219926]}"
0_13168,1.2470024824142456,0.3625299036502838,"{""type"":""Point"",""coordinates"":[-70.34800216937175,19.414267208995653]}"
0_13175,0.7597798109054565,0.09831258654594421,"{""type"":""Point"",""coordinates"":[-38.428884495026594,-10.175991908595973]}"
0_13201,1.5063587427139282,0.11756043881177902,"{""type"":""Point"",""coordinates"":[-39.36422320028175,-5.394757926122874]}"
0_13203,0.5114380121231079,0.13537205755710602,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13232,0.3504156768321991,0.3602805733680725,"{""type"":""Point"",""coordinates"":[-100.20985233335388,24.908307506375152]}"
0_13237,1.2921154499053955,0.08766507357358932,"{""type"":""Point"",""coordinates"":[-41.23224352146647,-8.529342460020782]}"
0_13272,1.240357756614685,0.2520182430744171,"{""type"":""Point"",""coordinates"":[13.008297091657555,-4.790779678260872]}"
0_13321,1.6224918365478516,0.12849748134613037,"{""type"":""Point"",""coordinates"":[-40.30382694304057,-8.42310532905329]}"
0_13322,0.285169780254364,0.11333566159009933,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13391,0.5619217157363892,1.0223852396011353,"{""type"":""Point"",""coordinates"":[-74.82435571292184,-10.895154646309152]}"
0_13437,0.7896870970726013,0.2529281675815582,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13513,1.0833723545074463,0.14744819700717926,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13540,1.2750087976455688,0.08624064922332764,"{""type"":""Point"",""coordinates"":[-41.473981159653604,-4.596044407705551]}"
0_13548,1.2106060981750488,0.39623650908470154,"{""type"":""Point"",""coordinates"":[-85.05350295420442,13.783228041101603]}"
0_13577,0.7681839466094971,0.14688634872436523,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13615,1.1362093687057495,0.12077651172876358,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13626,0.4438401758670807,0.1297437846660614,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.8335258960723877,0.09892938286066055,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,0.4908740520477295,0.14206354320049286,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13653,0.4515201151371002,0.09197472035884857,"{""type"":""Point"",""coordinates"":[-66.63919394127312,-9.65492928002593]}"
0_13660,0.45462313294410706,0.11247896403074265,"{""type"":""Point"",""coordinates"":[-93.59583293782403,31.99782292856644]}"
0_13724,0.383663535118103,0.551708459854126,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13752,1.5697746276855469,0.7747770547866821,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13800,0.36657315492630005,0.3596234917640686,"{""type"":""Point"",""coordinates"":[-94.64717621069038,32.44198093344647]}"
0_13855,0.42894861102104187,0.9500914216041565,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13875,0.46756818890571594,0.09444981813430786,"{""type"":""Point"",""coordinates"":[-50.91485678005867,-8.816646621818736]}"
0_13889,0.550050675868988,0.11188088357448578,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13911,0.5718211531639099,0.11167247593402863,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13981,0.5724674463272095,0.5442821979522705,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.2996530532836914,0.09997427463531494,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14048,0.7044206261634827,0.26571810245513916,"{""type"":""Point"",""coordinates"":[-37.254386083539835,-7.047876362241168]}"
0_14098,0.948907732963562,0.38641417026519775,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14102,1.0823930501937866,0.23725013434886932,"{""type"":""Point"",""coordinates"":[-70.91938650226437,19.587759918104386]}"
0_14110,0.6153810024261475,0.10619210451841354,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14136,0.5630701184272766,0.11391513049602509,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14144,1.26875638961792,0.12112469971179962,"{""type"":""Point"",""coordinates"":[-41.90991134585992,-7.711286675006458]}"
0_14195,0.5812658667564392,0.10486093163490295,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14198,1.3310010433197021,0.09502697736024857,"{""type"":""Point"",""coordinates"":[-36.937646429134375,-8.562746565064153]}"
0_14216,1.622280240058899,0.28454217314720154,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,0.3152502179145813,0.12034845352172852,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14257,0.8994467854499817,0.2320978194475174,"{""type"":""Point"",""coordinates"":[-71.4522035934,18.94374057515639]}"
0_14276,0.470737099647522,0.11755149811506271,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14290,0.554009199142456,0.08753832429647446,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14295,1.6057918071746826,0.7371149063110352,"{""type"":""Point"",""coordinates"":[-85.68465500593517,13.364145516749584]}"
0_14304,0.8320720195770264,0.12179989367723465,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14343,0.6028032898902893,0.11595740914344788,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14358,0.8392443060874939,0.10859815031290054,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14392,0.8134911060333252,0.07873352617025375,"{""type"":""Point"",""coordinates"":[-74.3867558214978,6.724805482908239]}"
0_14400,0.5555691123008728,0.11996101588010788,"{""type"":""Point"",""coordinates"":[-56.35188833311524,-10.725457318853683]}"
0_14438,0.9595062732696533,0.4810527265071869,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14452,0.5181756019592285,0.267895370721817,"{""type"":""Point"",""coordinates"":[-96.5949534977133,16.525468769920277]}"
0_14468,0.484252005815506,0.09490055590867996,"{""type"":""Point"",""coordinates"":[-48.529523627003975,-5.750116246153486]}"
0_14500,1.1777458190917969,0.3775360882282257,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14531,0.3748665452003479,0.08691325783729553,"{""type"":""Point"",""coordinates"":[-85.54537867226045,32.762748634373445]}"
0_14539,0.809620201587677,0.2522156834602356,"{""type"":""Point"",""coordinates"":[19.024118196431623,3.1040840915607344]}"
0_14649,1.218493938446045,0.11058112233877182,"{""type"":""Point"",""coordinates"":[-36.877613093187804,-9.129035524723662]}"
0_14675,0.4565297067165375,0.4941147267818451,"{""type"":""Point"",""coordinates"":[-108.56550162806606,26.412318733931137]}"
0_14678,0.5077497959136963,0.25607165694236755,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.4066959619522095,0.10871748626232147,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14780,1.2780940532684326,0.27512115240097046,"{""type"":""Point"",""coordinates"":[-74.98445959527716,7.838366117509375]}"
0_14793,0.4493303596973419,0.13677971065044403,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14797,0.41422468423843384,0.13242480158805847,"{""type"":""Point"",""coordinates"":[-58.03478204695347,-11.40684152196979]}"
0_14811,0.9956861138343811,0.08473744243383408,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14896,1.284769058227539,0.09944203495979309,"{""type"":""Point"",""coordinates"":[-93.11666057868011,16.50744900003511]}"
0_14901,1.2430429458618164,0.12417323887348175,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14932,1.0034724473953247,0.2458142787218094,"{""type"":""Point"",""coordinates"":[-40.26607878910347,-3.5575425594981684]}"
0_14960,0.9944013953208923,0.11629436165094376,"{""type"":""Point"",""coordinates"":[-42.8925703880235,-13.417465181526945]}"
0_14966,0.9251682162284851,0.11177704483270645,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14980,0.5197063684463501,0.10256613045930862,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,0.7629010677337646,0.09963194280862808,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.5747501850128174,0.09475001692771912,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15014,0.4496002197265625,0.10348574817180634,"{""type"":""Point"",""coordinates"":[-97.95036231894082,23.313753938593514]}"
0_15043,0.9653700590133667,0.12691958248615265,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15065,0.9873425960540771,0.3493436574935913,"{""type"":""Point"",""coordinates"":[-48.68212336840254,-28.114729574532067]}"
0_15077,0.3147561550140381,0.12985345721244812,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,1.2050318717956543,0.07177288085222244,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15107,0.4720093309879303,0.07396714389324188,"{""type"":""Point"",""coordinates"":[-61.75245610680182,2.867672375260569]}"
0_15124,1.257735252380371,0.34587717056274414,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15129,1.4572817087173462,0.12192709743976593,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15148,0.8224025964736938,0.12050802260637283,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15176,0.21975171566009521,0.12707830965518951,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15239,0.764569103717804,0.11204618960618973,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.5410628914833069,0.08212825655937195,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15261,0.5270692706108093,0.12226676940917969,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15326,0.8905301690101624,0.15417498350143433,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15364,0.9832473993301392,0.15518727898597717,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15371,0.3671938180923462,0.09693815559148788,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,0.5996176600456238,0.25376132130622864,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.9814914464950562,0.48431605100631714,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15463,0.9246971011161804,0.12230686098337173,"{""type"":""Point"",""coordinates"":[-49.76682964043522,-3.3899178194177453]}"
0_15481,1.4653816223144531,0.11416880786418915,"{""type"":""Point"",""coordinates"":[-41.121280656815955,-7.920503556993552]}"
0_15504,1.2247121334075928,0.1584383100271225,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15560,0.42532747983932495,0.09212004393339157,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,1.2195724248886108,0.3293621242046356,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15570,0.6217887997627258,0.5713077187538147,"{""type"":""Point"",""coordinates"":[-101.97415366402915,18.479953206593276]}"
0_15631,0.5017412900924683,0.08549293875694275,"{""type"":""Point"",""coordinates"":[-59.02723981423115,-10.615335518841421]}"
0_15684,0.5299486517906189,0.1215517520904541,"{""type"":""Point"",""coordinates"":[-52.267448434548655,-12.362058129436052]}"
0_15702,0.4954524338245392,0.09887237101793289,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15728,0.8577410578727722,0.5449649095535278,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,1.1168491840362549,0.9332143068313599,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.47283920645713806,0.09595062583684921,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,1.3295994997024536,0.5264884233474731,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15812,0.47616395354270935,0.10539883375167847,"{""type"":""Point"",""coordinates"":[-50.73196970827822,-3.5325958819970458]}"
0_15857,1.0881006717681885,0.12118998169898987,"{""type"":""Point"",""coordinates"":[-40.392712808785376,-6.4103482275463]}"
0_15925,1.1940351724624634,0.08594915270805359,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15974,0.9216639995574951,0.4068652391433716,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15986,0.6125960946083069,0.10684063285589218,"{""type"":""Point"",""coordinates"":[-37.06386247345287,-8.168902716427562]}"
0_16050,0.459777295589447,0.0745643600821495,"{""type"":""Point"",""coordinates"":[-64.02993221019082,-9.877508241693421]}"
0_16051,0.2144182324409485,0.11380849778652191,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16061,0.8184198141098022,0.11016348749399185,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16078,0.8962257504463196,0.5626074075698853,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16143,0.5081305503845215,0.22607427835464478,"{""type"":""Point"",""coordinates"":[-51.92834872214639,-5.980355942062827]}"
0_16155,0.9357764720916748,0.1070193201303482,"{""type"":""Point"",""coordinates"":[-105.1736651635149,19.825615129995676]}"
0_16165,1.2093164920806885,0.13503047823905945,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16172,1.4166653156280518,0.12144437432289124,"{""type"":""Point"",""coordinates"":[-40.78273949250773,-5.460828309155609]}"
0_16179,0.596727728843689,0.09399541467428207,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,0.6145104765892029,1.2092819213867188,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16290,0.768849790096283,0.11944232881069183,"{""type"":""Point"",""coordinates"":[-42.2620385431134,-10.163296254863578]}"
0_16306,0.811495304107666,1.026234745979309,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,0.3639912009239197,0.11831547319889069,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16404,1.1599242687225342,1.05607271194458,"{""type"":""Point"",""coordinates"":[-89.79680308316466,15.331030057282367]}"
0_16447,0.5840306282043457,0.13275974988937378,"{""type"":""Point"",""coordinates"":[-110.21257979283443,29.808420518312563]}"
0_16546,0.22980831563472748,0.10592660307884216,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16573,1.11361825466156,0.7899287343025208,"{""type"":""Point"",""coordinates"":[-88.85747660411793,14.561766120856372]}"
0_16647,0.30764952301979065,0.14749054610729218,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16664,1.0696156024932861,0.27761757373809814,"{""type"":""Point"",""coordinates"":[20.741491167684202,3.1188592584828725]}"
0_16692,0.399870902299881,0.20342035591602325,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16708,0.6538578867912292,0.09481097757816315,"{""type"":""Point"",""coordinates"":[-41.97892584703023,-9.986612506859927]}"
0_16715,1.5143816471099854,0.10079023987054825,"{""type"":""Point"",""coordinates"":[-40.91982083025263,-7.851316577137917]}"
0_16744,0.5405435562133789,0.09252262860536575,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16751,1.0896668434143066,0.11352359503507614,"{""type"":""Point"",""coordinates"":[-41.14627738044899,-10.54094589036977]}"
0_16799,0.6336774230003357,0.09657745063304901,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.7625986933708191,0.14202232658863068,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16824,0.32117265462875366,0.1271311491727829,"{""type"":""Point"",""coordinates"":[-61.16303736140198,8.572354764374264]}"
0_16829,0.47727707028388977,0.13311529159545898,"{""type"":""Point"",""coordinates"":[-48.995036055423746,-6.713846892130289]}"
0_16876,0.3832322657108307,0.11942112445831299,"{""type"":""Point"",""coordinates"":[-94.4912580358516,32.40678828993863]}"
0_16889,0.6158080101013184,0.10516437888145447,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16915,1.122571587562561,0.13762350380420685,"{""type"":""Point"",""coordinates"":[-38.15852012536628,-5.399618025856867]}"
0_16921,1.0958675146102905,0.11050998419523239,"{""type"":""Point"",""coordinates"":[-40.70207987345868,-6.922534931086189]}"
0_16931,0.8162621855735779,0.3363274037837982,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16967,0.840316891670227,0.09482643008232117,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.3539225161075592,0.9242764711380005,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.5862293839454651,0.08422907441854477,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,0.4443221092224121,0.102117620408535,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17009,0.9858906865119934,0.12565544247627258,"{""type"":""Point"",""coordinates"":[-42.42752542999981,-8.268037775876213]}"
0_17011,1.489888072013855,0.26320207118988037,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17015,1.5421547889709473,1.3045052289962769,"{""type"":""Point"",""coordinates"":[-85.16874634677252,13.524626388394633]}"
0_17016,1.6536140441894531,0.2238912731409073,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,1.332352876663208,0.11751925200223923,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.7721348404884338,0.08356892317533493,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,1.0301454067230225,0.07656069844961166,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17113,1.2931352853775024,0.13013209402561188,"{""type"":""Point"",""coordinates"":[-68.94583960345084,10.72798508559304]}"
0_17126,1.4292242527008057,0.10737607628107071,"{""type"":""Point"",""coordinates"":[-11.89519774393429,11.550941785240115]}"
0_17132,1.6471396684646606,0.10105825215578079,"{""type"":""Point"",""coordinates"":[-78.70552044232358,-5.605275322935763]}"
0_17136,0.6815444827079773,0.12046726047992706,"{""type"":""Point"",""coordinates"":[-53.176583150510915,5.480257785719749]}"
0_17158,1.185959815979004,0.07596280425786972,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,0.5136719346046448,0.08162311464548111,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17189,0.9812749624252319,0.09264862537384033,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17221,1.1597981452941895,1.106095552444458,"{""type"":""Point"",""coordinates"":[11.811792133572212,8.570570951391792]}"
0_17228,0.5956637859344482,0.13972108066082,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17268,1.1742135286331177,0.14730462431907654,"{""type"":""Point"",""coordinates"":[-39.61481577594451,-7.834964990195385]}"
0_17276,0.37288355827331543,0.11336543411016464,"{""type"":""Point"",""coordinates"":[-61.588692175368294,-8.303725772584047]}"
0_17293,0.7434115409851074,0.8575098514556885,"{""type"":""Point"",""coordinates"":[-74.38778752301435,4.5472727651456495]}"
0_17309,0.7217497825622559,0.0819348469376564,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,0.30657580494880676,0.16596408188343048,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17368,0.6009072065353394,0.14290884137153625,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.6132356524467468,0.1399514526128769,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17477,1.364558458328247,0.13397686183452606,"{""type"":""Point"",""coordinates"":[-41.311275567414754,-13.797779228948741]}"
0_17481,0.5422766804695129,0.10212253779172897,"{""type"":""Point"",""coordinates"":[-48.61490237032038,-2.399557033862208]}"
0_17494,0.34157565236091614,0.1367310881614685,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,0.9873127341270447,0.9422614574432373,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17510,0.5811669230461121,0.09315814077854156,"{""type"":""Point"",""coordinates"":[-58.294410110830874,-10.659252767913532]}"
0_17579,0.3609025776386261,0.1311134696006775,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17607,0.2979458272457123,0.13777945935726166,"{""type"":""Point"",""coordinates"":[-67.42821454857449,0.669150693366946]}"
