system:index,fa,ir,.geo
0_10061,0.17695800960063934,0.17393893003463745,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.5275883078575134,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10182,0.5084191560745239,0.17520391941070557,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,1.0727105140686035,0.17397375404834747,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.28841304779052734,0.1846800446510315,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,2.9983017444610596,0.10229308903217316,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10271,0.5126270055770874,0.2341909557580948,"{""type"":""Point"",""coordinates"":[-77.46016832670912,2.440943750168684]}"
0_10285,0.27954980731010437,0.15119439363479614,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10330,1.4427412748336792,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10466,0.8385443091392517,0.12097320705652237,"{""type"":""Point"",""coordinates"":[-105.79193225135454,23.513842117268553]}"
0_10475,0.65705406665802,0.40111589431762695,"{""type"":""Point"",""coordinates"":[-90.12545206899728,16.635487309498586]}"
0_10547,1.8805917501449585,0.10425429791212082,"{""type"":""Point"",""coordinates"":[-84.1351733842844,12.651827479613027]}"
0_10692,2.1239726543426514,0.09027453511953354,"{""type"":""Point"",""coordinates"":[-95.76440338702201,16.879193843760653]}"
0_10694,1.0972970724105835,0.10674815624952316,"{""type"":""Point"",""coordinates"":[-63.418684165377876,-17.331602694155123]}"
0_10728,0.46931734681129456,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,1.232048749923706,0.15956100821495056,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10806,2.0187606811523438,0.21241413056850433,"{""type"":""Point"",""coordinates"":[-44.97074781466764,-3.097622637589501]}"
0_10820,0.19195939600467682,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-50.643773445412585,-0.7785928572759621]}"
0_10860,1.25882887840271,0.15025992691516876,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,1.0782002210617065,0.15140379965305328,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,0.3641623258590698,0.10527526587247849,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.5275247097015381,0.11467305570840836,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10918,0.6426626443862915,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_11025,0.6679970622062683,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-50.16530288962592,-1.3904656597071565]}"
0_11167,1.5067708492279053,0.17516636848449707,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11290,0.5247885584831238,0.12288672477006912,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,1.075918436050415,0.12334372103214264,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11313,0.4613040089607239,0.09557922184467316,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.29175135493278503,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11384,0.5388193130493164,0.17261116206645966,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.17682503163814545,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,0.17615081369876862,0.13466915488243103,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,0.3706226944923401,0.2520948052406311,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11479,0.23614627122879028,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11531,0.30440449714660645,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-48.86424717340637,-25.86763974941749]}"
0_11586,0.3610905706882477,0.19775262475013733,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11665,0.5914403200149536,0.21936339139938354,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11675,0.24920496344566345,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-58.0120835131193,-18.72669846104581]}"
0_11677,0.599625289440155,0.1657777577638626,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.28314509987831116,0.32402294874191284,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11743,0.18103249371051788,0.15359598398208618,"{""type"":""Point"",""coordinates"":[-87.69777781303208,19.823080499170196]}"
0_11800,0.2919292151927948,0.1745651513338089,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11886,0.20243233442306519,0.1642223596572876,"{""type"":""Point"",""coordinates"":[-71.68684443627798,-12.732154823890037]}"
0_11903,0.6234306693077087,0.11268982291221619,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11937,0.198062464594841,0.11928607523441315,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11939,2.8422739505767822,0.09633857756853104,"{""type"":""Point"",""coordinates"":[-72.63563938477492,10.254201743682378]}"
0_12034,0.5423117876052856,0.38266706466674805,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12201,1.6059826612472534,0.31496086716651917,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12322,0.22749948501586914,0.16563992202281952,"{""type"":""Point"",""coordinates"":[-55.33769692278458,-4.37624003737377]}"
0_12400,1.2469370365142822,0.17762479186058044,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12468,0.4414154291152954,0.15359598398208618,"{""type"":""Point"",""coordinates"":[-87.5681684094175,20.50588860644403]}"
0_12508,1.4384571313858032,0.3579355776309967,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12606,0.5396111607551575,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12650,1.2859959602355957,0.1719418466091156,"{""type"":""Point"",""coordinates"":[-76.07371458498301,7.335776914530004]}"
0_12740,0.6808292269706726,0.16153810918331146,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,1.087830901145935,0.35474032163619995,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.6487544775009155,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12808,0.6372692584991455,0.2081696093082428,"{""type"":""Point"",""coordinates"":[19.094969095182137,-1.8656706889562056]}"
0_12822,0.23128445446491241,0.12321408092975616,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.5270360112190247,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,1.253339409828186,0.12201938033103943,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12912,0.5424103140830994,0.1658480316400528,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.256308913230896,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_13041,0.6196975708007812,0.1725202351808548,"{""type"":""Point"",""coordinates"":[18.79259267713021,-1.9594438838231423]}"
0_13044,0.6234306693077087,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13069,1.3725545406341553,0.15271468460559845,"{""type"":""Point"",""coordinates"":[-77.75967052611858,-7.384057878245482]}"
0_13089,1.3539669513702393,0.11160995811223984,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13116,1.8959602117538452,0.33903178572654724,"{""type"":""Point"",""coordinates"":[-70.54613100094751,18.350440040012273]}"
0_13135,2.0611729621887207,0.10730618983507156,"{""type"":""Point"",""coordinates"":[-68.65494916315923,8.484795025123871]}"
0_13196,0.7776854634284973,0.1071968823671341,"{""type"":""Point"",""coordinates"":[-73.62206497079849,-12.696965746145823]}"
0_13203,1.5440328121185303,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13344,2.033231258392334,0.1119086891412735,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13381,0.6679970622062683,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-50.53353305770808,-1.484576755930539]}"
0_13428,3.0807418823242188,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.9679372310638428,0.2939520478248596,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13500,0.19110938906669617,0.21936339139938354,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13548,1.4089547395706177,0.10256952792406082,"{""type"":""Point"",""coordinates"":[-85.05350295420442,13.783228041101603]}"
0_13568,2.3962316513061523,0.23786398768424988,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,1.4220410585403442,0.10862942785024643,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13626,1.3932687044143677,0.12412542849779129,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13637,0.648356556892395,0.10628350079059601,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,1.0727105140686035,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13724,0.45243412256240845,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
0_13855,0.8385443091392517,0.24991777539253235,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.2773563265800476,0.19199725985527039,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13895,2.995793104171753,0.33079472184181213,"{""type"":""Point"",""coordinates"":[-98.37620320069773,16.632223629801057]}"
0_13911,0.9147947430610657,0.09788822382688522,"{""type"":""Point"",""coordinates"":[-7.317327788521103,5.002033460973842]}"
0_13922,0.1462256759405136,0.16518594324588776,"{""type"":""Point"",""coordinates"":[-50.64260610681759,-0.5326113545926681]}"
0_13973,2.2161672115325928,0.09061231464147568,"{""type"":""Point"",""coordinates"":[-72.12147850676617,6.268268103138558]}"
0_13981,0.35957032442092896,0.19268740713596344,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.5091327428817749,0.09907197207212448,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14136,0.5840017795562744,0.19202739000320435,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14233,1.3626103401184082,0.2337907999753952,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14289,0.20815791189670563,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-63.496385004947655,0.044027929285367653]}"
0_14290,0.6270386576652527,0.19268740713596344,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14333,0.22731339931488037,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-51.5165587506445,1.2783925487110797]}"
0_14343,0.9823496341705322,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-49.26396702798226,-5.683858831689221]}"
0_14436,2.6583456993103027,0.09499940276145935,"{""type"":""Point"",""coordinates"":[-84.7430354335923,11.47631916582299]}"
0_14438,1.4669684171676636,0.3523705005645752,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14678,2.0494813919067383,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19195939600467682,0.12321408092975616,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14788,0.5193745493888855,0.17516636848449707,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14811,1.4281840324401855,0.1164139062166214,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14980,0.46626126766204834,0.17071035504341125,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,1.3739876747131348,0.2489059567451477,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.21306033432483673,0.09237618744373322,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15002,1.3434120416641235,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-83.18579380130444,22.41548221443013]}"
0_15042,1.8860695362091064,0.12457017600536346,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,1.892487645149231,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15083,2.3936169147491455,0.10145542025566101,"{""type"":""Point"",""coordinates"":[-71.96415886649368,9.242258092724647]}"
0_15176,0.20815791189670563,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-64.03726817458082,-8.64945961472194]}"
0_15239,1.38984215259552,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.23562128841876984,0.09271441400051117,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15299,0.18701696395874023,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-72.21730477705655,-12.139389679620642]}"
0_15301,1.4089547395706177,0.15840983390808105,"{""type"":""Point"",""coordinates"":[-75.83583584141618,6.989169066528984]}"
0_15326,1.985886573791504,0.10028458386659622,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15351,0.1480858027935028,0.1732666790485382,"{""type"":""Point"",""coordinates"":[-67.27953362943768,5.181678817122701]}"
0_15364,0.6307609677314758,0.14044687151908875,"{""type"":""Point"",""coordinates"":[-64.67131276315203,-16.912477244177847]}"
0_15384,1.6381036043167114,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-100.9300614639759,17.946821422502286]}"
0_15463,0.2337859570980072,0.12310370802879333,"{""type"":""Point"",""coordinates"":[-49.76682964043522,-3.3899178194177453]}"
0_15478,0.1480858027935028,0.16429686546325684,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15504,1.310422420501709,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.93522019180915,19.99429283989177]}"
0_15509,1.178992748260498,0.16588127613067627,"{""type"":""Point"",""coordinates"":[-49.41760409070097,-0.30805186265518586]}"
0_15702,0.19832761585712433,0.2394157499074936,"{""type"":""Point"",""coordinates"":[-74.82155627862379,1.0873896049048501]}"
0_15759,0.6539164185523987,0.11621444672346115,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,2.379863977432251,0.10497765988111496,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15811,2.9435014724731445,0.10836388170719147,"{""type"":""Point"",""coordinates"":[-95.59802478013579,17.906774971642143]}"
0_15866,0.6827874183654785,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-75.87080716898807,2.5803297001646905]}"
0_15974,2.2836012840270996,0.10269030183553696,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15978,0.4547649323940277,0.14293058216571808,"{""type"":""Point"",""coordinates"":[-58.39867885495632,6.765565731480529]}"
0_16061,0.25304538011550903,0.16853134334087372,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16133,3.097527265548706,0.1171918585896492,"{""type"":""Point"",""coordinates"":[-70.65841016214831,8.239212500757823]}"
0_16138,0.36260902881622314,0.10016761720180511,"{""type"":""Point"",""coordinates"":[-90.68143476853585,17.182206136855704]}"
0_16179,0.6397017240524292,0.11094065755605698,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16306,2.2084150314331055,0.35013842582702637,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16398,0.20796506106853485,0.16588127613067627,"{""type"":""Point"",""coordinates"":[-72.09839999313375,-12.482057475991589]}"
0_16412,1.1068381071090698,0.09891445189714432,"{""type"":""Point"",""coordinates"":[-72.78408420758905,7.451409260317288]}"
0_16546,0.6534439325332642,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16558,0.7474547028541565,0.16067612171173096,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16647,0.13477078080177307,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16692,0.6467880606651306,0.1042223870754242,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16730,0.46147704124450684,0.18377119302749634,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16744,0.2533179521560669,0.23135246336460114,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16818,1.7745587825775146,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16889,0.19195939600467682,0.162054643034935,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,0.6337937712669373,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16931,0.43292543292045593,0.10940676182508469,"{""type"":""Point"",""coordinates"":[-84.56937981915233,13.876705023470544]}"
0_16967,0.6273178458213806,0.15081699192523956,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.16631023585796356,0.16678498685359955,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.46935248374938965,0.1060444638133049,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_17011,1.318873643875122,0.3312380015850067,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,2.0581560134887695,0.11449173092842102,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,1.9455845355987549,0.11543777585029602,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.6859884858131409,0.1084873154759407,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17110,1.191381812095642,0.10545534640550613,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17162,0.20815791189670563,0.17465583980083466,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17228,0.3637216091156006,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17321,0.1695760190486908,0.23135246336460114,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17334,0.8185935020446777,0.09868765622377396,"{""type"":""Point"",""coordinates"":[-89.8685293997145,16.53334689467313]}"
0_17345,1.4089547395706177,0.15151584148406982,"{""type"":""Point"",""coordinates"":[-75.85860917586045,6.968139909850542]}"
0_17368,0.3796195685863495,0.10617680847644806,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.5037764310836792,0.09069076925516129,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17403,0.642205536365509,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-72.86051640228746,-12.615953594267824]}"
0_17415,0.37071672081947327,0.16536067426204681,"{""type"":""Point"",""coordinates"":[-56.615698811136596,-2.2625222375540477]}"
0_17463,0.6894060373306274,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-106.50040636683345,24.66854602840018]}"
0_17481,0.3632127642631531,0.1748080998659134,"{""type"":""Point"",""coordinates"":[-48.61490237032038,-2.399557033862208]}"
0_17499,0.3796195685863495,0.1223321259021759,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17526,0.14725320041179657,0.151117205619812,"{""type"":""Point"",""coordinates"":[-59.43649984312073,-17.697184911122736]}"
0_17579,0.177004873752594,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17610,1.2888195514678955,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-47.38526688316238,-1.7216766440382518]}"
0_17612,0.5609176754951477,0.1890139877796173,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17701,0.3237195909023285,0.17399102449417114,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17733,0.46933403611183167,0.09229089319705963,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17817,0.6871030330657959,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17933,0.5278281569480896,0.12056531757116318,"{""type"":""Point"",""coordinates"":[-47.6635108604636,-2.0801444979943553]}"
0_17938,1.302932858467102,0.39410194754600525,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_18073,0.5547078847885132,0.09732400625944138,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18116,1.2299531698226929,0.09881918877363205,"{""type"":""Point"",""coordinates"":[-84.99932642089361,13.925899661076437]}"
0_18132,1.0663714408874512,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.6096354722976685,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18156,0.1965160369873047,0.17403224110603333,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18203,1.110074758529663,0.17285585403442383,"{""type"":""Point"",""coordinates"":[-48.53947596690453,-0.2827382245351217]}"
0_18240,0.6397017240524292,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18318,0.4406459331512451,0.1943405270576477,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18335,0.4710175693035126,0.11191672831773758,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18457,0.6157227754592896,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-88.94667986370574,19.023235764242106]}"
0_18534,2.0921130180358887,0.10169101506471634,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,1.8860695362091064,0.1122603490948677,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18597,1.318873643875122,0.132866770029068,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,2.9313888549804688,0.22933082282543182,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18640,1.1865166425704956,0.15248005092144012,"{""type"":""Point"",""coordinates"":[-91.27675355805873,17.57959783886059]}"
0_18693,1.3670765161514282,0.1748378723859787,"{""type"":""Point"",""coordinates"":[-39.9378928718725,-19.69937628097545]}"
0_18700,0.46320199966430664,0.12460511922836304,"{""type"":""Point"",""coordinates"":[-88.17657211693266,20.226097618710586]}"
0_18731,2.0147218704223633,0.1088719591498375,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
0_18746,1.8864095211029053,0.10692203044891357,"{""type"":""Point"",""coordinates"":[-80.11334213669981,8.739048095230881]}"
0_18753,1.356049656867981,0.1223321259021759,"{""type"":""Point"",""coordinates"":[-85.73702508183685,14.29195407631636]}"
0_18766,1.923723578453064,0.09883532673120499,"{""type"":""Point"",""coordinates"":[-38.14949915214807,-11.765197638983617]}"
0_18817,0.593928873538971,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-65.85212261564067,-15.75783316511496]}"
0_18833,0.8426991105079651,0.45369893312454224,"{""type"":""Point"",""coordinates"":[-51.063774399567656,-29.04826934877591]}"
0_18873,0.19594039022922516,0.23135246336460114,"{""type"":""Point"",""coordinates"":[10.608893185532844,0.42767545731481454]}"
0_18878,0.48507383465766907,0.17361019551753998,"{""type"":""Point"",""coordinates"":[-61.57657952624109,-12.281994641931592]}"
0_18906,0.6575040221214294,0.09646257013082504,"{""type"":""Point"",""coordinates"":[9.298862585930541,5.400519561952492]}"
0_18912,1.248477816581726,0.10380233079195023,"{""type"":""Point"",""coordinates"":[-85.75181279672579,15.070437604281786]}"
0_18914,0.5260356664657593,0.21643486618995667,"{""type"":""Point"",""coordinates"":[-8.813013430966027,5.042110776474891]}"
0_18921,0.919727623462677,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.93540509755479,20.113986702465038]}"
0_18960,0.23614627122879028,0.1657777577638626,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_19131,0.22731339931488037,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-63.069017938227276,-8.63466145417954]}"
0_19133,1.0673668384552002,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,3.0955426692962646,0.13385525345802307,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,0.8259053826332092,0.2520948052406311,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19204,0.20170721411705017,0.19874563813209534,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19205,0.3595004677772522,0.1976509541273117,"{""type"":""Point"",""coordinates"":[-77.93391463979096,-0.5038788853365325]}"
0_19366,0.38628995418548584,0.19692674279212952,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19386,2.249358892440796,0.10263888537883759,"{""type"":""Point"",""coordinates"":[-76.12175434833634,20.257210964492984]}"
0_19406,2.0347745418548584,0.132866770029068,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19491,1.8168412446975708,0.10464991629123688,"{""type"":""Point"",""coordinates"":[-74.22775739079084,9.761318188929533]}"
0_19497,0.17008443176746368,0.16603714227676392,"{""type"":""Point"",""coordinates"":[-66.62005158386027,4.53973140806573]}"
0_19569,0.27249380946159363,0.1653137505054474,"{""type"":""Point"",""coordinates"":[13.434268509226113,3.7800693070904474]}"
0_19622,0.16301366686820984,0.38356587290763855,"{""type"":""Point"",""coordinates"":[9.363841996004957,-0.022328095508821616]}"
0_19643,0.6397088170051575,0.17973941564559937,"{""type"":""Point"",""coordinates"":[-76.24507429835906,6.2926350417836545]}"
0_19720,0.5487898588180542,0.12999971210956573,"{""type"":""Point"",""coordinates"":[-43.27806274406932,-3.788358035974609]}"
0_19733,1.2469316720962524,0.11207210272550583,"{""type"":""Point"",""coordinates"":[18.248623301614998,-2.250045496135984]}"
0_19775,0.7071226835250854,0.11467305570840836,"{""type"":""Point"",""coordinates"":[10.200897706502555,4.047399756648961]}"
0_19820,1.2889527082443237,0.15368790924549103,"{""type"":""Point"",""coordinates"":[-65.58612218976023,-16.94210804769007]}"
