system:index,fr,va,.geo
0_13672,0.30025503039360046,1.2076915502548218,"{""type"":""Point"",""coordinates"":[-71.98977690786981,8.203155763962908]}"
0_13752,0.21695435047149658,1.5697746276855469,"{""type"":""Point"",""coordinates"":[-72.59048830928333,5.294107106336786]}"
0_13771,0.3052750825881958,0.7676830887794495,"{""type"":""Point"",""coordinates"":[-11.059889994605564,8.599443727517045]}"
0_13855,0.9066166877746582,0.42894861102104187,"{""type"":""Point"",""coordinates"":[-51.275980719374296,-25.178658438141973]}"
0_13889,0.5309489965438843,0.550050675868988,"{""type"":""Point"",""coordinates"":[11.454072727544924,0.23516801175375238]}"
0_13973,0.20174403488636017,1.023329734802246,"{""type"":""Point"",""coordinates"":[-72.12147850676617,6.268268103138558]}"
0_13974,0.09416548907756805,1.4584885835647583,"{""type"":""Point"",""coordinates"":[-89.61853951143928,14.00823871746415]}"
0_13981,0.7163611054420471,0.5724674463272095,"{""type"":""Point"",""coordinates"":[15.254737772710635,-0.08887237078393512]}"
0_13994,0.6385577917098999,0.2996530532836914,"{""type"":""Point"",""coordinates"":[9.553284673479832,5.201591254358207]}"
0_14098,1.0542176961898804,0.948907732963562,"{""type"":""Point"",""coordinates"":[-43.93395619006048,-4.3822757703409625]}"
0_14110,0.6511473655700684,0.6153810024261475,"{""type"":""Point"",""coordinates"":[-77.90223934624068,-3.234552314155152]}"
0_14127,0.5168312788009644,1.326168417930603,"{""type"":""Point"",""coordinates"":[-72.57281667057306,8.23952253728741]}"
0_14136,0.3787600100040436,0.5630701184272766,"{""type"":""Point"",""coordinates"":[-47.09989452325798,-23.77886845274092]}"
0_14144,0.274154394865036,1.26875638961792,"{""type"":""Point"",""coordinates"":[-41.90991134585992,-7.711286675006458]}"
0_14189,0.5081380009651184,0.7739492058753967,"{""type"":""Point"",""coordinates"":[7.23813440116945,6.116988681592281]}"
0_14195,0.49438562989234924,0.5812658667564392,"{""type"":""Point"",""coordinates"":[-69.46689015642282,-11.367295900894344]}"
0_14214,0.3046214282512665,0.5365844964981079,"{""type"":""Point"",""coordinates"":[-47.58206544189716,-23.447100942081757]}"
0_14216,0.2803214490413666,1.622280240058899,"{""type"":""Point"",""coordinates"":[-85.97015582786815,15.773968942832505]}"
0_14233,0.19237147271633148,0.3152502179145813,"{""type"":""Point"",""coordinates"":[-52.27834214545375,-25.640546157096576]}"
0_14269,0.22150883078575134,0.541732907295227,"{""type"":""Point"",""coordinates"":[-53.05071919645361,-25.05706291757877]}"
0_14276,0.4818745255470276,0.470737099647522,"{""type"":""Point"",""coordinates"":[-50.397224932642196,-18.33609439307995]}"
0_14290,0.5407205820083618,0.554009199142456,"{""type"":""Point"",""coordinates"":[15.12102953832063,-0.2707364774221499]}"
0_14295,0.13479195535182953,1.6057918071746826,"{""type"":""Point"",""coordinates"":[-85.68465500593517,13.364145516749584]}"
0_14304,0.43043798208236694,0.8320720195770264,"{""type"":""Point"",""coordinates"":[11.624880968138886,2.6451783866557568]}"
0_14358,0.7957721948623657,0.8392443060874939,"{""type"":""Point"",""coordinates"":[-76.8270838533717,-0.5025233556161635]}"
0_14408,0.4172721803188324,0.2054453194141388,"{""type"":""Point"",""coordinates"":[-49.490231856495356,-16.065506115986597]}"
0_14438,0.14832541346549988,0.9595062732696533,"{""type"":""Point"",""coordinates"":[-41.197201071447196,-20.789309462044525]}"
0_14486,0.39301949739456177,0.514875590801239,"{""type"":""Point"",""coordinates"":[-97.03872178417505,18.500900265935986]}"
0_14500,0.5428167581558228,1.1777458190917969,"{""type"":""Point"",""coordinates"":[11.916742634345635,3.988499387689268]}"
0_14539,0.3999916911125183,0.809620201587677,"{""type"":""Point"",""coordinates"":[19.024118196431623,3.1040840915607344]}"
0_14557,0.7583146095275879,0.9264034628868103,"{""type"":""Point"",""coordinates"":[-43.451462314669186,-12.973704679271314]}"
0_14589,0.2511045038700104,0.7159461379051208,"{""type"":""Point"",""coordinates"":[-74.34765027852515,3.9587469579156855]}"
0_14678,0.16271433234214783,0.5077497959136963,"{""type"":""Point"",""coordinates"":[-41.94881915381852,-19.112402365119383]}"
0_14758,0.19009530544281006,0.4066959619522095,"{""type"":""Point"",""coordinates"":[-61.40494214871116,7.20711834559523]}"
0_14780,0.3648824393749237,1.2780940532684326,"{""type"":""Point"",""coordinates"":[-74.98445959527716,7.838366117509375]}"
0_14788,0.5230276584625244,0.30801254510879517,"{""type"":""Point"",""coordinates"":[-64.64252162826344,-12.352191944027226]}"
0_14793,0.3363149166107178,0.4493303596973419,"{""type"":""Point"",""coordinates"":[-55.20267194975113,-22.851262780173396]}"
0_14811,0.573164701461792,0.9956861138343811,"{""type"":""Point"",""coordinates"":[18.793381205141202,-3.454229576938172]}"
0_14830,0.5469993948936462,0.725172758102417,"{""type"":""Point"",""coordinates"":[-52.5089452543384,-1.3181287295226458]}"
0_14885,0.11421242356300354,0.9420696496963501,"{""type"":""Point"",""coordinates"":[-80.06988089420031,-2.0902666511610546]}"
0_14901,0.43653979897499084,1.2430429458618164,"{""type"":""Point"",""coordinates"":[-42.12484517273714,-7.7331646545084345]}"
0_14932,0.10258549451828003,1.0034724473953247,"{""type"":""Point"",""coordinates"":[-40.26607878910347,-3.5575425594981684]}"
0_14960,0.2818223536014557,0.9944013953208923,"{""type"":""Point"",""coordinates"":[-42.8925703880235,-13.417465181526945]}"
0_14966,0.2234647423028946,0.9251682162284851,"{""type"":""Point"",""coordinates"":[-46.66763284352156,-21.38235613981213]}"
0_14980,0.5638712644577026,0.5197063684463501,"{""type"":""Point"",""coordinates"":[-59.55375297870966,-3.829904288672024]}"
0_14986,0.3833882212638855,0.7629010677337646,"{""type"":""Point"",""coordinates"":[-50.73434632238198,-28.304653227043993]}"
0_14997,0.5797479152679443,0.5747501850128174,"{""type"":""Point"",""coordinates"":[9.346659566876612,-0.429874299671539]}"
0_15042,0.7991182804107666,1.2877429723739624,"{""type"":""Point"",""coordinates"":[-53.06377448543324,-28.656440630259027]}"
0_15043,0.11208190768957138,0.9653700590133667,"{""type"":""Point"",""coordinates"":[-41.15401788146952,-16.38629516847841]}"
0_15065,0.31689944863319397,0.9873425960540771,"{""type"":""Point"",""coordinates"":[-48.68212336840254,-28.114729574532067]}"
0_15077,0.6752861738204956,0.3147561550140381,"{""type"":""Point"",""coordinates"":[21.10063152548665,-1.6227925540989452]}"
0_15082,0.5654229521751404,1.2050318717956543,"{""type"":""Point"",""coordinates"":[-9.046076789097404,6.374376731866291]}"
0_15083,0.6513676047325134,0.552951455116272,"{""type"":""Point"",""coordinates"":[-71.96415886649368,9.242258092724647]}"
0_15107,1.315824270248413,0.4720093309879303,"{""type"":""Point"",""coordinates"":[-61.75245610680182,2.867672375260569]}"
0_15124,0.6810373663902283,1.257735252380371,"{""type"":""Point"",""coordinates"":[-75.46821183377806,7.420675206391432]}"
0_15129,0.1311303824186325,1.4572817087173462,"{""type"":""Point"",""coordinates"":[-39.919289771053435,-15.94267507713066]}"
0_15148,0.4379338026046753,0.8224025964736938,"{""type"":""Point"",""coordinates"":[19.91620609386475,0.9408995249414526]}"
0_15185,0.2452099621295929,1.3535709381103516,"{""type"":""Point"",""coordinates"":[-77.58453705526658,-6.122762598097058]}"
0_15192,0.43674930930137634,0.6294198632240295,"{""type"":""Point"",""coordinates"":[-43.74179889300525,-9.455598573288324]}"
0_15230,0.5185561776161194,0.6211115121841431,"{""type"":""Point"",""coordinates"":[26.155359351631926,-1.3786998772667403]}"
0_15239,0.6704800724983215,0.764569103717804,"{""type"":""Point"",""coordinates"":[-57.64797428283028,-15.033267141984195]}"
0_15255,0.6623793840408325,0.5410628914833069,"{""type"":""Point"",""coordinates"":[9.368510945767198,-0.7704884564604118]}"
0_15261,0.9101730585098267,0.5270692706108093,"{""type"":""Point"",""coordinates"":[-52.67740096334987,-10.370041014724157]}"
0_15301,0.16381743550300598,0.4251079857349396,"{""type"":""Point"",""coordinates"":[-75.83583584141618,6.989169066528984]}"
0_15308,0.5985454320907593,0.30863308906555176,"{""type"":""Point"",""coordinates"":[-68.90562256172066,-3.3113773654775716]}"
0_15326,0.08580176532268524,0.8905301690101624,"{""type"":""Point"",""coordinates"":[-75.1232852764796,10.060422037659334]}"
0_15371,0.29390233755111694,0.3671938180923462,"{""type"":""Point"",""coordinates"":[-86.79900181363125,34.45845138396027]}"
0_15404,0.29538771510124207,0.5996176600456238,"{""type"":""Point"",""coordinates"":[-44.81913759337052,-19.69678821960335]}"
0_15444,0.15410754084587097,0.9814914464950562,"{""type"":""Point"",""coordinates"":[-39.994657419951025,-13.735134201261117]}"
0_15478,0.5066894292831421,0.3168521523475647,"{""type"":""Point"",""coordinates"":[-68.39103746408259,-13.240419609712747]}"
0_15481,0.09174544364213943,1.4653816223144531,"{""type"":""Point"",""coordinates"":[-41.121280656815955,-7.920503556993552]}"
0_15536,1.3670005798339844,0.4229651391506195,"{""type"":""Point"",""coordinates"":[-52.88373803426495,-12.461674826227066]}"
0_15560,1.0085256099700928,0.42532747983932495,"{""type"":""Point"",""coordinates"":[-86.16055376729365,33.83489649709956]}"
0_15565,0.3371754288673401,1.2195724248886108,"{""type"":""Point"",""coordinates"":[-75.6431915534151,7.585987934985268]}"
0_15572,0.29634344577789307,0.34363508224487305,"{""type"":""Point"",""coordinates"":[-90.66901946109192,33.998537357921194]}"
0_15628,0.18619288504123688,0.7906025648117065,"{""type"":""Point"",""coordinates"":[-53.45580639064094,-26.15776629328507]}"
0_15726,0.8399309515953064,0.4335325062274933,"{""type"":""Point"",""coordinates"":[-62.882522971549804,-17.58815971766155]}"
0_15728,0.43446558713912964,0.8577410578727722,"{""type"":""Point"",""coordinates"":[25.897317653620878,2.8736801476737805]}"
0_15749,0.10496031492948532,1.1168491840362549,"{""type"":""Point"",""coordinates"":[-86.67066495047297,14.482217467892388]}"
0_15759,0.43997275829315186,0.47283920645713806,"{""type"":""Point"",""coordinates"":[-60.047319079909464,-2.868884050146181]}"
0_15767,0.08694189786911011,1.3295994997024536,"{""type"":""Point"",""coordinates"":[-93.10836832714394,16.938577573004537]}"
0_15857,0.18710772693157196,1.0881006717681885,"{""type"":""Point"",""coordinates"":[-40.392712808785376,-6.4103482275463]}"
0_15866,0.1666637659072876,1.030124306678772,"{""type"":""Point"",""coordinates"":[-75.87080716898807,2.5803297001646905]}"
0_15879,0.15925437211990356,1.0900380611419678,"{""type"":""Point"",""coordinates"":[3.682964170880825,6.7299693454240845]}"
0_15916,0.5827375650405884,0.838095486164093,"{""type"":""Point"",""coordinates"":[-65.87077021296696,-14.89278539091159]}"
0_15924,0.8872443437576294,0.46716830134391785,"{""type"":""Point"",""coordinates"":[-95.27403928742983,30.015321681290818]}"
0_15925,0.2094307839870453,1.1940351724624634,"{""type"":""Point"",""coordinates"":[-36.062488186041534,-9.902254284593734]}"
0_15932,0.17541703581809998,1.0506700277328491,"{""type"":""Point"",""coordinates"":[3.477243906452455,6.940216174242144]}"
0_15955,0.5360967516899109,0.4244653284549713,"{""type"":""Point"",""coordinates"":[-65.36894033634378,-13.639871158394858]}"
0_15974,0.08934196084737778,0.9216639995574951,"{""type"":""Point"",""coordinates"":[-73.92417822983964,10.320572770304448]}"
0_15978,0.3874492347240448,0.47507166862487793,"{""type"":""Point"",""coordinates"":[-58.39867885495632,6.765565731480529]}"
0_15987,1.399991750717163,0.606701672077179,"{""type"":""Point"",""coordinates"":[25.20168350640105,0.6928812089621095]}"
0_16051,0.25340521335601807,0.2144182324409485,"{""type"":""Point"",""coordinates"":[-49.46307790327475,-15.957440917009729]}"
0_16057,0.14076194167137146,1.4393844604492188,"{""type"":""Point"",""coordinates"":[-42.59835528957061,-12.226668260403068]}"
0_16061,0.47717973589897156,0.8184198141098022,"{""type"":""Point"",""coordinates"":[-61.5645909343547,3.58170572360606]}"
0_16065,0.6542147994041443,0.30632123351097107,"{""type"":""Point"",""coordinates"":[-57.76926265317016,5.51856677893943]}"
0_16078,1.4079984426498413,0.8962257504463196,"{""type"":""Point"",""coordinates"":[22.63579585143994,2.1274744483186168]}"
0_16135,0.5058193802833557,0.5024421811103821,"{""type"":""Point"",""coordinates"":[-44.443138958235565,-21.056449500600927]}"
0_16165,0.17261134088039398,1.2093164920806885,"{""type"":""Point"",""coordinates"":[-40.06492931355957,-15.21918088094042]}"
0_16172,0.16539767384529114,1.4166653156280518,"{""type"":""Point"",""coordinates"":[-40.78273949250773,-5.460828309155609]}"
0_16179,0.51181960105896,0.596727728843689,"{""type"":""Point"",""coordinates"":[12.465659012363881,3.1600750510783135]}"
0_16218,0.31203556060791016,0.6145104765892029,"{""type"":""Point"",""coordinates"":[-43.71186379081026,-22.427774123382413]}"
0_16245,0.08694189786911011,0.9397308826446533,"{""type"":""Point"",""coordinates"":[-43.7275673441402,-14.946694057182626]}"
0_16275,0.592445969581604,0.704298734664917,"{""type"":""Point"",""coordinates"":[-72.75600326058344,6.772112274421131]}"
0_16290,0.15957000851631165,0.768849790096283,"{""type"":""Point"",""coordinates"":[-42.2620385431134,-10.163296254863578]}"
0_16306,0.2097950428724289,0.811495304107666,"{""type"":""Point"",""coordinates"":[-96.69794241908077,19.666223963448203]}"
0_16365,1.0795727968215942,0.3639912009239197,"{""type"":""Point"",""coordinates"":[-85.91111403488237,34.16140438500446]}"
0_16398,0.8173496723175049,0.6015644073486328,"{""type"":""Point"",""coordinates"":[-72.09839999313375,-12.482057475991589]}"
0_16412,0.5767332315444946,0.8096287250518799,"{""type"":""Point"",""coordinates"":[-72.78408420758905,7.451409260317288]}"
0_16491,0.3115534782409668,0.5011046528816223,"{""type"":""Point"",""coordinates"":[-76.57930225551087,2.6939530766282886]}"
0_16546,1.0466572046279907,0.22980831563472748,"{""type"":""Point"",""coordinates"":[-75.36340547648645,-9.902955356363929]}"
0_16558,0.5547972917556763,0.5757212042808533,"{""type"":""Point"",""coordinates"":[16.235666243608854,-1.1977863893203535]}"
0_16561,0.12758947908878326,0.6258211135864258,"{""type"":""Point"",""coordinates"":[-90.63932213445221,14.522867962899836]}"
0_16573,0.10799147933721542,1.11361825466156,"{""type"":""Point"",""coordinates"":[-88.85747660411793,14.561766120856372]}"
0_16608,0.7254020571708679,0.29536518454551697,"{""type"":""Point"",""coordinates"":[-48.785309214556825,-24.775091287158773]}"
0_16647,0.34032145142555237,0.30764952301979065,"{""type"":""Point"",""coordinates"":[-60.96813774548221,-14.937474887303773]}"
0_16664,0.30393943190574646,1.0696156024932861,"{""type"":""Point"",""coordinates"":[20.741491167684202,3.1188592584828725]}"
0_16684,0.16723620891571045,0.6386711597442627,"{""type"":""Point"",""coordinates"":[-90.60989890517182,14.597265695156342]}"
0_16692,0.35851624608039856,0.399870902299881,"{""type"":""Point"",""coordinates"":[18.89051594088554,1.9843910979761412]}"
0_16708,0.20940153300762177,0.6538578867912292,"{""type"":""Point"",""coordinates"":[-41.97892584703023,-9.986612506859927]}"
0_16715,0.0840681791305542,1.5143816471099854,"{""type"":""Point"",""coordinates"":[-40.91982083025263,-7.851316577137917]}"
0_16730,0.21695435047149658,0.527173638343811,"{""type"":""Point"",""coordinates"":[-76.53512817060087,3.951099673436902]}"
0_16744,0.6752861738204956,0.5405435562133789,"{""type"":""Point"",""coordinates"":[15.648238237687417,0.24609478800454448]}"
0_16751,0.2223924994468689,1.0896668434143066,"{""type"":""Point"",""coordinates"":[-41.14627738044899,-10.54094589036977]}"
0_16756,0.16100189089775085,1.026521921157837,"{""type"":""Point"",""coordinates"":[-39.74270168931834,-13.274806388212628]}"
0_16799,1.2993791103363037,0.6336774230003357,"{""type"":""Point"",""coordinates"":[25.29086231977011,0.15745259298002776]}"
0_16818,0.3339579999446869,0.7625986933708191,"{""type"":""Point"",""coordinates"":[-64.14273028510522,-14.051245731424473]}"
0_16823,0.2075171172618866,1.5078834295272827,"{""type"":""Point"",""coordinates"":[-40.90965970318978,-5.779710890657458]}"
0_16889,1.4110783338546753,0.6158080101013184,"{""type"":""Point"",""coordinates"":[-72.76461445552961,2.0560800203008394]}"
0_16900,0.47609448432922363,0.40095266699790955,"{""type"":""Point"",""coordinates"":[24.7306819347432,-12.693130495485772]}"
0_16915,0.08010152727365494,1.122571587562561,"{""type"":""Point"",""coordinates"":[-38.15852012536628,-5.399618025856867]}"
0_16918,0.4438723623752594,0.8974239230155945,"{""type"":""Point"",""coordinates"":[28.213342692261925,-3.870752334807612]}"
0_16921,0.12774042785167694,1.0958675146102905,"{""type"":""Point"",""coordinates"":[-40.70207987345868,-6.922534931086189]}"
0_16937,0.4429446756839752,0.4070819616317749,"{""type"":""Point"",""coordinates"":[-73.67835674361889,-4.593256397873556]}"
0_16951,0.5227708220481873,0.37999966740608215,"{""type"":""Point"",""coordinates"":[-49.789257770712084,-9.904089112733121]}"
0_16967,0.30544108152389526,0.840316891670227,"{""type"":""Point"",""coordinates"":[12.959545561248772,4.893988872372795]}"
0_16969,0.5517545938491821,0.3539225161075592,"{""type"":""Point"",""coordinates"":[-51.36991347232932,-2.7072693826616647]}"
0_16986,0.15643854439258575,0.5862293839454651,"{""type"":""Point"",""coordinates"":[-84.62914847506153,15.101405665831978]}"
0_16997,1.3939664363861084,0.4443221092224121,"{""type"":""Point"",""coordinates"":[-49.76610841030804,-7.393155636772357]}"
0_17009,0.3248791992664337,0.9858906865119934,"{""type"":""Point"",""coordinates"":[-42.42752542999981,-8.268037775876213]}"
0_17011,1.2717422246932983,1.489888072013855,"{""type"":""Point"",""coordinates"":[-46.34002078913828,-1.7521679295964734]}"
0_17016,0.2006864845752716,1.6536140441894531,"{""type"":""Point"",""coordinates"":[-77.9871641504194,18.25119204828562]}"
0_17051,0.4476667046546936,1.332352876663208,"{""type"":""Point"",""coordinates"":[-72.92419786751206,9.375934269506251]}"
0_17066,0.4784731864929199,0.7721348404884338,"{""type"":""Point"",""coordinates"":[-7.415182944135906,5.536195740028139]}"
0_17087,0.38974615931510925,0.397905558347702,"{""type"":""Point"",""coordinates"":[23.018173319305188,-2.2877656798054273]}"
0_17089,0.48772743344306946,0.9154778122901917,"{""type"":""Point"",""coordinates"":[-77.37018104601603,2.6868722723934213]}"
0_17110,0.38433027267456055,1.0301454067230225,"{""type"":""Point"",""coordinates"":[11.12529218197453,5.1551546102232075]}"
0_17126,0.5038391351699829,1.4292242527008057,"{""type"":""Point"",""coordinates"":[-11.89519774393429,11.550941785240115]}"
0_17132,0.10808857530355453,1.6471396684646606,"{""type"":""Point"",""coordinates"":[-78.70552044232358,-5.605275322935763]}"
0_17136,0.7386597990989685,0.6815444827079773,"{""type"":""Point"",""coordinates"":[-53.176583150510915,5.480257785719749]}"
0_17142,0.500643789768219,0.7084529399871826,"{""type"":""Point"",""coordinates"":[-13.223369168635,8.776498343047752]}"
0_17158,0.6810373663902283,1.185959815979004,"{""type"":""Point"",""coordinates"":[-9.476708541204083,7.584723193102921]}"
0_17162,1.3070329427719116,0.5136719346046448,"{""type"":""Point"",""coordinates"":[-54.72877828728034,-3.481985332100786]}"
0_17189,1.315824270248413,0.9812749624252319,"{""type"":""Point"",""coordinates"":[-69.3235137595082,-10.874424880143636]}"
0_17212,0.16539767384529114,0.31087642908096313,"{""type"":""Point"",""coordinates"":[-58.18667172604503,-19.15709889539328]}"
0_17221,0.29970091581344604,1.1597981452941895,"{""type"":""Point"",""coordinates"":[11.811792133572212,8.570570951391792]}"
0_17228,0.3540329337120056,0.5956637859344482,"{""type"":""Point"",""coordinates"":[-77.19883296702224,7.528038487730464]}"
0_17268,0.08694189786911011,1.1742135286331177,"{""type"":""Point"",""coordinates"":[-39.61481577594451,-7.834964990195385]}"
0_17276,0.6438749432563782,0.37288355827331543,"{""type"":""Point"",""coordinates"":[-61.588692175368294,-8.303725772584047]}"
0_17293,0.1752627044916153,0.7434115409851074,"{""type"":""Point"",""coordinates"":[-74.38778752301435,4.5472727651456495]}"
0_17309,0.2452417016029358,0.7217497825622559,"{""type"":""Point"",""coordinates"":[-48.767746433066,-11.012532381398989]}"
0_17321,0.6659862995147705,0.30657580494880676,"{""type"":""Point"",""coordinates"":[-59.48996163143502,-1.7357125069385173]}"
0_17345,0.16284802556037903,0.4251079857349396,"{""type"":""Point"",""coordinates"":[-75.85860917586045,6.968139909850542]}"
0_17368,0.42802271246910095,0.6009072065353394,"{""type"":""Point"",""coordinates"":[22.468211073854686,3.6911690314156007]}"
0_17379,0.43817052245140076,0.6132356524467468,"{""type"":""Point"",""coordinates"":[16.672907540437727,-1.921974119862876]}"
0_17402,0.3255772888660431,0.43458059430122375,"{""type"":""Point"",""coordinates"":[-50.78165307235268,-23.463049484575514]}"
0_17403,0.21133816242218018,0.5901365876197815,"{""type"":""Point"",""coordinates"":[-72.86051640228746,-12.615953594267824]}"
0_17415,0.29390233755111694,1.0117383003234863,"{""type"":""Point"",""coordinates"":[-56.615698811136596,-2.2625222375540477]}"
0_17421,0.4259025454521179,0.3434903025627136,"{""type"":""Point"",""coordinates"":[-91.19456090193384,34.97362703247893]}"
0_17464,1.4559235572814941,0.2886742055416107,"{""type"":""Point"",""coordinates"":[-51.18670790506161,-25.596438899295226]}"
0_17477,0.08862687647342682,1.364558458328247,"{""type"":""Point"",""coordinates"":[-41.311275567414754,-13.797779228948741]}"
0_17494,0.46623632311820984,0.34157565236091614,"{""type"":""Point"",""coordinates"":[-95.71552018656543,31.482603879046863]}"
0_17499,0.253147155046463,0.9873127341270447,"{""type"":""Point"",""coordinates"":[24.96344815466269,3.692833396398914]}"
0_17506,0.33891305327415466,0.9138327836990356,"{""type"":""Point"",""coordinates"":[-40.58829856030476,-15.52471285616385]}"
0_17532,0.10508047789335251,1.005090355873108,"{""type"":""Point"",""coordinates"":[-35.63534501006359,-7.122494484203654]}"
0_17579,0.6106885671615601,0.3609025776386261,"{""type"":""Point"",""coordinates"":[10.97799181999484,0.20782220939242105]}"
0_17607,0.6106885671615601,0.2979458272457123,"{""type"":""Point"",""coordinates"":[-67.42821454857449,0.669150693366946]}"
0_17612,0.48363983631134033,0.4229692816734314,"{""type"":""Point"",""coordinates"":[18.387764287062584,0.3815771222048495]}"
0_17671,0.67583829164505,0.8589338660240173,"{""type"":""Point"",""coordinates"":[-39.19223635967362,-15.225637726168314]}"
0_17701,0.635705292224884,0.8712737560272217,"{""type"":""Point"",""coordinates"":[-50.37496338915492,-6.014053706594394]}"
0_17732,0.18431317806243896,1.0814783573150635,"{""type"":""Point"",""coordinates"":[-39.601049948765656,-3.262351936446682]}"
0_17733,0.18784546852111816,0.7633490562438965,"{""type"":""Point"",""coordinates"":[21.96238210854443,4.342807040657483]}"
0_17756,0.18580475449562073,1.0076408386230469,"{""type"":""Point"",""coordinates"":[-75.95298061421254,7.580842142599942]}"
0_17784,0.20380546152591705,1.4507213830947876,"{""type"":""Point"",""coordinates"":[-39.93113151608341,-5.115097349692667]}"
0_17816,0.5716023445129395,0.6705179214477539,"{""type"":""Point"",""coordinates"":[-77.0671784194864,4.914910562369667]}"
0_17817,0.8644593954086304,1.0313692092895508,"{""type"":""Point"",""coordinates"":[-83.93975080445297,13.078582379247447]}"
0_17826,0.3223423659801483,0.25645145773887634,"{""type"":""Point"",""coordinates"":[-50.20104877770172,-23.072074932292587]}"
0_17829,0.5227708220481873,1.07048499584198,"{""type"":""Point"",""coordinates"":[21.054997091699466,2.600960620460897]}"
0_17835,0.20341889560222626,0.7384374141693115,"{""type"":""Point"",""coordinates"":[-40.68710390324161,-9.015428881574438]}"
0_17934,0.6871429681777954,0.3215831220149994,"{""type"":""Point"",""coordinates"":[-43.85767444537318,-16.686726070110243]}"
0_17938,0.5598613619804382,1.4594591856002808,"{""type"":""Point"",""coordinates"":[-79.31645304387764,0.1537198302264778]}"
0_18026,0.4541417062282562,1.3900158405303955,"{""type"":""Point"",""coordinates"":[-73.00075645792396,5.22372184109346]}"
0_18073,0.4645952582359314,0.8314070105552673,"{""type"":""Point"",""coordinates"":[-7.863885012344307,5.841551187107258]}"
0_18086,0.08862687647342682,1.2191450595855713,"{""type"":""Point"",""coordinates"":[-42.13834136706249,-13.68443638772934]}"
0_18130,0.15422484278678894,1.1192659139633179,"{""type"":""Point"",""coordinates"":[-86.52284108478348,14.170488456537843]}"
0_18132,0.5654229521751404,0.43581485748291016,"{""type"":""Point"",""coordinates"":[-48.57236810000527,-7.478721606915216]}"
0_18134,0.8898751139640808,1.3894577026367188,"{""type"":""Point"",""coordinates"":[-77.98056533957643,8.861896980365168]}"
0_18141,0.12929217517375946,1.2338765859603882,"{""type"":""Point"",""coordinates"":[-40.964321889433464,-14.8211437679395]}"
0_18156,1.498111605644226,0.5971794128417969,"{""type"":""Point"",""coordinates"":[-63.91660049684556,-15.102601940680847]}"
0_18166,0.1206672340631485,1.2052433490753174,"{""type"":""Point"",""coordinates"":[-41.559002281978955,-14.545949880033582]}"
0_18191,0.5474970936775208,0.44876837730407715,"{""type"":""Point"",""coordinates"":[-51.07754849306424,-22.00865778092542]}"
0_18218,0.17352195084095,1.1847198009490967,"{""type"":""Point"",""coordinates"":[-72.25139198338913,8.313631349998646]}"
0_18240,0.489209920167923,0.6619666814804077,"{""type"":""Point"",""coordinates"":[-50.381282565414715,-2.051062153291276]}"
0_18241,0.5526570081710815,0.2946318984031677,"{""type"":""Point"",""coordinates"":[-72.58503448099343,-9.690309316460432]}"
0_18273,0.10259038209915161,1.2262518405914307,"{""type"":""Point"",""coordinates"":[-41.54666516492628,-14.649147545216762]}"
0_18318,0.4529845118522644,0.3004530370235443,"{""type"":""Point"",""coordinates"":[17.948677109567196,0.13235043693252252]}"
0_18331,0.2511045038700104,1.3268685340881348,"{""type"":""Point"",""coordinates"":[-42.620366170794036,-7.565798300184272]}"
0_18335,0.20836801826953888,0.624346911907196,"{""type"":""Point"",""coordinates"":[16.114349962563626,3.5985335290269918]}"
0_18351,0.9797160029411316,0.37779927253723145,"{""type"":""Point"",""coordinates"":[-95.11595664304693,32.10877739953887]}"
0_18377,0.6666736602783203,1.3744930028915405,"{""type"":""Point"",""coordinates"":[-46.64398657392299,-1.0799193670072773]}"
0_18419,1.3655439615249634,0.9810917973518372,"{""type"":""Point"",""coordinates"":[-76.78002063378612,0.1911179942827989]}"
0_18436,0.20515500009059906,0.36095547676086426,"{""type"":""Point"",""coordinates"":[-87.09186249867555,34.84563271798868]}"
0_18491,0.4969133734703064,0.4581850469112396,"{""type"":""Point"",""coordinates"":[-61.65750803208932,-14.541429199949514]}"
0_18509,0.148652583360672,1.6105180978775024,"{""type"":""Point"",""coordinates"":[-39.2998630712154,-5.625512063863657]}"
0_18534,0.5066894292831421,1.0724786520004272,"{""type"":""Point"",""coordinates"":[-12.22350933915199,7.441157676877125]}"
0_18551,0.869608998298645,0.8986911773681641,"{""type"":""Point"",""coordinates"":[-38.6340218889533,-11.921341126416792]}"
0_18560,0.3792839050292969,0.5185359716415405,"{""type"":""Point"",""coordinates"":[27.532516512967238,-1.1252337176647331]}"
0_18572,0.5309202075004578,0.9563038945198059,"{""type"":""Point"",""coordinates"":[-51.447361396900256,-27.719321517793723]}"
0_18597,0.30209481716156006,0.8475756049156189,"{""type"":""Point"",""coordinates"":[-43.37907527804973,-4.337669286598343]}"
0_18599,0.0952015370130539,1.314941644668579,"{""type"":""Point"",""coordinates"":[-89.68158352136813,14.16653184967276]}"
0_18673,1.3552972078323364,0.44448572397232056,"{""type"":""Point"",""coordinates"":[-54.781080579255665,-2.4816635866489665]}"
0_18693,0.2307654321193695,0.7144753336906433,"{""type"":""Point"",""coordinates"":[-39.9378928718725,-19.69937628097545]}"
0_18722,0.24253256618976593,1.1700347661972046,"{""type"":""Point"",""coordinates"":[-41.31919565741042,-4.6364430844120585]}"
0_18731,0.3323206901550293,1.6693432331085205,"{""type"":""Point"",""coordinates"":[-95.88942657545704,17.45900713059166]}"
