system:index,ir,vr,.geo
0_6842,0.15236184000968933,0.11631704121828079,"{""type"":""Point"",""coordinates"":[-49.671503597700855,-16.146656648570257]}"
0_6964,0.11807684600353241,0.09440243244171143,"{""type"":""Point"",""coordinates"":[-84.54360658533545,14.614662402908195]}"
0_6990,0.2780497968196869,1.5271897315979004,"{""type"":""Point"",""coordinates"":[-86.74612721947997,13.586528755841947]}"
0_7004,0.1748378723859787,0.12226676940917969,"{""type"":""Point"",""coordinates"":[-60.303617394790244,-13.956106376997786]}"
0_7028,0.16678498685359955,0.5339668989181519,"{""type"":""Point"",""coordinates"":[-51.56129244151882,-2.5334582488956445]}"
0_7114,0.10367357730865479,0.16113145649433136,"{""type"":""Point"",""coordinates"":[-7.079233700649486,7.352692719744513]}"
0_7189,0.13776135444641113,0.32077381014823914,"{""type"":""Point"",""coordinates"":[-64.6296261516456,-17.805716654271503]}"
0_7221,0.309609055519104,0.14279048144817352,"{""type"":""Point"",""coordinates"":[-53.13511018618368,-22.970846186822]}"
0_7240,0.1748378723859787,0.11583390086889267,"{""type"":""Point"",""coordinates"":[-58.46383491672986,-10.063440959123572]}"
0_7264,0.17399102449417114,0.11030952632427216,"{""type"":""Point"",""coordinates"":[-52.174945891806765,-6.879039889073307]}"
0_7269,0.20613618195056915,0.5652137994766235,"{""type"":""Point"",""coordinates"":[-70.35871159991365,-3.937005104136653]}"
0_7294,0.1846800446510315,0.10352418571710587,"{""type"":""Point"",""coordinates"":[9.850869992265862,0.6563062645986328]}"
0_7349,0.13776135444641113,0.0858224630355835,"{""type"":""Point"",""coordinates"":[-62.49090706386002,-15.793754321513958]}"
0_7400,0.17972001433372498,0.8161367177963257,"{""type"":""Point"",""coordinates"":[21.111367314007744,1.0360235749940268]}"
0_7403,0.2521823048591614,0.1311320960521698,"{""type"":""Point"",""coordinates"":[-87.72835732291594,13.742735685455042]}"
0_7483,0.23840509355068207,0.11424049735069275,"{""type"":""Point"",""coordinates"":[12.53423248460121,0.2933751171777187]}"
0_7546,0.13692468404769897,0.12093432247638702,"{""type"":""Point"",""coordinates"":[-39.34170254646531,-14.084281002133483]}"
0_7576,0.17573468387126923,0.11032440513372421,"{""type"":""Point"",""coordinates"":[-65.8729985021784,6.5616949812417005]}"
0_7609,0.13776135444641113,0.1358286589384079,"{""type"":""Point"",""coordinates"":[-98.86268293663348,22.47948121376892]}"
0_7748,0.1348298043012619,0.1745639145374298,"{""type"":""Point"",""coordinates"":[27.49864959664095,-1.3752171414383705]}"
0_7760,0.23394235968589783,0.10374341160058975,"{""type"":""Point"",""coordinates"":[-61.634606467923604,-4.025601432798993]}"
0_7783,0.16527636349201202,0.08219069987535477,"{""type"":""Point"",""coordinates"":[-70.52101565411584,3.7757650600440833]}"
0_7789,0.16511039435863495,0.9603283405303955,"{""type"":""Point"",""coordinates"":[-60.5424365358587,8.20600125638181]}"
0_7796,0.1276419758796692,0.11411721259355545,"{""type"":""Point"",""coordinates"":[-94.85498485094683,31.18164866285531]}"
0_7832,0.23417603969573975,0.5436973571777344,"{""type"":""Point"",""coordinates"":[-62.08683940473341,-2.019003035995174]}"
0_7852,0.17366228997707367,0.14456932246685028,"{""type"":""Point"",""coordinates"":[-12.111957281174295,8.180702983450004]}"
0_7913,0.11162421852350235,0.39548391103744507,"{""type"":""Point"",""coordinates"":[-79.14284874128366,-3.4083333249532166]}"
0_7944,0.10092957317829132,0.08730455487966537,"{""type"":""Point"",""coordinates"":[-48.87212380995952,-23.479675257824713]}"
0_7963,0.10134875029325485,0.0996696874499321,"{""type"":""Point"",""coordinates"":[-50.38324459479957,-22.03933465155009]}"
0_7966,0.097043976187706,0.13924673199653625,"{""type"":""Point"",""coordinates"":[-64.46395484454929,-23.00744426160824]}"
0_7969,0.40282896161079407,0.3036235272884369,"{""type"":""Point"",""coordinates"":[-1.0155121103740434,6.915228047149223]}"
0_8009,0.2373388558626175,0.3823920786380768,"{""type"":""Point"",""coordinates"":[-78.21091891952987,-3.962135381180432]}"
0_8010,0.097043976187706,0.12329945713281631,"{""type"":""Point"",""coordinates"":[-97.704461966992,16.271725485357344]}"
0_8018,0.16527636349201202,0.08859193325042725,"{""type"":""Point"",""coordinates"":[-64.26460223742602,-9.310085106253679]}"
0_8199,0.1071968823671341,0.1405571550130844,"{""type"":""Point"",""coordinates"":[-94.84241708425512,33.22812461360589]}"
0_8200,0.17563962936401367,0.15127591788768768,"{""type"":""Point"",""coordinates"":[-64.24174622490588,-14.227744921980754]}"
0_8232,0.13591846823692322,0.104435034096241,"{""type"":""Point"",""coordinates"":[-65.00039994566215,-16.935914803696885]}"
0_8235,0.17293739318847656,0.33391669392585754,"{""type"":""Point"",""coordinates"":[-76.20149042076872,1.3824382966064683]}"
0_8256,0.12311907857656479,0.14748996496200562,"{""type"":""Point"",""coordinates"":[-45.45181263805854,-3.440719380860309]}"
0_8279,0.13999098539352417,0.1237473115324974,"{""type"":""Point"",""coordinates"":[-54.37275473794807,-26.64770712229845]}"
0_8353,0.4191327393054962,0.3308311402797699,"{""type"":""Point"",""coordinates"":[-76.09565515471935,8.168669190360756]}"
0_8387,0.162054643034935,0.09105491638183594,"{""type"":""Point"",""coordinates"":[-59.94370873874721,-7.06469161301004]}"
0_8413,0.14447185397148132,0.5631754994392395,"{""type"":""Point"",""coordinates"":[-76.79273050796932,-9.972962980646505]}"
0_8422,0.1658705472946167,0.20881004631519318,"{""type"":""Point"",""coordinates"":[-73.02824195946992,8.544149333280835]}"
0_8495,0.17465583980083466,0.08641662448644638,"{""type"":""Point"",""coordinates"":[-60.3954463796998,-11.080718325536647]}"
0_8508,0.39516961574554443,0.2713701128959656,"{""type"":""Point"",""coordinates"":[-7.3365365276314085,6.186917200387308]}"
0_8525,0.15844129025936127,0.10232582688331604,"{""type"":""Point"",""coordinates"":[18.686336524941144,-0.14523984701624998]}"
0_8537,0.10460006445646286,0.5958044528961182,"{""type"":""Point"",""coordinates"":[-85.20530201003372,14.309363504501471]}"
0_8558,0.162054643034935,0.08304067701101303,"{""type"":""Point"",""coordinates"":[9.876903170947863,-2.1919582106054465]}"
0_8586,0.16334941983222961,0.10504787415266037,"{""type"":""Point"",""coordinates"":[-56.91502652587858,-3.0480729971655847]}"
0_8592,0.11451317369937897,0.19027090072631836,"{""type"":""Point"",""coordinates"":[-93.06319052067973,16.481292353641713]}"
0_8629,0.1278509497642517,0.1336745172739029,"{""type"":""Point"",""coordinates"":[-90.77217294446659,16.362164915107144]}"
0_8675,0.16536067426204681,0.11353453248739243,"{""type"":""Point"",""coordinates"":[-61.51853689460841,1.7848446438667838]}"
0_8703,0.2135934829711914,0.10647045820951462,"{""type"":""Point"",""coordinates"":[-50.183883752557634,-27.57660160643202]}"
0_8706,0.17573468387126923,0.11016439646482468,"{""type"":""Point"",""coordinates"":[-49.83059618753544,-5.148660824363571]}"
0_8712,0.1658705472946167,0.10058752447366714,"{""type"":""Point"",""coordinates"":[-68.20556754563141,-9.943765733768469]}"
0_8730,0.2513301968574524,0.27878475189208984,"{""type"":""Point"",""coordinates"":[-68.73412170382562,-9.125160869927667]}"
0_8758,0.17452526092529297,0.12070426344871521,"{""type"":""Point"",""coordinates"":[-50.13553012482956,-4.035323353433794]}"
0_8765,0.132866770029068,0.34444063901901245,"{""type"":""Point"",""coordinates"":[-72.12859822500116,-14.26302330409967]}"
0_8820,0.16603714227676392,0.9470544457435608,"{""type"":""Point"",""coordinates"":[15.402289097257826,3.399002869954482]}"
0_8824,0.1368928849697113,0.16604873538017273,"{""type"":""Point"",""coordinates"":[-61.35559718921086,2.3964373863899016]}"
0_8859,0.16536067426204681,0.11153416335582733,"{""type"":""Point"",""coordinates"":[-93.3222397775716,34.8743344940279]}"
0_8862,0.11601380258798599,0.12758255004882812,"{""type"":""Point"",""coordinates"":[19.356787583667458,-2.6911652429906305]}"
0_8863,0.12201938033103943,0.11657591909170151,"{""type"":""Point"",""coordinates"":[11.379402443402345,5.226184275788543]}"
0_8864,0.15236184000968933,0.08720160275697708,"{""type"":""Point"",""coordinates"":[23.23319484479621,5.653237386425193]}"
0_8877,0.1537066549062729,0.10364380478858948,"{""type"":""Point"",""coordinates"":[23.676923801250684,5.070886954515266]}"
0_8895,0.12179573625326157,0.7590101957321167,"{""type"":""Point"",""coordinates"":[-86.8188254529254,15.037705709798072]}"
0_8926,0.16536067426204681,0.5723025798797607,"{""type"":""Point"",""coordinates"":[-51.03709613758279,-0.4630540622264521]}"
0_8941,0.28084176778793335,0.6709661483764648,"{""type"":""Point"",""coordinates"":[-55.024149673180936,-27.585031485937176]}"
0_9004,0.17452526092529297,0.10424784570932388,"{""type"":""Point"",""coordinates"":[-50.69395801819556,-7.260110457847814]}"
0_9053,0.1658770740032196,0.3495634198188782,"{""type"":""Point"",""coordinates"":[-61.58076303010956,-9.217892515193004]}"
0_9148,0.08887451887130737,0.09062414616346359,"{""type"":""Point"",""coordinates"":[-92.8256304890894,16.1921275382069]}"
0_9194,0.1579550951719284,0.41019248962402344,"{""type"":""Point"",""coordinates"":[-75.74659893101374,2.2814436394329753]}"
0_9208,0.19673168659210205,0.13308486342430115,"{""type"":""Point"",""coordinates"":[-50.488423231332426,-26.95360285239426]}"
0_9296,0.16546019911766052,0.5531399846076965,"{""type"":""Point"",""coordinates"":[-65.15286481940731,5.643171886652551]}"
0_9361,0.10442867130041122,0.17221447825431824,"{""type"":""Point"",""coordinates"":[18.17230954171627,2.3885535266928666]}"
0_9367,0.15535880625247955,0.11180337518453598,"{""type"":""Point"",""coordinates"":[18.911578404691422,-0.31780754911136644]}"
0_9426,0.17573468387126923,0.10217054188251495,"{""type"":""Point"",""coordinates"":[-57.75039806772023,-10.840876340775672]}"
0_9433,0.25259169936180115,0.11188924312591553,"{""type"":""Point"",""coordinates"":[14.11249977618206,1.6334943203504646]}"
0_9440,0.17563962936401367,0.12661874294281006,"{""type"":""Point"",""coordinates"":[-55.76681943238941,-11.755597347402677]}"
0_9453,0.1745651513338089,0.08284608274698257,"{""type"":""Point"",""coordinates"":[-57.97343522834107,-9.641797918497087]}"
0_9465,0.1489161103963852,0.6006545424461365,"{""type"":""Point"",""coordinates"":[-46.13313126790916,-4.0049304275468405]}"
0_9481,0.16527636349201202,0.1406160295009613,"{""type"":""Point"",""coordinates"":[-68.6824504109067,4.242779650315725]}"
0_9497,0.23417603969573975,0.15269264578819275,"{""type"":""Point"",""coordinates"":[-70.29724489116526,-12.877978275611587]}"
0_9531,0.17563962936401367,0.09157862514257431,"{""type"":""Point"",""coordinates"":[-65.99077846974514,6.831831960004608]}"
0_9579,0.23135246336460114,0.13572153449058533,"{""type"":""Point"",""coordinates"":[12.404782841997747,-0.5742805137460758]}"
0_9644,0.17563962936401367,0.12483176589012146,"{""type"":""Point"",""coordinates"":[-98.08098201180297,20.900430138049284]}"
0_9655,0.23191767930984497,0.11444088071584702,"{""type"":""Point"",""coordinates"":[-68.59155572165417,2.2457620251071932]}"
0_9686,0.1510637104511261,0.22279758751392365,"{""type"":""Point"",""coordinates"":[-79.49707538552921,-4.6324816068266434]}"
0_9713,0.11511361598968506,0.0859694853425026,"{""type"":""Point"",""coordinates"":[-84.99076673025621,32.89167954007539]}"
0_9731,0.22868189215660095,0.5508683323860168,"{""type"":""Point"",""coordinates"":[-82.61389773072001,34.90018267374577]}"
0_9751,0.09227094799280167,0.12673687934875488,"{""type"":""Point"",""coordinates"":[27.1218317167981,-2.3010991996563828]}"
0_9777,0.16527636349201202,0.12144769728183746,"{""type"":""Point"",""coordinates"":[-72.57297331681731,8.551696312613629]}"
0_9829,0.09575941413640976,0.20490843057632446,"{""type"":""Point"",""coordinates"":[-87.41068271247215,15.35711256017352]}"
0_9830,0.15719076991081238,0.14222757518291473,"{""type"":""Point"",""coordinates"":[-90.48240268987566,17.972543301645096]}"
0_9833,0.1658770740032196,0.0852380096912384,"{""type"":""Point"",""coordinates"":[-75.3934258438282,-9.77741221915228]}"
0_9838,0.16334941983222961,0.10436630994081497,"{""type"":""Point"",""coordinates"":[-70.01070421413556,3.784397950620534]}"
0_9863,0.15072669088840485,0.13517692685127258,"{""type"":""Point"",""coordinates"":[-95.42588070374913,17.31038142886102]}"
0_9888,0.1732666790485382,0.1348438709974289,"{""type"":""Point"",""coordinates"":[-55.74700344804577,-23.653497135926823]}"
0_9894,0.09939565509557724,0.11269807815551758,"{""type"":""Point"",""coordinates"":[-9.577480683314384,8.256169191065604]}"
0_9935,0.08867131918668747,0.6031247973442078,"{""type"":""Point"",""coordinates"":[-98.71056756008076,16.932624197660385]}"
0_9937,0.15529228746891022,0.5566726922988892,"{""type"":""Point"",""coordinates"":[18.885416444911904,3.598487179980697]}"
0_9944,0.16603714227676392,0.9311177730560303,"{""type"":""Point"",""coordinates"":[-55.90904994325708,-2.6277176744970894]}"
0_9960,0.19268740713596344,0.0961855798959732,"{""type"":""Point"",""coordinates"":[14.239624886482021,2.0182240673655194]}"
0_9983,0.13742466270923615,0.1477878838777542,"{""type"":""Point"",""coordinates"":[-76.4698267407474,20.440561334487878]}"
0_9993,0.16063717007637024,0.11241303384304047,"{""type"":""Point"",""coordinates"":[21.390578096277928,-0.36454859149057567]}"
0_9996,0.10450856387615204,0.11378037929534912,"{""type"":""Point"",""coordinates"":[-3.3189523340391496,7.594083704598571]}"
0_10046,0.12201938033103943,0.10343515872955322,"{""type"":""Point"",""coordinates"":[23.84306745828822,3.467312846523775]}"
0_10061,0.17393893003463745,0.12130483984947205,"{""type"":""Point"",""coordinates"":[-63.59117239647399,6.596218271915389]}"
0_10086,0.18377119302749634,0.3551481068134308,"{""type"":""Point"",""coordinates"":[-75.96904213420785,-8.912109572443443]}"
0_10133,0.16527636349201202,0.12083634734153748,"{""type"":""Point"",""coordinates"":[-85.2857687807161,34.44524894125209]}"
0_10148,0.09190532565116882,0.14900200068950653,"{""type"":""Point"",""coordinates"":[-7.483807608309694,7.709282770188341]}"
0_10167,0.11659713834524155,0.07975312322378159,"{""type"":""Point"",""coordinates"":[11.99760000448607,4.270096819649907]}"
0_10182,0.17520391941070557,0.11419515311717987,"{""type"":""Point"",""coordinates"":[13.417841130729173,4.398456370029031]}"
0_10237,0.17397375404834747,0.10213987529277802,"{""type"":""Point"",""coordinates"":[-55.69761551784361,-23.060855588999015]}"
0_10242,0.1846800446510315,0.16546615958213806,"{""type"":""Point"",""coordinates"":[11.565419813331953,-1.68163345908082]}"
0_10270,0.10229308903217316,0.13620340824127197,"{""type"":""Point"",""coordinates"":[-71.29527254371108,6.8584897641252]}"
0_10278,0.15236184000968933,0.1277640014886856,"{""type"":""Point"",""coordinates"":[-49.422577570283295,-18.82830397039987]}"
0_10285,0.15119439363479614,0.11453310400247574,"{""type"":""Point"",""coordinates"":[21.9895920008218,5.258289561711707]}"
0_10307,0.10049191117286682,0.14083509147167206,"{""type"":""Point"",""coordinates"":[-35.25307364034862,-6.379615166341726]}"
0_10330,0.16536067426204681,0.3256145715713501,"{""type"":""Point"",""coordinates"":[-44.40043346755396,-22.278132502196083]}"
0_10386,0.24344021081924438,0.09768906980752945,"{""type"":""Point"",""coordinates"":[-63.45434833511846,0.3210303744381506]}"
0_10432,0.16527636349201202,0.10538984090089798,"{""type"":""Point"",""coordinates"":[-56.23227911020204,-3.9949058778170192]}"
0_10475,0.40111589431762695,0.3014470338821411,"{""type"":""Point"",""coordinates"":[-90.12545206899728,16.635487309498586]}"
0_10547,0.10425429791212082,0.20906198024749756,"{""type"":""Point"",""coordinates"":[-84.1351733842844,12.651827479613027]}"
0_10630,0.16209197044372559,0.13105787336826324,"{""type"":""Point"",""coordinates"":[14.1698113618803,2.8978298583751525]}"
0_10666,0.17399102449417114,0.0807163342833519,"{""type"":""Point"",""coordinates"":[-95.1304083834432,34.6670175991881]}"
0_10671,0.165805846452713,0.1433403193950653,"{""type"":""Point"",""coordinates"":[-62.99686220285029,-9.544863757785617]}"
0_10678,0.17285585403442383,0.133115753531456,"{""type"":""Point"",""coordinates"":[-50.97697891274593,-6.476043707497358]}"
0_10728,0.16527636349201202,0.7147924304008484,"{""type"":""Point"",""coordinates"":[-85.14142524797809,14.944463551074291]}"
0_10736,0.15956100821495056,0.20559272170066833,"{""type"":""Point"",""coordinates"":[17.746040144868008,-1.112689378954893]}"
0_10741,0.11304328590631485,0.11170842498540878,"{""type"":""Point"",""coordinates"":[-11.2145212804627,9.049709928050385]}"
0_10743,0.10066678375005722,0.13146285712718964,"{""type"":""Point"",""coordinates"":[-91.80249978456764,30.148151372429684]}"
0_10779,0.15764562785625458,0.1308494657278061,"{""type"":""Point"",""coordinates"":[-47.18657931985497,-22.043310255120648]}"
0_10826,0.1164139062166214,0.12204493582248688,"{""type"":""Point"",""coordinates"":[-85.56186028240185,34.15312748752981]}"
0_10843,0.09895280748605728,0.08225701749324799,"{""type"":""Point"",""coordinates"":[11.850818675623803,3.7024938582328266]}"
0_10860,0.15025992691516876,0.08989770710468292,"{""type"":""Point"",""coordinates"":[-49.47354356175165,-7.978620129958698]}"
0_10891,0.15140379965305328,0.10598496347665787,"{""type"":""Point"",""coordinates"":[-55.61952542471959,-22.779742043566934]}"
0_10892,0.10527526587247849,0.10174062848091125,"{""type"":""Point"",""coordinates"":[-64.56812772377296,-17.062232815071635]}"
0_10895,0.11467305570840836,0.10178868472576141,"{""type"":""Point"",""coordinates"":[18.988132558403247,-3.2615237241474397]}"
0_10918,0.16853134334087372,0.11336404830217361,"{""type"":""Point"",""coordinates"":[-77.78291377375702,8.88750568653982]}"
0_11129,0.1739947497844696,0.11937427520751953,"{""type"":""Point"",""coordinates"":[-51.53966550773324,-23.014716515207585]}"
0_11167,0.17516636848449707,0.5989911556243896,"{""type"":""Point"",""coordinates"":[-43.04095120635762,-20.585169538023575]}"
0_11208,0.16527636349201202,0.10119035094976425,"{""type"":""Point"",""coordinates"":[-62.727477154039214,-9.277038014807216]}"
0_11237,0.12155560404062271,0.09204959124326706,"{""type"":""Point"",""coordinates"":[-35.161538464725005,-7.003516811256919]}"
0_11246,0.11938165128231049,0.09844575822353363,"{""type"":""Point"",""coordinates"":[26.479627442465894,-0.8891315149937385]}"
0_11254,0.16429686546325684,0.9457836747169495,"{""type"":""Point"",""coordinates"":[-64.44076169166415,-7.462859539301704]}"
0_11290,0.12288672477006912,0.12036105245351791,"{""type"":""Point"",""coordinates"":[-46.70207661408833,-4.560954021932518]}"
0_11298,0.12334372103214264,0.4158736765384674,"{""type"":""Point"",""coordinates"":[-54.5977786090007,-24.813420673311256]}"
0_11304,0.165805846452713,0.9434569478034973,"{""type"":""Point"",""coordinates"":[15.763160384551307,2.672561175009213]}"
0_11313,0.09557922184467316,0.09030662477016449,"{""type"":""Point"",""coordinates"":[22.109557398730303,4.497623996066937]}"
0_11364,0.13776135444641113,0.11110429465770721,"{""type"":""Point"",""coordinates"":[-90.50260701348363,19.34536758329527]}"
0_11376,0.11129670590162277,0.12266474962234497,"{""type"":""Point"",""coordinates"":[-56.352344566536864,-25.728341335461725]}"
0_11384,0.17261116206645966,0.5572372674942017,"{""type"":""Point"",""coordinates"":[-89.31851912678921,20.31543275232655]}"
0_11385,0.1658705472946167,0.5377182364463806,"{""type"":""Point"",""coordinates"":[-56.02381299769457,-1.2832108645059979]}"
0_11408,0.13466915488243103,0.12301607429981232,"{""type"":""Point"",""coordinates"":[-67.59912955370957,-10.552214100130877]}"
0_11418,0.2520948052406311,0.09087573736906052,"{""type"":""Point"",""coordinates"":[-75.15915135730154,0.9671886767202437]}"
0_11479,0.17520441114902496,0.5506417751312256,"{""type"":""Point"",""coordinates"":[-52.37264665689381,-3.8786501952168013]}"
0_11547,0.15236184000968933,0.13109190762043,"{""type"":""Point"",""coordinates"":[-51.346976135147806,-21.484655426498545]}"
0_11586,0.19775262475013733,0.9513306021690369,"{""type"":""Point"",""coordinates"":[-54.03726768903866,-26.365123693604055]}"
0_11629,0.15764562785625458,0.08830087631940842,"{""type"":""Point"",""coordinates"":[-51.28424324337486,-9.611568844433354]}"
0_11665,0.21936339139938354,0.08992069959640503,"{""type"":""Point"",""coordinates"":[-76.14412315356478,4.222889020136532]}"
0_11677,0.1657777577638626,0.09870904684066772,"{""type"":""Point"",""coordinates"":[9.996519906886649,-0.04208917614201295]}"
0_11678,0.32402294874191284,1.250937819480896,"{""type"":""Point"",""coordinates"":[-88.47801707972278,17.147662908143424]}"
0_11693,0.15764562785625458,0.11283930391073227,"{""type"":""Point"",""coordinates"":[-49.306183893667864,-7.763887534596605]}"
0_11744,0.2222190648317337,0.11175280064344406,"{""type"":""Point"",""coordinates"":[13.795241391464401,0.19474731745563836]}"
0_11800,0.1745651513338089,0.42841869592666626,"{""type"":""Point"",""coordinates"":[-59.24238562538098,3.2705662767018104]}"
0_11830,0.16525357961654663,0.0716131404042244,"{""type"":""Point"",""coordinates"":[-55.329102009756824,-6.851697777811029]}"
0_11903,0.11268982291221619,0.11166663467884064,"{""type"":""Point"",""coordinates"":[-49.702580104630165,-2.656451837254565]}"
0_11920,0.14696159958839417,0.14844928681850433,"{""type"":""Point"",""coordinates"":[-92.66069339183962,32.6818460529823]}"
0_11937,0.11928607523441315,0.5524839162826538,"{""type"":""Point"",""coordinates"":[-90.2018334026767,17.30848605928111]}"
0_11963,0.17279398441314697,0.1906987428665161,"{""type"":""Point"",""coordinates"":[-74.18255489931755,-8.445016643781052]}"
0_12034,0.38266706466674805,0.473004013299942,"{""type"":""Point"",""coordinates"":[19.881556249897255,2.316110736637771]}"
0_12040,0.162054643034935,0.18641629815101624,"{""type"":""Point"",""coordinates"":[-74.25685060313263,-10.458060085527254]}"
0_12174,0.09897246211767197,0.11983320116996765,"{""type"":""Point"",""coordinates"":[-1.905844291459805,5.66963755256609]}"
0_12188,0.16678498685359955,0.12313958257436752,"{""type"":""Point"",""coordinates"":[-93.68879080520406,34.96406008185057]}"
0_12201,0.31496086716651917,1.1393096446990967,"{""type"":""Point"",""coordinates"":[-41.09465518814429,-20.740179448934374]}"
0_12336,0.1642223596572876,0.10530887544155121,"{""type"":""Point"",""coordinates"":[-53.050079755635885,-6.500153918529147]}"
0_12352,0.10450856387615204,0.3446718156337738,"{""type"":""Point"",""coordinates"":[-72.17744122564169,-13.90894151056666]}"
0_12378,0.165805846452713,0.5559204816818237,"{""type"":""Point"",""coordinates"":[-61.93300436040526,1.7492147302991317]}"
0_12400,0.17762479186058044,0.09560895711183548,"{""type"":""Point"",""coordinates"":[-8.149560159420297,5.352878963849928]}"
0_12435,0.11305314302444458,0.15238170325756073,"{""type"":""Point"",""coordinates"":[-50.35586098981501,-4.580610640037669]}"
0_12438,0.17516636848449707,0.09872164577245712,"{""type"":""Point"",""coordinates"":[-66.24736022216912,4.595932764918254]}"
0_12508,0.3579355776309967,0.6941100358963013,"{""type"":""Point"",""coordinates"":[-89.55454043299946,15.980075821182266]}"
0_12522,0.1748378723859787,0.1276191771030426,"{""type"":""Point"",""coordinates"":[-57.07276420246904,-14.151115568012976]}"
0_12525,0.15236184000968933,0.9329855442047119,"{""type"":""Point"",""coordinates"":[-60.19556963982912,-16.371877308425027]}"
0_12569,0.1165420264005661,1.3011120557785034,"{""type"":""Point"",""coordinates"":[-66.97692777719205,-15.684376113681289]}"
0_12600,0.1364409625530243,0.564622163772583,"{""type"":""Point"",""coordinates"":[-64.60718696631518,-9.661759823175402]}"
0_12606,0.16536067426204681,0.13266192376613617,"{""type"":""Point"",""coordinates"":[-67.19053082497152,-12.660618924180822]}"
0_12617,0.2199305146932602,0.12755878269672394,"{""type"":""Point"",""coordinates"":[-69.38515081514349,-12.794273410527456]}"
0_12740,0.16153810918331146,0.6208872199058533,"{""type"":""Point"",""coordinates"":[-48.80005905083886,-27.377479747694935]}"
0_12781,0.35474032163619995,0.28487223386764526,"{""type"":""Point"",""coordinates"":[-46.761721443914,-22.765023886876687]}"
0_12784,0.17563962936401367,0.09059787541627884,"{""type"":""Point"",""coordinates"":[-78.578794892772,9.398245372660606]}"
0_12822,0.12321408092975616,0.11645730584859848,"{""type"":""Point"",""coordinates"":[-90.40869777139164,17.718759847955745]}"
0_12872,0.097043976187706,0.11988069117069244,"{""type"":""Point"",""coordinates"":[24.26958996453497,-12.80091149380235]}"
0_12875,0.12201938033103943,0.10171930491924286,"{""type"":""Point"",""coordinates"":[-56.11450770012087,-23.074190509203962]}"
0_12893,0.17573468387126923,0.09626294672489166,"{""type"":""Point"",""coordinates"":[-58.55671212483608,-10.90178827883352]}"
0_12912,0.1658480316400528,0.11310270428657532,"{""type"":""Point"",""coordinates"":[15.101742233884083,3.473236551611737]}"
0_12937,0.1164139062166214,0.13814260065555573,"{""type"":""Point"",""coordinates"":[-72.29212206660256,2.445433062926144]}"
0_12942,0.16527636349201202,0.11342461407184601,"{""type"":""Point"",""coordinates"":[-60.46076302351681,6.280030711862534]}"
0_13044,0.16429686546325684,0.10121889412403107,"{""type"":""Point"",""coordinates"":[-58.67370824275087,-3.5450164626653637]}"
0_13088,0.16527636349201202,0.11442176252603531,"{""type"":""Point"",""coordinates"":[-56.236755967381505,-4.280216214946512]}"
0_13089,0.11160995811223984,1.5773032903671265,"{""type"":""Point"",""coordinates"":[-91.77800865753424,16.422449480115972]}"
0_13116,0.33903178572654724,0.28819096088409424,"{""type"":""Point"",""coordinates"":[-70.54613100094751,18.350440040012273]}"
0_13203,0.1164139062166214,0.13537205755710602,"{""type"":""Point"",""coordinates"":[-73.64956610154188,7.517229770641216]}"
0_13272,0.10613580793142319,0.2520182430744171,"{""type"":""Point"",""coordinates"":[13.008297091657555,-4.790779678260872]}"
0_13322,0.10391145199537277,0.11333566159009933,"{""type"":""Point"",""coordinates"":[-48.65246579690973,-23.8186681635108]}"
0_13344,0.1119086891412735,0.1421566754579544,"{""type"":""Point"",""coordinates"":[-69.24329638586833,8.64931658760963]}"
0_13428,0.15236184000968933,0.11854022741317749,"{""type"":""Point"",""coordinates"":[-85.04233732318106,11.718920906014882]}"
0_13437,0.2939520478248596,0.2529281675815582,"{""type"":""Point"",""coordinates"":[-45.8628158615919,-23.40398501848629]}"
0_13457,0.17397375404834747,0.1277640014886856,"{""type"":""Point"",""coordinates"":[-61.13588668449032,-12.641626940083562]}"
0_13500,0.21936339139938354,0.10374519228935242,"{""type"":""Point"",""coordinates"":[10.633644730203013,0.7246002116855497]}"
0_13513,0.13742466270923615,0.14744819700717926,"{""type"":""Point"",""coordinates"":[-44.86394844845346,-16.07748672047208]}"
0_13548,0.10256952792406082,0.39623650908470154,"{""type"":""Point"",""coordinates"":[-85.05350295420442,13.783228041101603]}"
0_13568,0.23786398768424988,0.4148094952106476,"{""type"":""Point"",""coordinates"":[-98.50308805741571,16.736463196135617]}"
0_13577,0.10862942785024643,0.14688634872436523,"{""type"":""Point"",""coordinates"":[11.77550453979739,2.591658572080945]}"
0_13615,0.12304496020078659,0.12077651172876358,"{""type"":""Point"",""coordinates"":[-75.09517066485355,7.617864627989849]}"
0_13626,0.12412542849779129,0.1297437846660614,"{""type"":""Point"",""coordinates"":[-73.33364820062943,4.26801800720971]}"
0_13630,0.23743852972984314,0.11470278352499008,"{""type"":""Point"",""coordinates"":[12.961657515929451,1.4545330042290274]}"
0_13637,0.10628350079059601,0.09892938286066055,"{""type"":""Point"",""coordinates"":[-83.43614060974829,8.584547883724621]}"
0_13645,0.15115781128406525,0.14206354320049286,"{""type"":""Point"",""coordinates"":[-49.01851265178312,-8.402809940164872]}"
0_13653,0.165805846452713,0.09197472035884857,"{""type"":""Point"",""coordinates"":[-66.63919394127312,-9.65492928002593]}"
0_13660,0.17399102449417114,0.11247896403074265,"{""type"":""Point"",""coordinates"":[-93.59583293782403,31.99782292856644]}"
0_13724,0.13776135444641113,0.551708459854126,"{""type"":""Point"",""coordinates"":[-88.80207593377469,19.428318785345038]}"
