x,y,Invert_Abundance_Norm
108.49022704499998,24.880008394999997,0.40602806210517883
11.392115324999992,2.906196174999998,0.5225328803062439
111.75108508499997,24.053519955,0.23883256316184998
106.72954336499998,33.001155675,0.3138010799884796
104.71733344499998,15.842536974999998,0.21456778049468994
16.260944685,1.4328906949999975,0.34329402446746826
85.45760992499999,24.924926244999998,0.2427063137292862
-102.225880515,18.124363754999997,0.34604647755622864
-49.531133235,-7.09251723500001,0.3453488349914551
-0.7080934350000092,6.032478534999996,0.23151378333568573
-92.98229119499999,33.917479815,0.2753400206565857
99.39036700499997,16.112044074999996,0.3755090534687042
106.567847925,29.012450594999997,0.3636568784713745
-63.131516355,6.948802674999996,0.23280072212219238
40.039157445,-11.78194077500001,0.28317156434059143
148.85120548499998,-9.25755760500001,0.40955159068107605
77.71419496499999,17.234990325,0.41261205077171326
15.811790685000005,3.903372444999995,0.3551129996776581
98.77951756499999,17.315842455,0.4067854881286621
19.764345884999983,4.451370214999994,0.4807872176170349
-54.175385594999995,-25.98496494500001,0.4130430519580841
-105.52267087499999,23.110245104999997,0.3277215361595154
-51.103172235,2.6187219349999964,0.2547520697116852
79.87911724499997,25.958036794999998,0.2456337958574295
80.26538968499997,24.053519955,0.34329402446746826
-49.620964035,-24.46674161500001,0.642861545085907
-59.978455275,-6.876911555000007,0.36821040511131287
-37.098550515,-9.15873833500001,0.5039053559303284
22.602999165,-1.4777859850000041,0.3809693157672882
105.60665836499999,12.374878954999996,0.24277900159358978
-68.413567395,-10.308635295000009,0.43867549300193787
77.444702565,20.630779784999998,0.2636047601699829
-95.38077355499999,16.902598234999996,0.55583655834198
-42.46144927500001,-18.034505495000012,0.642063558101654
-55.298270595000005,-12.329938545000005,0.5725843906402588
45.86019328499998,-18.16925904500001,0.3878333568572998
-92.066017035,16.848696814999997,0.4557739198207855
-69.087298395,10.739869214999995,0.4883507788181305
76.51046224499999,19.876159904999998,0.40602806210517883
-70.434760395,10.084068604999995,0.6787230968475342
95.35696408499999,21.430317515,0.2463310807943344
-48.938249955,-25.81427711500001,0.6791463494300842
-62.888973195,-14.710584595000007,0.3608989715576172
104.07953476499998,17.791971665,0.2798822820186615
109.95446908499997,27.916455055,0.34329402446746826
13.143815924999984,1.3161042849999944,0.468976229429245
82.690821285,18.798131504999997,0.4114092290401459
-50.007236475,-28.46443026500001,0.38239121437072754
-52.917754395,-7.218287215000004,0.40048015117645264
-75.752743755,-8.66464198500001,0.7745442986488342
116.72771140499998,26.622820974999996,0.4785310924053192
122.32417024499998,0.7950572249999937,0.2305261194705963
104.78919808499998,31.231392385,0.41110503673553467
116.116861965,24.017585675,0.2375238686800003
104.13343324499999,14.144642244999996,0.26554518938064575
23.932495004999993,-13.560687635000008,0.39275923371315
-10.634396835000004,7.182375494999995,0.22098766267299652
20.968078604999988,2.0707241649999943,0.34351199865341187
96.668493765,4.199830254999995,0.5024095177650452
142.02406468499998,-7.182352935000004,0.41466137766838074
-49.710794835,-7.15540222500001,0.3922853469848633
-43.83586051500001,-21.95134201500001,0.415827214717865
47.01901060499998,-24.844051555000007,0.22372008860111237
-60.939644835,7.002704094999995,0.4283328056335449
104.25021328499997,29.982676155,0.4790450930595398
-43.216027995000005,-11.215975865000004,0.46246469020843506
122.11755940499998,-4.092004855000006,0.32810068130493164
-38.383130955,-5.376655365000005,0.415891170501709
141.323384445,-2.9510914650000046,0.4335912764072418
49.57020532499999,31.348178795,0.41655340790748596
98.114769645,21.358448955,0.3271561563014984
-104.49859975499999,22.202904535,0.3138010799884796
-93.763819155,33.180827074999996,0.26953622698783875
81.954208725,24.844074114999998,0.2611069083213806
136.35574120499996,-4.424396945000005,0.6787354946136475
110.87074324499997,28.877697044999998,0.2636047601699829
149.12069788499997,-32.749593155000014,0.35724109411239624
-55.729458435,-12.249086415000008,0.5706329345703125
-66.796612995,-2.681584365000006,0.24412979185581207
122.98891816499997,10.353575704999997,0.25082242488861084
100.31562424499998,18.070462335,0.26885759830474854
73.465198125,23.236015085,0.2139739990234375
-95.45263819499999,16.633091134999997,0.368539035320282
95.33899792499997,26.407215295,0.32142576575279236
95.71628728499999,25.769381824999996,0.35772794485092163
-69.52746931499999,-11.42259797500001,0.38503822684288025
-40.75466407500001,-5.610228185000004,0.6763551831245422
-52.657245075000006,-12.123316435000007,0.2516651749610901
-60.562355475,-16.615101435000007,0.55580073595047
77.193176325,20.684681204999997,0.33558428287506104
-54.04962247500001,-10.479323125000008,0.27832508087158203
16.593318644999982,2.5019355249999933,0.45565465092658997
120.23111260499999,-3.759612765000007,0.5043895244598389
-49.549099395,-15.94133368500001,0.568560779094696
114.69753532499999,32.614862165,0.2629295587539673
98.94121300499998,10.308657854999996,0.3074282109737396
-50.851645995,-28.10508746500001,0.5657511949539185
-51.444529274999994,-23.74805601500001,0.6563931703567505
111.74210200499999,0.6872543849999957,0.41699734330177307
-73.731550755,-11.305811565000006,0.5681781768798828
-69.240010755,8.547878134999994,0.24978768825531006
114.356178285,23.505522184999997,0.2463206648826599
-76.552237875,0.714205094999997,0.6552456021308899
-46.198410554999995,-3.957251305000007,0.24311813712120056
108.41836240499998,25.697513264999998,0.345150351524353
10.565671965000007,-0.5704454150000089,0.4018297493457794
49.130034405,32.291453645,0.35371896624565125
109.47836584499998,34.914656085,0.37045034766197205
93.97356976499998,26.245511035,0.4054626524448395
-52.899788235,2.034789884999995,0.4394551217556
