"id","AnualTemp_mean","AnualTemp_stdDev","BAI1317_mean","BAI1317_stdDev","CEC_mean","CEC_stdDev","Cropland_mean","Cropland_stdDev","DriestQuartes_mean","DriestQuartes_stdDev","ForestUntl10_mean","ForestUntl10_stdDev","GrossDef_mean","GrossDef_stdDev","HFPrint_mean","HFPrint_stdDev","IDH03_mean","IDH03_stdDev","IDH9010_mean","IDH9010_stdDev","Longitude","NBR1317_mean","NBR1317_stdDev","NPP0010_mean","NPP0010_stdDev","NPP03_mean","NPP03_stdDev","OpCostIIS_mean","OpCostIIS_stdDev","OpCostIISmasked_mean","OpCostIISmasked_stdDev","OppCost_mean","OppCost_stdDev","PastAgric_mean","PastAgric_stdDev","PrecSeanslty_mean","PrecSeanslty_stdDev","RuralPop_mean","RuralPop_stdDev","RuralPvty_mean","RuralPvty_stdDev","Site","SustainablePA_mean","SustainablePA_stdDev","T1RoadDensity_mean","T1RoadDensity_stdDev","T2RoadDensity_mean","T2RoadDensity_stdDev","T3RoadDensity_mean","T3RoadDensity_stdDev","T4RoadDensity_mean","T4RoadDensity_stdDev","T5RoadDensity_mean","T5RoadDensity_stdDev","TotalRoadDensity_mean","TotalRoadDensity_stdDev","WDeficit03_mean","WDeficit03_stdDev","WDeficit8910_mean","WDeficit8910_stdDev","WDeficit99_mean","WDeficit99_stdDev","YrlPrec_mean","YrlPrec_stdDev","bldfie_mean","bldfie_stdDev","cdd_mean","cdd_stdDev","cropIIS_mean","cropIIS_stdDev","croppastureIIS_mean","croppastureIIS_stdDev","deltaGHSL9015_mean","deltaGHSL9015_stdDev","deltaGPWCount0010_mean","deltaGPWCount0010_stdDev","deltaGPWDensity0010_mean","deltaGPWDensity0010_stdDev","Buffer_Size","elevation_mean","elevation_stdDev","f2003_mean","f2003_stdDev","fty_mean","fty_stdDev","govrnce_mean","govrnce_stdDev","name","pastoIIS_mean","pastoIIS_stdDev","phihox_mean","phihox_stdDev","phikcl_mean","phikcl_stdDev","sa_mean","sa_stdDev","slope_mean","slope_stdDev","sndppt_mean","sndppt_stdDev","strictlyPA_mean","strictlyPA_stdDev","PercUrbArea","treecover2000_mean","treecover2000_stdDev","urb_mean","urb_stdDev","wfire_mean","wfire_stdDev"
"0000b85a15595efb6fb2",182.438318645641,23.1828164912083,210.806752363743,299.699256824526,12.668251283271,3.20231974044303,0.159685791311715,0.365939707992188,137.922850213836,65.2599390271573,51.8852290207241,34.0785239292049,0.00506853154207772,0.0709093784635651,36.8609438859553,15.1630311057176,0.745447954428635,0.0121612507965343,0.723076852764456,0.0117962854485329,-45.117,0.975686125740923,0.00692284318613674,11930.0847017056,1027.12979506705,2154.95821581516,5615.48144838952,3845.37422795496,1144.84654643715,3151.03478981479,1793.39945147505,3306.36046140141,1210.6652592748,0.277168132476237,0.220027340149303,61.5282476555787,10.1488619574448,632.653294174984,555.946571363318,1.08367664757906,2.58314885618598,28,0.00128893000710583,0.0357201359424641,8.29348031863853,28.9293413051441,47.4271093997424,316.19754688408,75.6932166344555,98.2774998819187,35.0305606193482,83.9625977254123,107.427705652726,655.667649226315,273.859356247298,821.527210023419,159.140227363655,60.7940597894639,88.9718664895032,42.1228775995103,132.809524730122,66.6636055153144,1664.65217168006,317.989420541135,1230.63946855822,73.2115409539908,0.00396030276196943,0.0625490096596187,0.0599575680638341,0.236368011087479,0.0466987430065078,0.209628749970273,1.75583609760958,28.5784417619096,13.8845963106458,81.7822994550522,18.7404979816778,106.124736120234,100,496.34837684301,496.269734574389,51.680739619181,34.3171093168902,0.523154390455433,0.499509644401492,-0.059,2.31379092548485e-08,"",0.0578015780820009,0.231637983411042,51.3006355456179,1.72955151861151,44.5402163267525,1.86709929747206,0.219688795032159,0.414852223516741,2.71848580294766,3.94130044481245,48.3798111152113,3.50174547975944,0.0071363187376345,0.0841354812405443,0.181511337375285,32.0553479304883,36.8637031063006,0.00444983751271166,0.0679735620657882,0,0
"00003ed52923d508a932",213.696409386058,20.9088582217687,261.644796659933,1913.86535417085,12.2999765907398,4.73967544023485,0.151486122108721,0.358913152881444,107.189880154458,24.3875177793761,40.1818591620439,30.0784668172492,0.000102219516411494,0.0100610545813318,38.0785006611258,14.6564030447255,0.727721132924997,0.00683348674756201,0.705882032249624,0.00662841641085709,-42.25,0.976026868492491,0.00564601857295615,12364.9950740859,1357.58170825263,2217.60372779795,5857.59285108666,3942.57799916152,1425.82444590839,3824.09518410595,1557.43094259483,3336.23422883898,1547.64762355514,0.368829041523657,0.240773977829808,56.3910594065457,11.9820570832638,723.370491003146,586.362668388128,1.17039528510585,2.03400415050951,269,0.00309615176538286,0.0553545331357116,9.26049975725613,35.6155817282493,19.4930482380383,44.522003075638,130.640687286297,157.405728637443,39.0000655321646,112.804855223369,102.289068164445,511.636749741703,300.718138927031,572.842996357358,253.688021884137,83.8815732964422,145.067873126258,50.3142161744577,153.077321098361,56.2317532748677,1314.25763534083,203.549136710117,1304.55061809198,78.0639737152573,0,0,0.067705454199434,0.250186581570629,0.0630926341590867,0.243865175800442,3.29995850270938,33.3122501186459,25.7138305479911,141.792842250724,36.2333312178338,193.156747239175,100,237.652740159492,357.930057116031,40.1747440698972,30.0868144049622,0.0840667553062412,0.278682189808729,-0.059,1.95613544652109e-08,"",0.155544119907543,0.361280687130826,53.488882313165,2.22274530016597,46.2693230324477,1.89694451299901,0.731108052644952,0.44480702511094,2.33919900954425,3.6098591601246,50.7002950685549,6.29150799021226,0.00730903913400581,0.0852104570436412,0.208924421541941,26.2521744228582,30.9008607194221,0.00208847156945771,0.0485705218171431,0,0
"00000fd0a17c20c9d99a",213.696409386058,20.9088582217687,261.644796659933,1913.86535417085,12.2999765907398,4.73967544023485,0.151486122108721,0.358913152881444,107.189880154458,24.3875177793761,40.1818591620439,30.0784668172492,0.000102219516411494,0.0100610545813318,38.0785006611258,14.6564030447255,0.727721132924997,0.00683348674756201,0.705882032249624,0.00662841641085709,-42.25,0.976026868492491,0.00564601857295615,12364.9950740859,1357.58170825263,2217.60372779795,5857.59285108666,3942.57799916152,1425.82444590839,3824.09518410595,1557.43094259483,3336.23422883898,1547.64762355514,0.368829041523657,0.240773977829808,56.3910594065457,11.9820570832638,723.370491003146,586.362668388128,1.17039528510585,2.03400415050951,271,0.00309615176538286,0.0553545331357116,9.26049975725613,35.6155817282493,19.4930482380383,44.522003075638,130.640687286297,157.405728637443,39.0000655321646,112.804855223369,102.289068164445,511.636749741703,300.718138927031,572.842996357358,253.688021884137,83.8815732964422,145.067873126258,50.3142161744577,153.077321098361,56.2317532748677,1314.25763534083,203.549136710117,1304.55061809198,78.0639737152573,0,0,0.067705454199434,0.250186581570629,0.0630926341590867,0.243865175800442,3.29995850270938,33.3122501186459,25.7138305479911,141.792842250724,36.2333312178338,193.156747239175,100,237.652740159492,357.930057116031,40.1747440698972,30.0868144049622,0.0840667553062412,0.278682189808729,-0.059,1.95613544652109e-08,"",0.155544119907543,0.361280687130826,53.488882313165,2.22274530016597,46.2693230324477,1.89694451299901,0.731108052644952,0.44480702511094,2.33919900954425,3.6098591601246,50.7002950685549,6.29150799021226,0.00730903913400581,0.0852104570436412,0.208924421541941,26.2521744228582,30.9008607194221,0.00208847156945771,0.0485705218171431,0,0
"00004853148834a8345a",196.547851030112,8.16293427248033,16.2571974542133,133.562504777405,9.09657632102578,1.18185347329202,0.27162381094041,0.444600821522286,56.3785055735453,9.89701819879341,18.888844444411,14.0239972359718,0.000909243687622213,0.0307163085444373,34.9129445682902,11.3385000115119,0.700638890266418,2.89565811416808e-07,0.679612517356873,0,-44.98,0.978388524221885,0.00310538229265414,12246.6733280379,821.311939963978,7736.98226309768,9142.29993558894,4521.62017688634,687.087601968768,4521.62017688634,687.087601968768,3653.87470173279,680.354564734737,0.44533154537286,0.138114157746784,77.673352959105,3.40690137244202,1340.18876897991,690.510550514948,1.70942484254329,3.74013193641477,258,0.000154708945958851,0.0123741590690084,7.23911824799096,28.1393110659795,34.4789115527945,56.6164410534695,23.8837938637781,48.0713093145537,77.8779931883572,79.092456272331,30.8858649413148,154.688441891804,174.376878677245,194.485471659927,308.15439464385,16.9282424379675,181.056780724903,9.5783150180493,236.071539870715,15.7308580964513,1497.02803801543,83.919787601273,1314.44510293395,30.5625529140165,0.00584941379465856,0.076228631871444,0.0383849294822222,0.191496134543652,0.19074722462424,0.393196718861168,0.448138394159879,15.3051399717487,2.22079805232672,23.843968618235,2.781693958994,29.7695633773705,100,951.812087278495,112.924193441747,18.8675542780664,14.0437791790532,0.637069699312548,0.480915879875705,-0.059,0,"",0.0273914657581212,0.16262908068441,52.1681145283648,1.00657922932756,45.5146435210281,0.951979525751817,0.353960923149293,0.478284163933281,1.75860093461178,1.49855661935525,43.8997949578305,2.55557041787581,0,0,0.0136917561632112,19.0278414341213,14.1194242282596,0,0,0,0
"0000dc6956e15dfc9067",196.393313407685,8.24043417685152,15.8931120623774,132.192311330379,9.09925295689039,1.17996692660165,0.267004037673085,0.442102543085428,56.1935122407948,9.80046084148951,18.9766350583083,14.0402042440134,0.000928247199307314,0.0302991534626703,34.9480920728195,11.3348998274465,0.700638890266418,2.89569506908712e-07,0.679612517356873,0,-44.96,0.978372606239078,0.00310056662318391,12254.5962407115,812.205911796709,7705.57640852909,9139.47771584192,4510.40603737943,686.627505289657,4510.40603737943,686.627505289657,3649.32339386097,679.531473804588,0.444550519661172,0.13760364669914,77.7384220867927,3.38592555258106,1338.31853176775,688.457328714587,1.70480206759351,3.70258304311991,259,0.000154707866551219,0.0123743169661034,7.2484678107027,28.1651146884879,34.2993514302439,56.5160397429424,23.8695222166058,47.9806827505463,77.3032512818761,79.0883801442787,30.3393347177497,153.076436990452,173.070492993301,193.143653670827,308.007279772064,17.0469385266573,180.954908042071,9.78242047976699,235.586568974848,16.0808062697814,1497.46695027406,84.3814512371532,1314.20700560285,30.6742968611647,0.0057030577655917,0.0755647852745574,0.0378576933505768,0.190487080091283,0.186531432940136,0.390089089085086,0.431893160841828,15.3006279477921,2.20892837693295,23.7939004521668,2.76654198237377,29.706298445679,100,954.291999874213,113.582902592133,18.9556475803336,14.0595499098865,0.634707021219348,0.481451841450278,-0.059,0,"",0.0268371642771963,0.161134537579635,52.1470199165799,0.99604552118275,45.494217101643,0.947057840651032,0.356469979039613,0.478889073803844,1.75901859882702,1.50046073294249,43.8993261088376,2.54645693787633,0,0,0.0136917561628238,19.1125407434082,14.1313649232593,0,0,0,0
"0000b12d1f9f8ed7de3d",204.295700016693,12.0513658938735,16.8301905456428,403.097194040445,9.89856188128589,1.68812153187061,0.195737352030878,0.397258089156104,35.6139152631639,9.10636832087323,29.9610317669095,22.7058710489994,0.00583815914815113,0.0763541602085199,37.2514601766846,13.211616622833,0.700638890266418,3.05435926151355e-07,0.679612517356873,0,-44.19,0.978170359036127,0.00482669532521375,11888.0679206498,964.533249704568,8033.74550860304,9610.73242351176,3987.4634082903,745.197507410544,3728.81779647545,1214.25896317962,3432.22085784415,1071.81025587731,0.324987324976469,0.207157870402847,85.2880177836805,2.68000867211885,1047.03945442443,671.734471290129,1.88849613085884,3.91838091278378,256,0.00257255638224285,0.0503972006244342,3.83305163781505,20.26963550477,27.0956174726359,52.0547222452648,47.3739505457754,62.7429159034749,60.4465877375731,67.6339325938122,95.0392727303115,671.561869958086,233.78410591208,696.832146368408,316.420609330356,48.4379233050068,201.337375886832,44.8853662945344,231.542851988888,51.7783800027956,1406.52061728441,88.5051480309909,1304.8117600575,47.8882720550903,0.00632882498219745,0.0802473452973614,0.0393550938343018,0.194214499751794,0.162778517626711,0.369504475158445,4.00956196605099,38.0779644216413,18.9606955669295,101.381702369501,23.488925142086,125.412319029768,100,893.012677113555,168.129222173296,29.7858509093266,22.8072125667537,0.419419524485195,0.493574422873778,-0.059,0,"",0.0170389723474437,0.129418885670369,52.4253266692143,1.12023222160218,45.8231576417472,1.2801278134275,0.510670835475009,0.499893874203888,2.20753709300772,2.02220044273041,44.1144978301329,2.79746353675289,0.000831533376078498,0.0286773255122302,0.95231083016331,30.4039982504114,23.0798408260046,0.0425901001060206,0.20094593584249,0,0
"00002d58ff90b0582f5c",207.779764074031,14.55986299431,11.4061633127767,9.8467437757154,11.1817964967246,1.62407417868838,0.193224175272823,0.396145387769211,37.5674820742334,7.28313457290534,42.0700950553644,26.3599125007653,0.0159972573385864,0.125255171506146,34.5915809286934,13.701396250401,0.700638890266418,3.11516934976833e-07,0.679612517356873,0,-43.27,0.975640756307346,0.00455449683796194,11313.2542133555,1034.65410204665,6496.9574617978,8864.74830851073,3592.13099414905,826.433348859686,3362.5529871969,1187.19503397555,2894.41294009655,1100.7466186988,0.259411516947065,0.195880684033396,83.2024999246333,3.22023384117293,960.831597421449,679.394322830796,1.49044336406758,2.68174061900985,261,0.0023191021155995,0.0478615951182016,0,0,25.3750948154605,52.5906343905849,42.6478746673221,60.4912214421857,61.2875060225637,70.71324859781,112.849188365353,714.695144987035,242.165808903738,742.264045217922,261.774030056735,52.5563835146552,173.462413755125,41.5603552259358,190.768620366163,46.0564993322652,1389.54849907951,147.695863252706,1292.05494998196,50.1020598386673,0.00891160588241607,0.0935147256213362,0.0647256742375778,0.245287815171873,0.0812024242574091,0.273307165116889,3.1699374004862,36.3160213254809,13.7508034346741,85.6487736203526,17.0322108776709,105.957581439402,100,752.950824203478,258.43010201566,41.5470630582208,26.8349701896363,0.36628856292819,0.481671702292977,-0.059,0,"",0.0466522233176641,0.211436100591495,52.6425685012321,1.45939421159036,46.0325731438099,1.4702299685641,0.566989351749905,0.495499804213384,2.90491323363279,2.4497774914179,44.8354926580612,3.04571423150537,0.000833834468530158,0.028720167144808,0.895774749716062,43.2529450988428,26.758710937933,0.0275392226639479,0.165240851930197,0,0
"0000e407b68c51d76ea4",207.703900757447,14.4995221763954,11.4597212515016,9.86214360241277,11.1727659982715,1.63094155584802,0.190182932487235,0.393887921285617,37.4182678653425,7.27988321705062,42.0395038011283,26.3850023419685,0.0159692924242356,0.125248814078079,34.5388824530416,13.691454314524,0.700638890266418,3.11350197838649e-07,0.679612517356873,0,-43.28,0.975666016222272,0.00456573466942059,11312.9499917099,1035.22408806228,6445.10487928205,8839.27233767494,3588.87363403488,829.021972236449,3361.44968519113,1186.09272278296,2891.92754259473,1103.26118429129,0.259472090023636,0.194413495242448,83.2653182569201,3.1987222399475,951.847046968015,669.388615597878,1.46698942886895,2.65440285477559,260,0.0023192554510423,0.0478591315439159,0,0,25.2879669117512,52.5502546172726,42.4194173441679,60.5038008075186,61.6452989269395,70.8202255185849,112.960995835866,714.685584170403,242.320248045367,742.235326620887,262.182570621422,53.2338485301811,173.96422022129,42.1918059459349,191.425649070079,46.8005608169776,1391.17241386711,146.6368472238,1292.02774696425,50.1432628902726,0.00891219510400525,0.0935099439889785,0.0647005269992859,0.24541387500155,0.082018823110487,0.274440812630535,3.18669534736736,36.3075571677039,13.8956053407755,86.3952489182884,17.2134190078223,106.877341397077,100,755.607694593656,257.326204055209,41.5167083475211,26.8581147917789,0.366152645943965,0.481639624603375,-0.059,0,"",0.045895859632811,0.209417195072259,52.6387570109124,1.45707216637587,46.0246514359819,1.46589358573935,0.566199899687988,0.495597754682459,2.90091302782431,2.45040253950462,44.8335448014,3.06071286498944,0.00083388960037476,0.0287186866495252,0.896845621211554,43.212560484722,26.7804002868777,0.0276785944218509,0.165526965484754,0,0
"0000675aac9c3b7310d8",225.106567259477,14.4994168438829,8.23826378027444,24.0368649894082,10.1500908056336,1.63701250400034,0.514249129124447,0.499819746459661,54.6575795587765,10.8574071914439,29.7741541040064,22.2245799378209,0.00845753106716804,0.0920387393865862,33.9414926496718,10.3194421886568,0.700680984290268,0.00062067279089522,0.67965334818771,0.000602047135871122,-42,0.975730137605319,0.00258528695754405,11348.1165359625,1253.35785932435,15788.163426216,8341.70962631961,3544.08051930291,751.608628701283,3537.47524618446,766.711744337696,3234.02529335182,966.980277140077,0.543601576640206,0.28689632434339,75.7560553083116,3.68352249535682,1343.73998468756,802.484553903181,1.77816109711171,2.2475975453777,31,0,0,0,0,30.6852942669645,55.4300788788337,22.2835166706067,49.8940397779707,76.8068445459574,71.6748893026268,19.8103895850822,249.393953987182,149.602960233307,276.728431915848,340.266780909383,65.988553810425,207.689497306879,41.8099213238474,223.137559493218,44.5290681529594,1214.66458397224,97.4562996218559,1333.37938809088,38.9035604269996,0,0,0.0349773116288926,0.184315256300781,0.167362805529811,0.37304892387925,0.528173608810532,16.7972638962285,2.33383836482454,28.3812871714246,2.92364815994704,35.3497046281417,100,453.672184339983,216.703828154991,29.5149380348904,22.4106169091892,0.189911125310184,0.392047607598659,-0.059,3.20627152870422e-08,"",0.157927855338062,0.364082714076495,54.6172113494885,2.22153095534247,47.3458257814523,1.63019003860877,0.800587985224987,0.399326550472108,2.8816706119959,2.4070044082137,47.3231121415409,3.13949878646819,0,0,0.0718669135744305,30.5768816713522,22.7995077392883,0.0063363535993198,0.0790696138567686,0,0
"00001c73dfde3cf911e5",240.035210032478,2.58160947498201,276.307217988764,4837.66044440718,12.531350890805,6.06782781841897,0.395606561878062,0.488881960119311,156.06013609492,42.4331839763538,28.1410444241479,27.4011686761537,0.0293313516356196,0.168137714046541,32.1589450707286,9.13657379801701,0.697784103487352,0.0273934372844233,0.676843414214201,0.0265713564858331,-39.751,0.973324276017931,0.00479034943136538,12166.4790820012,1215.85118852882,15887.6637866369,7764.97430462247,4490.16897165516,964.413011833294,4486.53784063235,969.066479577017,3646.60773945627,1176.1048098905,0.389012564288436,0.235527269023962,45.977023243897,8.76786335778795,874.977058902943,653.240995252112,1.64366090639496,3.93017775692393,34,0.00543306984998786,0.0741238003591091,0,0,19.1659021434087,45.224505881498,95.1733432724934,176.807999525398,38.8058342345617,59.7813202561783,20.8520169743488,267.909067042781,174.055019908142,425.829777264721,308.665873044968,56.5312905459548,192.054375526173,25.9930313736334,165.751714268687,34.0709002864278,1185.68179240626,100.824990609246,1361.06602422918,58.1634471965883,0.0117506634149107,0.108293091945808,0.124675388173386,0.330000525792596,0.140957690117916,0.348487930799795,0.467341754340055,12.1928864907671,4.15030575019347,40.9213028157038,5.27595275080852,51.5233781354334,100,53.0978060935433,70.8085792944276,26.7855518758202,28.0463391340368,0.685928841629754,0.464876785401105,-0.059,3.9747612186165e-08,"",0.204951078798954,0.402666622123079,54.3091788126512,1.70275176727976,46.5732406138024,1.61284041695251,0.245270422692461,0.431455397651305,0.425344694162946,0.868897170404686,51.6185246157435,4.30275999117412,0.0236557084452637,0.151238433000591,0.0187896432016949,17.6834365109619,27.1673904842304,0,0,0,0
