"id","CEC_mean","CEC_stdDev","DriestQuartes_mean","DriestQuartes_stdDev","Longitude","NPP0010_mean","NPP0010_stdDev","NPP03_mean","NPP03_stdDev","OppCost_mean","OppCost_stdDev","PrecSeanslty_mean","PrecSeanslty_stdDev","Site","WDeficit03_mean","WDeficit03_stdDev","WDeficit8910_mean","WDeficit8910_stdDev","WDeficit99_mean","WDeficit99_stdDev","YrlPrec_mean","YrlPrec_stdDev","Buffer_Size","name","treecover2000_mean","treecover2000_stdDev"
"1_46",16.9909329726858,2.22268062300084,354.041136591898,17.0352222197454,-39.067,10951.145377011,1217.09326554701,6886.16443496802,8162.58696269772,3864.56969731589,1557.53940592374,10.5785905590894,1.00129969047962,45,93.4617718446602,3.61417865812789,78.5461754725019,3.00787326098344,16.3037467916527,1.92315190802201,134.194841034643,4.33360447799178,5,"",78.7919735520589,16.840465940806
"1_44",12.2885504631258,1.23894608365588,35.0597383052548,1.30214306416239,-41.5,11641.3720428228,822.329697689906,1950.46590861586,5323.57085806433,1671.2115100634,399.613627852853,80.2786254755236,0.959048047231958,43,596.239893817148,2.71520066284595,462.499160430862,2.11086674060702,345.723649373633,2.47132302889958,73.8900127858204,0.909114057226213,5,"",54.0448559842816,21.9560550962035
"1_180",33.4975436948009,3.37740149541579,6.34749904543719,1.87088083780373,-16.56,7127.88885558545,3874.39275304775,4852.54079128968,4408.05669982376,2429.42383847697,2249.09125108057,86.6768613974799,3.11269429350651,179,968.05852106402,84.5506003605313,958.195554340657,79.8389013224688,934.436531118747,82.1731801424083,41.7154163032872,1.13484096306579,5,"",14.0793050782741,20.5515060047549
"1_208",15.7179078486284,2.26170458130079,61.2947629619955,0.873809522340884,-4.274,6173.29437413181,937.972115000103,11800.353565365,1817.88804272112,2178.23885359508,1007.97193509679,29.993437377563,0.51894349304754,218,603.142078599103,4.41547423085049,605.214236280132,4.58829817673761,605.689877998346,4.22703918791235,35.7712112446437,0.428044535446969,5,"",12.7505550476688,10.8392973798001
"1_231",15.7179078486284,2.26170458130079,61.2947629619955,0.873809522340884,-4.274,6173.29437413181,937.972115000103,11800.353565365,1817.88804272112,2178.23885359508,1007.97193509679,29.993437377563,0.51894349304754,241,603.142078599103,4.41547423085049,605.214236280132,4.58829817673761,605.689877998346,4.22703918791235,35.7712112446437,0.428044535446969,5,"",12.7505550476688,10.8392973798001
"1_223",8.80131718568229,2.79287244046007,0,0,-15.66,1688.25328350149,142.681222250477,4775.88082877321,504.77697247,4131.6682387402,404.796377739049,138.669167544784,0.7726907788362,233,1061.13112750263,7.07399551296355,1107.63385301913,5.63239387606448,1008.98190375834,6.11926750389631,54.3474180903701,0.742235524992062,5,"",1.87388830347734,1.2221645553599
"1_123",10.7821333625696,0.905469464752622,91.3719391700318,1.16261877658151,-11.348,10053.3984509688,1130.46160519288,20219.0903858855,2271.97889461335,2774.39497833422,509.452927202607,70.8796288340923,0.704830752318496,122,81.8237427327662,1.9015359868848,108.040522720113,1.44734964211703,120.047516252828,1.46716065463435,229.762057440973,2.2779185993162,5,"",60.0995360426153,6.78597463860877
"1_125",18.804454265942,2.52595636825686,127.425926721361,1.87822851297117,-9.333,13043.1554564588,669.015558320897,9393.15854129977,9504.83532019187,3127.93319115298,1023.04915378107,63.6925819337657,0.47346691369883,124,180.119546697593,8.80765431720114,158.310643644902,6.03000638444651,147.913054994774,5.8915485259334,204.649041161054,3.2672196448332,5,"",78.7973454748508,6.65120443289511
"1_211",7.19768819267979,0.666759242963739,122.828527024693,2.82007200660715,-7.333,10927.6007833472,244.483832655492,19760.4632619582,963.623156638618,4049.67446898379,60.0796771104182,55.2073907787947,0.726184377413891,221,188.909309704714,1.78674511419017,123.896998281032,2.53627847278385,66.2586628676682,2.8278946901668,147.524121705577,1.27100379339162,5,"",75.0691590398894,1.69762645677281
"1_199",8.42252901944052,0.68752137790067,189.482910789997,1.7398779238541,-2.6,9191.83218356447,1185.79539465226,17557.5180410141,2502.97076275459,4771.36009844571,123.57554242964,61.4617115168296,1.02249734586648,199,134.806286233452,2.0972450386691,119.605133875311,2.21335011483716,97.2064261198118,2.70780935249575,158.642540444756,1.61310015627492,5,"",64.5298087739033,8.97219449752061
"1_113",8.19551334558625,0.924522798827774,132.773214131468,5.11823014082316,-1.369,8018.27083480569,1888.91029402338,15699.0177075235,4298.50577810675,4733.76529509277,23.527617252443,58.7512308888313,2.25762648975092,112,221.517502375399,11.061422907257,215.361226772781,11.5074746765515,95.0757536494774,9.64077409264673,117.474180207554,2.63837076763404,5,"",65.0214649736546,9.92660550458715
"1_120",32.9366976370301,5.52727237595071,47.7039538785871,0.981018192601428,2.125,5056.20292717651,920.692099005615,9470.11689540937,2102.89957113529,3864.25101566827,197.82821286294,60.6212623155358,0.481045692920685,119,389.412762265341,3.11600440811806,426.839545043864,2.80571170701008,351.08541281246,4.09414125960229,87.2264234702619,0.266405226279519,5,"",34.40773566235,6.85264019819736
