"id","BAI1317_mean","BAI1317_stdDev","CEC_mean","CEC_stdDev","Cropland_mean","Cropland_stdDev","DriestQuartes_mean","DriestQuartes_stdDev","ForestUntl10_mean","ForestUntl10_stdDev","HFPrint_mean","HFPrint_stdDev","IDH03_mean","IDH03_stdDev","IDH9015_mean","IDH9015_stdDev","Longitude","NBR1317_mean","NBR1317_stdDev","NPP0010_mean","NPP0010_stdDev","NPP03_mean","NPP03_stdDev","OppCost_mean","OppCost_stdDev","PastAgric_mean","PastAgric_stdDev","PrecSeanslty_mean","PrecSeanslty_stdDev","RuralPop_mean","RuralPop_stdDev","RuralPvty_mean","RuralPvty_stdDev","Site","T1RoadDensity_mean","T1RoadDensity_stdDev","T2RoadDensity_mean","T2RoadDensity_stdDev","T3RoadDensity_mean","T3RoadDensity_stdDev","T4RoadDensity_mean","T4RoadDensity_stdDev","T5RoadDensity_mean","T5RoadDensity_stdDev","TotalRoadDensity_mean","TotalRoadDensity_stdDev","WDeficit03_mean","WDeficit03_stdDev","WDeficit8910_mean","WDeficit8910_stdDev","WDeficit99_mean","WDeficit99_stdDev","YrlPrec_mean","YrlPrec_stdDev","Buffer_Size","elevation_mean","elevation_stdDev","f2003_mean","f2003_stdDev","name","slope_mean","slope_stdDev","PercUrbArea","treecover2000_mean","treecover2000_stdDev"
"0000404a6eaebd523d35",10.4359308220024,7.51598290883611,12.8304446879003,4.46634227683029,0.076315525709131,0.265619326373684,109.462780349949,2.94150214044615,59.8867057869463,30.7801432176197,33.8635662022652,10.2643177523627,0.729392886161804,0,0.721562087535858,0,-42.25,0.983467546470142,0.00249050769719254,11819.518010746,1525.72355081988,135.282707257185,1311.71515420842,1951.28331149779,622.021760773081,0.374026691211262,0.0984595398396776,49.8859058384944,4.65008213786476,621.390257592463,419.558166840611,0.445238726832615,0.389319273680184,269,0,0,59.002756339581,47.8349354397534,26.3616918913501,48.3033031953292,35.2818983662424,39.2785864130662,0,0,120.416969028766,97.9407915075122,277.474603150742,23.9829000076192,152.59956446948,13.1158846889173,150.153065059227,12.0715666878522,1171.27476800353,104.642549774839,10,129.848030470081,192.647760736698,59.8667234639671,30.8130532655109,"",3.09363461326648,4.06885877677052,0,60.0941314412844,30.7030098098779
"0000c1995756080d47e5",10.4359308220024,7.51598290883611,12.8304446879003,4.46634227683029,0.076315525709131,0.265619326373684,109.462780349949,2.94150214044615,59.8867057869463,30.7801432176197,33.8635662022652,10.2643177523627,0.729392886161804,0,0.721562087535858,0,-42.25,0.983467546470142,0.00249050769719254,11819.518010746,1525.72355081988,135.282707257185,1311.71515420842,1951.28331149779,622.021760773081,0.374026691211262,0.0984595398396776,49.8859058384944,4.65008213786476,621.390257592463,419.558166840611,0.445238726832615,0.389319273680184,271,0,0,59.002756339581,47.8349354397534,26.3616918913501,48.3033031953292,35.2818983662424,39.2785864130662,0,0,120.416969028766,97.9407915075122,277.474603150742,23.9829000076192,152.59956446948,13.1158846889173,150.153065059227,12.0715666878522,1171.27476800353,104.642549774839,10,129.848030470081,192.647760736698,59.8667234639671,30.8130532655109,"",3.09363461326648,4.06885877677052,0,60.0941314412844,30.7030098098779
"00001b254af347f05703",12.0320127860805,16.5980865983867,8.43881474928605,1.31814430968115,0.324103509020593,0.465222759686605,52.2294288578169,1.10933412554666,13.1357543483103,8.17941143911759,61.6575110859133,16.4178656245421,0.700638890266418,0,0.693116784095764,0,-44.98,0.977029657694269,0.00364868300506444,12099.604791846,711.22556696772,6081.70918724722,8036.11935323982,4144.54878287221,465.791526147564,0.422704358168972,0.0610532268665022,78.955977198862,0.704523457485741,700.691173790674,650.639967877411,1.17488751643591,1.07380748611317,258,1.60509850770446,7.70961095946253,95.8376090874117,96.005201119103,46.2541863243364,67.2275453797145,83.0729240488388,67.1924752554119,475.55457914026,314.237838177883,702.48988600239,350.453098796101,313.957371895472,1.6622462042119,175.214518843093,2.30520761177607,231.154705012808,5.00513579092987,1492.79422276671,39.1082185097122,10,897.906625225262,44.3094606535139,13.1357543483103,8.17941143911759,"",1.44983808209705,0.854118797009214,0.342805048940345,13.1995099577794,8.15775155675211
"0000f2b5e47bddc298d1",15.1584887682144,43.4876850060174,8.67368344827526,1.57892242155332,0.318824457434114,0.458257569495584,52.2446748255285,1.01297826582198,13.5966101009284,8.83512368290099,61.3705123278251,16.4838168995579,0.700638890266418,0,0.693116784095764,0,-44.96,0.977080907245659,0.0036993896988962,12122.8936329541,710.020920131151,6683.15908515681,8435.57352927848,4097.79269609132,470.357955883472,0.424725746089029,0.0659149527829537,79.1437139678366,0.663013084488313,753.632228312534,640.87255257384,1.18106711401297,1.13150706216632,259,0.797374648571024,5.82170460058418,81.1622641127809,93.4041802145793,47.6507352197569,68.3073947964873,93.4793491231974,71.6650328128665,424.33671446775,330.380447895364,647.600008090451,358.47515811928,313.788052493174,1.59708937448634,174.966198037828,2.07414659303153,229.867228852703,4.56623623333475,1501.88404976231,35.622711406491,10,893.832406302462,44.5004292612426,13.5966101009284,8.83512368290099,"",1.42339380788889,0.793195681251714,0.342805083786675,13.7285223020127,8.81609962506009
"0000b6c34e354d227288",10.8165266104044,5.96035424019707,10.7935184732142,1.51737564230914,0.191946761530913,0.403171229715514,36.1634854262726,2.18597788905075,46.2541558866387,29.288012304491,35.1391478573765,15.4368179774914,0.700638890266418,0,0.693116784095764,0,-43.28,0.972843999097804,0.00369978086028557,10793.5753408367,1809.23363990939,2991.8582045494,6732.52796476832,2572.54331538662,731.587599226338,0.125549856286361,0.0679352819988006,84.2355821823275,0.917362915797242,749.262154481518,535.050797594764,0.620588028817059,0.686500710982579,260,0,0,32.3022264474975,59.5372108988134,17.4439503598299,36.8618835771144,57.7944062806673,61.5006811573294,127.361353042198,291.332216901062,235.063767582597,362.442180850766,231.723048913062,10.7157278979768,150.023191594103,9.83917728179379,160.143888508344,11.9477671546406,1494.55429237422,34.3997820461683,10,845.547370788355,112.07065146363,45.5183492803402,29.7492690333281,"",3.23877032400567,1.92991846473556,0,47.1401654176848,29.5101554218838
"0000909e701e17d637e6",11.5920163372835,8.03382288316725,10.9456084422508,1.50709806584257,0.162207751050409,0.383350319909523,36.405017224988,2.05454344885276,46.2866918399381,29.1571530052201,37.2811928153017,15.8653557814514,0.700638890266418,0,0.693116784095764,0,-43.27,0.972530280091499,0.00367851022569589,10675.6117150681,1822.72352765879,4122.57622198456,7230.45639464288,2602.53931180619,746.872793793153,0.118008803069073,0.0596970237223862,84.1406519939074,0.883497713882061,655.030178186242,469.766294682921,0.581991924923583,0.676705242031476,261,0,0,39.8672854966827,63.8812307185771,24.4380130649465,42.4305470090169,47.3568018483117,50.3587935554135,163.403531011358,315.08139233981,275.273259796154,392.790594134392,229.95928445594,9.29675888226161,148.694350169865,8.48272290484132,158.442878975292,10.2995280512457,1494.85364382609,34.0577917711966,10,855.785450679316,101.419498207061,45.536133062084,29.6579042981599,"",3.2187430400709,1.91844480628196,0,47.256820993018,29.3164153733564
"0000b6a502848a18d507",18.8462067546757,9.80085844697819,9.5446305683113,1.15077291000536,0.227859195695155,0.416261457400185,34.4466890218422,1.10010779760307,29.7090681174271,19.6183105776479,49.9938647805793,14.4081891127659,0.700638890266418,0,0.693116784095764,0,-44.19,0.979596560694248,0.00575587242725863,11783.0444853691,809.822525988946,7825.92617789771,8467.85364593953,5420.99802045855,2634.68384793604,0.173467388314064,0.131542038135885,86.6146076462854,0.586215614720378,107.62884979923,145.367282451353,3.41346390734086,7.67352009693531,256,35.0330303092069,42.8643619903677,28.068017366136,52.2037308815451,76.8023175230835,50.084512763369,52.1524938342064,53.4194273554306,80.9570432726606,173.215804080407,272.753021748436,172.84569342825,321.863494983675,5.15303567082131,199.550828991556,6.28029004607742,228.30998780318,6.71610817898889,1357.9843547746,29.6850279782191,10,822.707985976641,87.4582457376939,29.6958378345325,19.6349553023689,"",2.15004066774994,1.89709179226197,2.1955977518571,29.5517413594529,19.3466288959451
"0000c6289a4a9ecbdfca",8.40459997584881,4.45471205493315,9.24059266658665,1.36699177766187,0.914036059319426,0.274607757591508,46.8601466741884,1.43050815502333,7.63912989969848,7.45471313408971,44.9396242282526,9.92024000750586,0.700638890266418,0,0.693116784095764,0,-42,0.976553229903454,0.00177184512862428,9497.40195532055,540.112782894293,17605.6637514384,1256.00309244082,5845.25699289417,1161.34404630314,0.731558674852861,0.0978200603004678,77.0841684188933,0.554594007176299,957.424271326892,547.197400292048,1.82150344407525,1.74502043017956,31,0,0,97.7230324287736,51.9674366544775,0,0,14.039218099399,29.1154367250434,5.91861013681209,107.161684490326,117.913605316596,136.235070642982,410.35789527668,7.42103364493886,253.233514422651,6.68610400951687,275.706441355966,7.97932429708763,1130.72151392379,11.2981941238899,10,227.878161343917,31.0855734841417,7.63912989969848,7.45471313408971,"",1.25031241750012,0.718168460368629,0,7.69154315605928,7.41183954388345
"0000184b38417b52045f",428.225390022601,1272.9530501523,22.2901184990834,4.33204570931633,0.506565583284968,0.499888716274089,183.538774446938,5.32830900476132,22.2407386033873,21.0236788019341,45.2401547825386,12.4643908154043,0.709265112876892,0,0.701650440692902,0,-39.751,0.974502960807581,0.00423910799477927,12020.9688811775,1105.37550468273,16348.9852300344,7969.8290164526,3603.98117477486,355.809655574502,0.388309882996265,0.0925687122548168,39.3131412311638,0.722841578016243,231.059298360925,266.635983807294,0.285891781041398,0.394426777965261,34,0,0,9.29560161678912,46.5058183758068,227.212034326902,293.159750283025,78.7195109810246,51.7805332068973,44.2290583995381,534.023366711209,359.42894689684,807.282651914268,320.96606297495,25.7442789841137,194.495555719019,11.0488141219411,164.753874769341,11.4990974320167,1270.52276370632,15.6411246090418,10,4.95525407714743,7.06163627681936,21.4902785838653,21.3581438206828,"",0.114155452634807,0.149475177863945,0,14.1790574195602,21.8407676000864
"000072e1135c935e4d99",15.1128846604531,9.47423765547416,11.8201826430167,2.20700701776347,0.321349104110552,0.471113442245175,147.265055497026,6.20010077598641,21.0323861640175,14.7601409060715,35.2307061716829,12.6131263797872,0.637380123138428,0,0.630537211894989,0,-37.566,0.971766791850477,0.00307012570335992,11511.3983700719,692.307714929303,13774.3006946742,6717.80763810419,4321.35186778166,677.133980995311,0.41436584551621,0.122914321138589,54.0258489501857,1.35790509045478,1801.68883944256,652.236487616717,3.92090857542612,2.74542808341518,246,0,0,0,0,210.807216088748,126.999402626031,0,0,0,0,210.807216088748,126.999402626031,363.964964509573,25.6426462067228,381.262127186044,18.8785404702442,265.527900158564,11.6461987647894,1269.59244006002,76.2059682576026,10,108.990450233687,27.8176961523408,21.0323861640175,14.7601409060715,"",0.806670258059465,0.408575337293203,0,20.2716959848461,14.2239178838557
