system:index,AnualTemp_05Km,AnualTemp_100Km,AnualTemp_10Km,AnualTemp_25Km,AnualTemp_50Km,AnualTemp_75Km,BAI1317_05Km,BAI1317_100Km,BAI1317_10Km,BAI1317_25Km,BAI1317_50Km,BAI1317_75Km,CEC_05Km,CEC_100Km,CEC_10Km,CEC_25Km,CEC_50Km,CEC_75Km,Cropland_05Km,Cropland_100Km,Cropland_10Km,Cropland_25Km,Cropland_50Km,Cropland_75Km,DriestQuartes_05Km,DriestQuartes_100Km,DriestQuartes_10Km,DriestQuartes_25Km,DriestQuartes_50Km,DriestQuartes_75Km,ForestUntl10_05Km,ForestUntl10_100Km,ForestUntl10_10Km,ForestUntl10_25Km,ForestUntl10_50Km,ForestUntl10_75Km,GrossDef_05Km,GrossDef_100Km,GrossDef_10Km,GrossDef_25Km,GrossDef_50Km,GrossDef_75Km,HFPrint_05Km,HFPrint_100Km,HFPrint_10Km,HFPrint_25Km,HFPrint_50Km,HFPrint_75Km,IDH03_05Km,IDH03_100Km,IDH03_10Km,IDH03_25Km,IDH03_50Km,IDH03_75Km,IDH9010_05Km,IDH9010_100Km,IDH9010_10Km,IDH9010_25Km,IDH9010_50Km,IDH9010_75Km,NBR1317_05Km,NBR1317_100Km,NBR1317_10Km,NBR1317_25Km,NBR1317_50Km,NBR1317_75Km,NPP0010_05Km,NPP0010_100Km,NPP0010_10Km,NPP0010_25Km,NPP0010_50Km,NPP0010_75Km,NPP03_05Km,NPP03_100Km,NPP03_10Km,NPP03_25Km,NPP03_50Km,NPP03_75Km,OpCostIISMean_05Km,OpCostIISMean_05Km_SUM,OpCostIISMean_100Km,OpCostIISMean_100Km_SUM,OpCostIISMean_10Km,OpCostIISMean_10Km_SUM,OpCostIISMean_25Km,OpCostIISMean_25Km_SUM,OpCostIISMean_50Km,OpCostIISMean_50Km_SUM,OpCostIISMean_75Km,OpCostIISMean_75Km_SUM,PastAgric_05Km,PastAgric_100Km,PastAgric_10Km,PastAgric_25Km,PastAgric_50Km,PastAgric_75Km,PercUrbArea09_05Km,PercUrbArea09_100Km,PercUrbArea09_10Km,PercUrbArea09_25Km,PercUrbArea09_50Km,PercUrbArea09_75Km,PrecSeanslty_05Km,PrecSeanslty_100Km,PrecSeanslty_10Km,PrecSeanslty_25Km,PrecSeanslty_50Km,PrecSeanslty_75Km,RR_var,RuralPop_05Km,RuralPop_100Km,RuralPop_10Km,RuralPop_25Km,RuralPop_50Km,RuralPop_75Km,RuralPvty_05Km,RuralPvty_100Km,RuralPvty_10Km,RuralPvty_25Km,RuralPvty_50Km,RuralPvty_75Km,Site,SustainablePA_05Km,SustainablePA_100Km,SustainablePA_10Km,SustainablePA_25Km,SustainablePA_50Km,SustainablePA_75Km,T1RoadDensity_05Km,T1RoadDensity_100Km,T1RoadDensity_10Km,T1RoadDensity_25Km,T1RoadDensity_50Km,T1RoadDensity_75Km,T2RoadDensity_05Km,T2RoadDensity_100Km,T2RoadDensity_10Km,T2RoadDensity_25Km,T2RoadDensity_50Km,T2RoadDensity_75Km,T3RoadDensity_05Km,T3RoadDensity_100Km,T3RoadDensity_10Km,T3RoadDensity_25Km,T3RoadDensity_50Km,T3RoadDensity_75Km,T4RoadDensity_05Km,T4RoadDensity_100Km,T4RoadDensity_10Km,T4RoadDensity_25Km,T4RoadDensity_50Km,T4RoadDensity_75Km,T5RoadDensity_05Km,T5RoadDensity_100Km,T5RoadDensity_10Km,T5RoadDensity_25Km,T5RoadDensity_50Km,T5RoadDensity_75Km,TotalRoadDensity_05Km,TotalRoadDensity_100Km,TotalRoadDensity_10Km,TotalRoadDensity_25Km,TotalRoadDensity_50Km,TotalRoadDensity_75Km,WDeficit03_05Km,WDeficit03_100Km,WDeficit03_10Km,WDeficit03_25Km,WDeficit03_50Km,WDeficit03_75Km,WDeficit8910_05Km,WDeficit8910_100Km,WDeficit8910_10Km,WDeficit8910_25Km,WDeficit8910_50Km,WDeficit8910_75Km,WDeficit99_05Km,WDeficit99_100Km,WDeficit99_10Km,WDeficit99_25Km,WDeficit99_50Km,WDeficit99_75Km,YrlPrec_05Km,YrlPrec_100Km,YrlPrec_10Km,YrlPrec_25Km,YrlPrec_50Km,YrlPrec_75Km,bldfie_05Km,bldfie_100Km,bldfie_10Km,bldfie_25Km,bldfie_50Km,bldfie_75Km,cdd_05Km,cdd_100Km,cdd_10Km,cdd_25Km,cdd_50Km,cdd_75Km,cropIIS_05Km,cropIIS_100Km,cropIIS_10Km,cropIIS_25Km,cropIIS_50Km,cropIIS_75Km,croppastureIIS_05Km,croppastureIIS_100Km,croppastureIIS_10Km,croppastureIIS_25Km,croppastureIIS_50Km,croppastureIIS_75Km,deltaGHSL9015_05Km,deltaGHSL9015_100Km,deltaGHSL9015_10Km,deltaGHSL9015_25Km,deltaGHSL9015_50Km,deltaGHSL9015_75Km,deltaGPWCount0010_05Km,deltaGPWCount0010_100Km,deltaGPWCount0010_10Km,deltaGPWCount0010_25Km,deltaGPWCount0010_50Km,deltaGPWCount0010_75Km,deltaGPWDensity0010_05Km,deltaGPWDensity0010_100Km,deltaGPWDensity0010_10Km,deltaGPWDensity0010_25Km,deltaGPWDensity0010_50Km,deltaGPWDensity0010_75Km,elevation_05Km,elevation_100Km,elevation_10Km,elevation_25Km,elevation_50Km,elevation_75Km,fty_05Km,fty_100Km,fty_10Km,fty_25Km,fty_50Km,fty_75Km,govrnce_05Km,govrnce_100Km,govrnce_10Km,govrnce_25Km,govrnce_50Km,govrnce_75Km,latitude_209564535,longitude_209564535,pastoIIS_05Km,pastoIIS_100Km,pastoIIS_10Km,pastoIIS_25Km,pastoIIS_50Km,pastoIIS_75Km,phihox_05Km,phihox_100Km,phihox_10Km,phihox_25Km,phihox_50Km,phihox_75Km,phikcl_05Km,phikcl_100Km,phikcl_10Km,phikcl_25Km,phikcl_50Km,phikcl_75Km,sa_05Km,sa_100Km,sa_10Km,sa_25Km,sa_50Km,sa_75Km,slope_05Km,slope_100Km,slope_10Km,slope_25Km,slope_50Km,slope_75Km,sndppt_05Km,sndppt_100Km,sndppt_10Km,sndppt_25Km,sndppt_50Km,sndppt_75Km,strictlyPA_05Km,strictlyPA_100Km,strictlyPA_10Km,strictlyPA_25Km,strictlyPA_50Km,strictlyPA_75Km,treecover2000_05Km,treecover2000_100Km,treecover2000_10Km,treecover2000_25Km,treecover2000_50Km,treecover2000_75Km,urb_05Km,urb_100Km,urb_10Km,urb_25Km,urb_50Km,urb_75Km,wfire_05Km,wfire_100Km,wfire_10Km,wfire_25Km,wfire_50Km,wfire_75Km,.geo
1_1_4_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,192.83934,204.32864,193.68607,199.76141,206.82692,207.67293,15.93832841260031,55.80031590852915,16.02998477977001,14.894480553633858,15.853382769738332,18.060985489996146,13.870275,13.230792,14.2159815,13.799307,13.081197,13.312847,0.0,0.2547751078250154,0.15384615384615385,0.2990466633216257,0.2785938480853735,0.2622564160161734,234.94846,188.30782,227.59726,226.06302,221.80899,211.34839,76.2845160538914,43.72606978065815,65.92017975317005,59.73610289526628,50.406295286994926,48.454893503384426,0.0,0.005549839428803043,0.006153846153846154,0.014932802389248382,0.017080164568008975,0.00958926888753395,22.47422680412371,26.62420382165605,25.312328767123287,22.80437636761488,25.072109589041094,26.132363779295435,0.466,0.466,0.466,0.466,0.466,0.466,0.46104187,0.46104187,0.46104187,0.46104187,0.46104187,0.46104187,0.9793584953943096,0.977284487219507,0.9801673539866592,0.9797666692475586,0.9790587877761296,0.9789778666635165,11687.259259259261,11842.456952995528,11366.495944055941,11436.135526494383,11639.30484122938,11793.207270877847,0.0,1240.6900120507548,113.21538461538462,309.7884519661523,561.9884054357312,558.1132086265088,467.53064,37869.98114013672,1647.5645,4.730651881478882E7,459.23404,149251.06192016602,844.8287,1697260.7547607422,1161.6857,9317881.02835083,1360.7041,2.406677312915039E7,0.0,0.11113783,0.0,0.0,0.065123715,0.06552582,0.0,508.01156766031147,0.0,0.0,0.0,0.0,63.793816,70.98461,64.435616,64.870026,65.84537,67.40185,3.09532551415444,452.0,2866.5135135135133,1160.0,1583.3333333333333,1795.3917525773195,2240.094786729858,9.18524544,20.877169077602947,7.938091746153846,25.197764061030927,13.912872301561643,15.772016539975812,33.0,0.5308641975308642,0.1339734479531353,0.37538461538461537,0.26480836236933797,0.19885301084652787,0.15035221189067344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466472303206997,24.0,30.857142857142858,14.793814432989691,11.169014084507042,0.0,5.1574344023323615,0.0,0.0,0.24742268041237114,2.779342723004695,115.0,130.55102040816325,69.2,96.76190476190476,128.97938144329896,123.60093896713614,0.0,5.8425655976676385,0.0,0.0,0.0,0.0,115.0,151.02332361516034,93.2,127.57142857142857,144.02061855670104,137.5399061032864,74.3,156.17265506807897,74.7948717948718,81.64003436426113,105.3652968036529,127.32382413087927,123.40151515151516,184.53615962957878,124.10810023310023,131.38167760074978,147.7261519302615,160.81584402305288,114.96666666666665,190.8294881492686,116.62820512820514,127.52835051546391,147.96757990867582,163.91308793456042,2192.0515463917527,2016.3428095707943,2145.641095890411,2147.418818380744,2160.256219178082,2132.597002248314,1169.756,1210.5444,1167.463,1191.9282,1207.0392,1207.4984,0.0,0.02364864864864865,0.0,0.09523809523809523,0.07246376811594203,0.03954802259887006,0.48148148148148145,0.4626299522337735,0.48923076923076925,0.5276256844201095,0.5401496259351621,0.5247457241888743,0.0,0.028027535824669852,0.0,0.0024888003982080635,0.007605985037406484,0.013637138473776919,0.09534898,0.8644966,0.6200843,0.6719272,0.5129392,0.62647855,2.0769181,3.0997725,2.526851,2.3796697,1.616112,0.68390244,2.5515733,3.7827387,3.104344,2.9233537,1.9838438,0.81637424,1011.6666666666666,732.564181710473,977.603076923077,886.8461921353908,761.5163944645307,735.4899395820631,0.0,0.02027027027027027,0.0,0.0,0.028985507246376812,0.01694915254237288,-0.574,-0.574,-0.574,-0.574,-0.574,-0.574,,,0.0,0.009377634166900815,0.0,0.0,0.006359102244389027,0.008125461673958747,50.68385,51.81342,50.75822,50.99628,51.36853,51.66258,42.348797,44.54582,42.521004,43.021442,43.887306,44.341656,1.0,0.8817567567567568,1.0,0.8571428571428571,0.855072463768116,0.9209039548022598,2.1461213,2.143998,2.279824,2.4405136,2.326005,2.3745668,42.434708,48.07306,43.036987,43.691795,45.259663,47.016262,0.0,0.0,0.0,0.0,0.0,0.0,78.71604938271605,56.74546219076319,77.44307692307693,75.00497760079642,67.23563146739808,62.909405884357604,0.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.45992506160806,-18.876128842412754]}"
1_1_7_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,248.06172,239.12479,244.20853,238.04099,235.016,238.07866,9.516422449313097,331.8724576621906,17.14593060719692,82.78507029613911,163.5755853240171,245.7872699018581,21.567204,16.886864,22.093317,20.399557,17.331713,16.694893,0.43209876543209874,0.5982319194959089,0.45741324921135645,0.6801302931596092,0.6368802665098962,0.5978866037950233,51.246574,74.64634,56.684826,67.87901,74.75062,71.27576,37.263179329862524,25.424246964176724,45.195998016650364,38.438755631032954,28.063078322251833,25.479875903063064,0.0,1.2471549278209086E-4,0.0,0.0,0.0,1.6628789978382572E-4,22.257731958762886,23.477262574823552,22.632022471910112,21.128579449747335,22.18989306657468,23.06523577923451,0.5725367,0.5725367,0.5725367,0.5725367,0.5725367,0.5725367,0.54872465,0.54872465,0.54872465,0.54872465,0.54872465,0.54872465,0.9824031502073434,0.9730071514010576,0.9824506234271878,0.9794663335848556,0.9763221644669028,0.9740891783693912,11766.490118577072,11126.838430226468,11374.156521739123,11544.71573787038,11555.631728897919,11231.48859749753,9223.08695652174,14652.09003061615,6788.565217391304,10127.95479777954,13354.164202162878,14189.175374454535,3824.8325,183591.95556640625,1708.472,1.830115291345215E7,2164.6418,402623.3748779297,1610.8312,1844401.7120361328,1548.5579,6695964.0275268555,1680.7748,1.4293308761047363E7,0.345,0.22445,0.29,0.29894444,0.29735294,0.25214654,0.0,70.64307743367881,0.0,175.2174072825117,71.71649009926297,74.3339143172293,76.904106,75.01767,76.101166,74.574165,74.280655,75.236374,0.630971528053246,1607.0,3066.9304347826087,1226.0,1374.625,1850.7333333333333,2726.6907216494847,6.169571400000001,15.414295178194731,5.740517923076923,6.124181551948053,7.530967106995889,12.404724645975605,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.58940397350993,0.0,7.45,25.830985915492956,51.26229508196721,0.0,70.23178807947019,24.2,24.2,73.02816901408451,68.70491803278688,132.0,61.66887417218543,43.2,23.95,30.802816901408452,37.31147540983606,0.0,56.17880794701987,0.0,0.55,41.985915492957744,33.09016393442623,132.0,243.67549668874173,67.4,56.1,171.64788732394365,190.37704918032787,494.9583333333333,387.04182213930335,480.97222222222223,434.58606557377055,394.36595911949655,386.58412509897056,586.1458333333333,471.99340654681095,564.5618686868687,507.2112518628911,469.02923098913675,472.5970812639456,430.8333333333333,294.3449937810946,410.0648148148149,349.11885245901647,303.7786949685534,296.58194774346816,1442.1917808219177,1729.333305291495,1517.3579766536966,1666.401913875598,1753.559598256585,1692.7770923298376,1283.1465,1311.6017,1283.7639,1286.7588,1300.6902,1310.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.22406128818689114,0.39106145251396646,0.2522202486678508,0.18872778297474274,0.18970640675145609,0.0,0.34956965856426747,0.027932960893854747,0.10657193605683836,0.2998129092609916,0.34553666944015216,0.020416519,0.4604702,0.05208253,0.036216144,0.32408747,0.53739315,4.530006,8.511914,4.835413,5.0479307,5.1900735,5.9484205,6.17972,10.334265,6.17972,6.17972,6.269125,7.2155585,301.87654320987656,110.06625510554049,298.18461538461537,299.5559980089597,265.344720109712,172.1324760268278,0.0,0.007575757575757576,0.0,0.0,0.020833333333333332,0.00980392156862745,-0.395,-0.395,-0.395,-0.395,-0.395,-0.395,,,0.0,0.0036886408777073677,0.01675977653631285,0.004440497335701598,0.005144995322731525,0.004279091881611791,55.478573,56.711613,55.4113,55.369896,55.738422,56.616005,47.358334,48.86412,47.07904,47.07931,47.484406,48.740665,0.0,0.49242424242424243,0.0,0.4117647058823529,0.4375,0.46078431372549017,2.917307,0.97633016,3.6692107,3.1313653,2.196803,1.5135007,47.61905,52.0578,47.395924,47.759464,51.515095,52.398857,0.0,0.0,0.0,0.0,0.0,0.0,49.794520547945204,27.49775322973226,55.68354430379747,45.031201248049925,31.452530958070824,27.42362878963203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[120.04228644297942,-9.959228502114314]}"
1_1_12_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,262.26462,261.02588,261.01962,257.5174,258.83533,260.44113,16.04941102195303,479.7228905380894,19.783462523021882,17.736515083732282,108.86035033024582,710.6186096134995,16.72251,19.310625,20.077854,19.763506,18.986685,18.959286,0.43209876543209874,0.3345739910313901,0.29245283018867924,0.539568345323741,0.39132359451084553,0.32787375663749907,405.5567,391.8305,404.9368,402.4873,400.9236,394.84625,57.90756576291327,53.93165048777539,50.29509976548861,48.496311017751864,54.82754232948707,54.22436510849266,0.3333333333333333,0.034172045022292895,0.26461538461538464,0.09059233449477352,0.05348460291734198,0.04877778393658888,32.833333333333336,19.980093249543888,31.645569620253166,28.36393289841566,21.85830120962382,20.265456989247312,0.628238,0.628238,0.628238,0.628238,0.628238,0.628238,0.6021094,0.6021094,0.6021094,0.6021094,0.6021094,0.6021094,0.9847784848485448,0.9806436418062989,0.9844601048817517,0.9843852985789119,0.9829800221748508,0.9815333438744325,10608.528619528619,9727.387993385477,10574.711780181231,10371.569207743896,9999.62444955127,9756.244065729421,8423.283950617284,7046.755772402419,10739.826366559486,11694.92830589485,8922.560090382714,7489.509665320254,5538.819,448644.31005859375,3680.0466,8.656573534283447E7,4818.3315,1565957.7327270508,3394.7563,6704643.677398682,3094.5012,2.255272558569336E7,3442.843,4.908461151196289E7,0.0,0.0060520447,0.0036,0.0051904763,0.0064827586,0.0063575758,0.0,3906.063979853071,0.0,1372.4527285242814,4865.592105999843,3451.4693192177842,22.731958,25.715567,22.961538,23.770601,24.415497,25.149328,1.19855520599739,3341.0,1197.0946502057614,2882.5,2120.4,1487.8271604938273,1275.541935483871,1.03506498,5.899976390570336,1.594355746153846,6.357245920319149,5.380786683281736,5.1731506501415065,82.0,0.0,0.03345740631080281,0.0,0.0,0.08246019866648524,0.05510659049742232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.933579335793358,0.0,10.380952380952381,34.18181818181818,23.82634730538922,0.0,17.933579335793358,0.0,22.952380952380953,23.943181818181817,22.84431137724551,220.0,279.2730627306273,418.8,427.04761904761904,393.77272727272725,321.07185628742513,0.0,40.17343173431734,0.0,18.476190476190474,41.22727272727273,41.22754491017964,220.0,354.3062730627306,418.8,478.8095238095238,493.09090909090907,408.9520958083832,6.866666666666667,6.855088828666064,6.814102564102563,6.447594501718215,6.509447674418599,6.709817012858556,104.5810606060606,109.95241028167872,103.89219114219114,101.29529834426742,104.16112799506686,108.01833243413355,74.85,80.55502860584184,74.45512820512822,72.64175257731958,75.5547480620155,78.89391691394653,2301.422680412371,2365.5199427516854,2303.554945054945,2318.4427616926505,2336.369859670531,2345.2488611544463,1180.7379,1063.9963,1047.8596,1021.194,1070.5217,1078.6987,1.0,0.7676348547717843,1.0,0.8095238095238095,0.7611940298507462,0.8053691275167785,0.5679012345679012,0.5055403467605266,0.5938461538461538,0.5708481462671406,0.5698170312285046,0.5730171018368639,0.0,0.0487550514926346,0.006153846153846154,0.023869984763839513,0.032741780162333194,0.04426771764374692,-0.1883811,2.7068412,0.50448227,1.6213671,4.233164,2.590774,10.22745,17.47532,10.168626,21.897015,24.339468,15.977463,11.886536,21.200287,11.886536,26.559807,30.112257,19.713207,17.123456790123456,63.14816200542512,26.18769230769231,89.25286212045793,103.3433487096372,72.67124882212738,0.0,0.06639004149377593,0.0,0.0,0.07462686567164178,0.040268456375838924,-0.395,-0.395,-0.395,-0.395,-0.395,-0.395,,,0.024691358024691357,0.0057793421109807504,0.018461538461538463,0.008125952260030472,0.0056403907002338695,0.004715321275248082,43.868557,46.070133,44.339954,45.04442,45.451397,45.737053,38.167526,40.82635,39.156166,39.749447,40.01673,40.380875,0.0,0.12448132780082988,0.0,0.19047619047619047,0.11940298507462686,0.12751677852348994,0.31805307,0.7754943,0.5348123,1.173943,1.273421,0.89582413,39.79639,38.887444,38.82169,39.46541,39.973026,39.547432,0.0,0.02580153963285678,0.0,0.0,0.0,0.008290372021736101,86.65432098765432,71.94174138443887,83.44615384615385,78.37082066869301,77.16393893549719,75.26663391353172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.7085326528634,-1.042328161815874]}"
1_1_13_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,247.34537,244.3394,247.79567,247.70383,246.51701,244.1945,13.50451741285917,10.84323517948129,12.471787242767649,12.289195390482062,11.291767548686911,11.171263988074221,14.678694,16.087019,15.341553,15.537089,15.583159,15.846381,0.0,0.013491838852721955,0.06153846153846154,0.019066733567486203,0.011299435028248588,0.01290719114935464,649.82477,608.5824,638.4301,637.3663,629.83826,615.091,92.5771955461908,91.32020801356789,93.3728604234915,93.68071032724512,93.49221102802674,92.89051426218822,0.0,0.005019798584479157,0.0,0.0,8.727091385114076E-4,0.0011085859985588383,7.793814432989691,7.304606362864111,6.432876712328767,4.550109409190372,4.986082191780822,6.113183655578824,0.67754745,0.66823596,0.67754745,0.67754745,0.67754745,0.675061,0.649368,0.64044374,0.649368,0.649368,0.649368,0.64698493,0.9846485428783044,0.9820144690953807,0.9840315895505388,0.9833116775958287,0.9819286110348026,0.9818938486119799,12466.362514029179,11767.660476243082,12303.19608391609,12129.704285261763,12002.132651789067,11863.33431426393,1154.3086419753085,5975.1840177096,4250.892307692307,5949.003982080637,6030.884179030046,6303.837758439111,653.915,52967.11389160156,597.7317,1.9171048880706787E7,1264.7192,411033.7619628906,363.64987,730572.5674438477,297.73276,2388114.533630371,427.4457,7711548.044158936,0.0,2.6575342E-4,0.0,3.809524E-4,1.5463919E-4,9.8591554E-5,0.0,0.0,0.0,0.0,0.0,0.0,20.969072,22.620476,21.449314,21.48359,21.771069,22.382019,0.120525048864763,227.0,371.1041095890411,260.6,291.57142857142856,310.50515463917526,346.32394366197184,1.166270482,1.6047762897747406,1.491480439230769,1.915027989690722,1.2378443987123304,1.460722140639324,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,214.6,112.8,139.76190476190476,235.09278350515464,204.89201877934272,0.0,0.0,0.0,0.0,0.0,0.0,45.0,214.6,112.8,139.76190476190476,235.09278350515464,204.89201877934272,0.0,0.0,0.0,0.0,0.0,0.0,9.747727272727271,13.854162788292506,9.450466200466202,9.524328334895346,10.456299294312995,11.720322952078073,0.0,0.0,0.0,0.0,0.0,0.0,3722.2061855670104,3564.0372674211494,3691.531506849315,3685.7037199124725,3656.2771506849317,3600.109092680076,1141.0275,1142.8103,1137.5236,1150.6716,1162.1931,1150.8167,0.0,0.18032786885245902,0.0,0.0,0.028985507246376812,0.07344632768361582,0.0,0.0942954382239985,0.012307692307692308,0.01096163428001993,0.015104231681438023,0.04411764705882353,0.0,0.0030599181940237923,0.0,0.0,0.0,2.2197558268590456E-4,0.0,0.08245661,-0.025125796,-0.021542614,0.16579293,0.11139374,0.8092714,0.63674784,0.8092712,0.808281,0.7884179,0.7120171,0.9404058,0.7411952,0.9404058,0.9404057,0.91734827,0.82839304,343.320987654321,420.69104854550557,341.1569230769231,353.0283723245396,373.4720109712006,424.3830164625021,0.0,0.06885245901639345,0.0,0.0,0.057971014492753624,0.0903954802259887,-0.395,-0.395,-0.395,-0.395,-0.395,-0.395,,,0.0,0.012364567396259405,0.015384615384615385,0.015944195316392625,0.011359380851329422,0.013762486126526082,45.908073,46.44719,45.864613,45.732895,45.864227,46.185837,39.849655,40.78491,39.745205,40.03461,40.38717,40.602425,1.0,0.3475409836065574,1.0,0.8571428571428571,0.6666666666666666,0.480225988700565,4.650041,4.0176454,3.7478092,3.8494,3.882807,4.261849,41.3823,40.06811,41.163242,40.88337,40.1699,39.983776,0.0,0.031864808405824216,0.0,0.0,0.0,0.011861870184579569,96.64197530864197,95.16216131948991,96.08,95.93578894972623,95.8648547562648,95.69148051660108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.96151952980782,-0.12663450772740248]}"
1_1_11_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,256.04813,257.99854,257.17603,259.41946,259.4505,257.68973,10.364557361309785,10.77453499147204,10.409255074325284,9.96460878560516,10.788819085184963,10.868774432633721,13.007731,15.091652,13.193379,13.613384,13.718402,14.639531,0.0,0.08897065760920841,0.003076923076923077,0.016056196688409432,0.009667294413057125,0.03765994300720791,514.26807,510.31744,516.76984,522.0403,520.8558,513.1268,81.30016344614161,78.58432844359598,83.28360710709399,85.89890670328994,85.76391306914883,83.40784870543365,0.0,0.07189848158887538,0.0,0.0,0.022690437601296597,0.05055152153428302,8.061855670103093,9.214698709341517,7.147945205479452,6.520350109409191,6.692054794520548,7.545999123362392,0.67754745,0.66768056,0.67754745,0.67754745,0.67754745,0.6730718,0.649368,0.6399115,0.649368,0.649368,0.649368,0.6450785,0.9853222713758168,0.9841274324766341,0.9853599879235493,0.9849067993629971,0.9847774318647167,0.984486973584123,11105.418630751963,10618.470223835093,11372.566993006985,11579.48065523328,11499.765014564038,11141.679840363591,9365.481481481482,8466.2797130828,11133.14153846154,10807.738675958188,10356.016581473632,9639.74613380633,2001.456,162117.9384765625,1840.5703,5.903261185522461E7,1536.1171,499238.03259277344,1282.4816,2576505.356323242,1483.38,1.1898190984741211E7,1613.413,2.9107583372314453E7,0.0,0.0025041096,0.0,3.3333333E-4,4.8453608E-4,8.169014E-4,0.0,0.0,0.0,0.0,0.0,0.0,22.092783,22.410545,21.871233,21.368053,21.489973,22.16062,0.111792678631658,311.0,508.0054794520548,277.8,225.14285714285714,217.11340206185568,318.98591549295776,0.726003444,1.0338510612013632,0.5707997761538463,0.2875097499999999,0.18145093071232887,0.2857468300000003,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,350.1506849315069,180.0,284.3333333333333,375.55670103092785,342.7699530516432,0.0,0.0,0.0,0.0,0.0,0.0,420.0,350.1506849315069,180.0,284.3333333333333,375.55670103092785,342.7699530516432,0.0,3.105858930602957,0.10897435897435896,0.6709621993127148,1.3707762557077623,2.0865500603136318,23.89090909090909,29.792796566346027,24.13053613053613,24.86387066541706,25.76800539643006,27.40069726212666,0.0,0.04817974971558588,0.0,0.0,0.0,0.0,2971.7113402061855,2967.6333817444443,2974.460273972603,2980.030196936543,2979.9571506849315,2969.4029123849414,1139.9158,1126.1823,1163.7054,1173.8081,1169.568,1151.9465,0.0,0.47540983606557374,0.0,0.0,0.11594202898550725,0.3389830508474576,0.012345679012345678,0.313469158528595,0.06461538461538462,0.13389746142359382,0.20633337489091136,0.23767810611520762,0.0,0.020061776543633583,0.0,0.0,0.0018700910110958733,0.009702278649442812,0.0,0.05629021,0.23648724,0.03825702,0.060967322,0.04366814,3.299706,2.1634321,2.8881388,2.5894353,2.4243498,2.257537,3.8353276,2.5159948,3.3569663,3.0098133,2.8179913,2.6245708,152.64197530864197,200.26767062638356,158.35384615384615,170.56545545047288,177.18813115571623,219.6022393437171,0.0,0.10163934426229508,0.0,0.0,0.043478260869565216,0.0847457627118644,-0.395,-0.395,-0.395,-0.395,-0.395,-0.395,,,0.0,0.0016224142772456398,0.0,0.0,1.2467273407305821E-4,0.0011642734379331374,46.073883,46.4945,46.295433,46.204338,46.193012,46.32128,40.406357,40.816498,40.3621,39.954704,40.25093,40.59955,1.0,0.3704918032786885,1.0,1.0,0.8260869565217391,0.5254237288135594,1.474888,2.4271882,1.664655,1.8388314,2.028524,2.6089616,41.053265,41.105785,41.384933,42.025166,41.76768,41.36735,0.0,0.0,0.0,0.0,0.0,0.0,95.24691358024691,88.4750101331338,93.69846153846154,93.31259333001493,92.327639945144,91.80671803115126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.37909773076606,-1.2112425251914232]}"
